Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Andrew Heaney","TEX",7.98994,8.51989,8.00316,4.65661,28.279,22.493,0,0.6092,120.912,518.263,113.724,67.27,62.56,22.1876,42.416,0.407388,6.27522,127.247,9.47154,3.15721,2.99998,1.65152,0.245526,0.0818427,0.16368340700864792,0.242187,1.29135,0.285929,0.71052,,,4.74388,1.19882,1.07467,373.6700134277344,,,,"15423"
"J.P. France","HOU",6.41929,6.04312,6.63377,4.65698,21.198,16.198,0,0.652,118.39,510.772,114.094,65.61,61.26,18.2934,45.2553,1.01715,4.35212,98.0801,7.45604,3.4403,2.16726,1.39066,0.192023,0.0886018,0.10342158377170563,0.247404,1.34597,0.277852,0.700915,,,4.86393,1.18618,0.97688,457.239990234375,,,,"21212"
"Matt Manning","DET",6.28355,8.27203,6.69795,4.70807,20.683,19.83,0,0,104.527,450.786,106.097,58.81,54.68,15.1207,34.4082,0.339279,4.14787,76.91,6.62211,2.96262,2.23522,1.30192,0.170613,0.0763295,0.09428363293409348,0.257374,1.3442,0.284125,0.684581,,,4.7706,1.16873,0.893672,417.07000732421875,,,,"20369"
"Josiah Gray","WSN",7.2083,12.1606,11.6555,5.02999,28.26,28.26,0,0,155.684,676.994,146.295,92.93,87.01,27.9455,66.9487,0.575615,7.43912,138.165,7.98721,3.87025,2.06374,1.61551,0.204086,0.098891,0.10519478470087051,0.24277,1.36972,0.271135,0.690981,,,5.24705,1.14595,0.836501,383.6400146484375,,,,"24580"
"A.J. Minter","ATL",2.48948,1.15518,0,3.39067,62.736,0,3.442,12.4256,61.0764,251.508,50.0914,24.73,23.01,5.86716,19.453,1.05422,2.1991,75.1506,11.0739,2.86653,3.86318,0.864563,0.2988,0.0773457,0.2214546725153923,0.217926,1.13865,0.297131,0.730705,,,3.10651,1.14095,0.841841,445.8399963378906,,,,"18655"
"Drew Thorpe","CHW",4.21993,6.28679,4.86302,4.29023,15.997,15.997,0,0,79.5691,336.126,75.2447,40.81,37.93,11.853,24.6999,0.214407,3.19881,71.6925,8.10908,2.79378,2.90254,1.34068,0.213291,0.073484,0.1398066133260727,0.244121,1.25607,0.28214,0.70947,,,4.44143,1.13445,1.07812,999,,,,"sa3020678"
"Aaron Ashby","MIL",4.02314,4.05201,2.43784,3.83486,31.508,9.65,0,0.6034,73.8801,314.606,64.973,33.73,31.48,7.46923,31.27,0.90349,3.42145,77.4554,9.43554,3.80928,2.47699,0.909895,0.246198,0.0993941,0.14680416136980057,0.232117,1.30269,0.294907,0.728708,,,3.88124,1.13358,1.16718,462.95001220703125,,,,"23550"
"Alex Wood","OAK",5.87536,9.36085,7.21035,4.77678,23.9,20.502,0,0.5755,115.76,504.93,120.742,66.25,61.44,16.0366,40.0249,0.609609,7.83447,89.7855,6.98056,3.11181,2.24324,1.2468,0.177818,0.0792681,0.09854962676763535,0.264164,1.38879,0.298094,0.683341,,,4.74504,1.13022,0.887229,541.7999877929688,,,,"13781"
"Gavin Stone","LAD",5.38364,4.45247,3.25158,4.45802,32.353,12.133,0,0.6545,85.8811,368.148,84.0278,45.64,42.54,11.8522,29.3237,0.742619,3.35492,81.7284,8.56481,3.07301,2.78711,1.24206,0.221999,0.0796521,0.14234674721956253,0.250478,1.31987,0.298384,0.699799,,,4.28737,1.09648,0.752164,344.2900085449219,,,,"27792"
"Domingo Germán","PIT",4.2526,4.67566,4.08856,4.25145,19.907,11.509,0,0.6116,71.4462,300.209,65.4258,36.21,33.75,10.7656,21.6804,0.357734,3.0381,68.7824,8.66444,2.73106,3.17256,1.35614,0.229115,0.0722178,0.15689728409051895,0.237489,1.21919,0.278961,0.706555,,,4.32639,1.09081,0.912117,602.739990234375,,,,"17149"
"Max Meyer","MIA",4.96399,6.11571,4.36249,4.42923,19.347,15.215,0,0.6211,81.0953,347.003,79.1952,42.82,39.91,10.9685,27.32,0.37108,3.65256,72.9418,8.09512,3.03199,2.6699,1.21729,0.210205,0.0787314,0.13147376477718353,0.250594,1.31346,0.293929,0.698725,,,4.36022,1.08928,0.902327,400.79998779296875,,,,"27474"
