Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Reid Johnston","CLE",0.0444,0.0751,0.0491,5.55795,0.2546,0.1586,0,0,1,4.546,1.095,0.6587,0.61755,0.173222,0.4781,,0.0581,0.6764,6.0876,4.3029,1.41477,1.559,0.14879,0.105169,0.043620772659778595,0.273081,1.5731,0.291685,0.687215,0.423342,,5.76273,-0.000139139,-0.00066958,999,,,,"sa3018183"
"Jairo Solis","HOU",0.0499,0.0702,0.0499,5.66082,0.22,0.166,0,0,1,4.487,1.1023,0.6658,0.62898,0.195667,0.4125,,0.049,0.709,6.381,3.7125,1.71879,1.761,0.158012,0.0919322,0.06607978790998459,0.273829,1.5148,0.29051,0.684199,0.36555,,5.76521,-0.000139139,-0.00066958,999,,,,"sa3003037"
"Tyler Uberstine","BOS",0.0436,0.0762,0.0436,5.92362,0.2447,0.1607,0,0,1,4.596,1.1609,0.7,0.65818,0.167444,0.4977,,0.0434,0.6434,5.7906,4.4793,1.29275,1.507,0.139991,0.10829,0.03170148283243179,0.286296,1.6586,0.306239,0.67309,0.431556,,5.76832,-0.000139139,-0.00066958,999,,,,"sa3017643"
"Eric Silva","SFG",0.0421,0.0775,0.0473,5.67513,0.2521,0.1591,0,0,1,4.62,1.108,0.6728,0.63057,0.156222,0.5479,,0.0522,0.6559,5.9031,4.9311,1.19712,1.406,0.14197,0.118593,0.02337661385536194,0.275629,1.6559,0.296709,0.684044,0.427317,,5.77443,-0.000139139,-0.00066958,999,,,,"sa3017965"
"Chase Walter",,0.0443,0.0735,0.0435,5.65866,0.3131,0.1461,0,0,1,4.631,1.0745,0.6703,0.62874,0.157333,0.6082,,0.0488,0.7482,6.7338,5.4738,1.23019,1.416,0.161563,0.131332,0.030231058597564697,0.270382,1.6827,0.298901,0.692271,0.423996,,5.77497,-0.000139139,-0.00066958,999,,,,"sa3015112"
"Dylan Lesko","SDP",0.0457,0.076,0.0557,5.53761,0.1754,0.1754,0,0,1,4.583,1.0453,0.6551,0.61529,0.168667,0.577,,0.047,0.7716,6.9444,5.193,1.33726,1.518,0.168361,0.1259,0.042461276054382324,0.264031,1.6223,0.290398,0.697752,0.397775,,5.77651,-0.000139139,-0.00066958,999,,,,"sa3020677"
"Gabriel Barbosa","NYY",0.0493,0.0693,0.049,5.48973,0.276,0.154,0,0,1,4.524,1.1617,0.6531,0.60997,0.175556,0.3935,,0.0486,0.5433,4.8897,3.5415,1.38069,1.58,0.120093,0.0869805,0.03311228007078171,0.284598,1.5552,0.29323,0.68893,0.448933,,5.77696,-0.000139139,-0.00066958,999,,,,"sa3009593"
"Aaron Shortridge","PIT",0.0436,0.0778,0.0514,5.71428,0.187,0.173,0,0,1,4.524,1.1404,0.673,0.63492,0.183889,0.4115,,0.0445,0.6182,5.5638,3.7035,1.50231,1.655,0.136649,0.0909593,0.045689657330513,0.280334,1.5519,0.292877,0.678973,0.373231,,5.7772,-0.000139139,-0.00066958,999,,,,"sa3006759"
"Tristan Stevens","MIA",0.0409,0.0729,0.0332,5.77341,0.455,0.116,0,0,1,4.632,1.1586,0.6856,0.64149,0.15,0.5393,,0.0456,0.5912,5.3208,4.8537,1.09624,1.35,0.127634,0.116429,0.011204659938812256,0.286279,1.6979,0.305091,0.680355,0.458062,,5.77734,-0.000139139,-0.00066958,999,,,,"sa3019881"
"John Klein","MIN",0.0436,0.0781,0.0514,5.76054,0.1754,0.1754,0,0,1,4.606,1.1311,0.6819,0.64006,0.161667,0.5123,,0.0541,0.6388,5.7492,4.6107,1.24693,1.455,0.138689,0.111224,0.02746417373418808,0.280003,1.6434,0.299288,0.678514,0.424157,,5.77831,-0.000139139,-0.00066958,999,,,,"sa3020405"
"Breiling Eusebio",,0.0462,0.0752,0.0549,5.54598,0.1845,0.1735,0,0,1,4.564,1.1323,0.6577,0.61622,0.165333,0.4772,,0.0489,0.6017,5.4153,4.2948,1.2609,1.488,0.131836,0.104557,0.027278698980808258,0.280418,1.6095,0.29563,0.690694,0.418999,,5.77927,-0.000139139,-0.00066958,999,,,,"sa828552"
"Dilmer Mejia",,0.0445,0.0687,0.0344,5.56335,0.4715,0.1125,0,0,1,4.596,1.134,0.6601,0.61815,0.158556,0.516,,0.0452,0.6097,5.4873,4.644,1.18159,1.427,0.132659,0.112272,0.020387306809425354,0.281055,1.65,0.298617,0.693196,0.427004,,5.78046,-0.000139139,-0.00066958,999,,,,"sa828518"
"Reggie Lawson","SDP",0.0456,0.0761,0.0554,5.55669,0.1754,0.1754,0,0,1,4.55,1.0625,0.656,0.61741,0.178556,0.5199,,0.0455,0.746,6.714,4.6791,1.43489,1.607,0.163956,0.114264,0.049692295491695404,0.266652,1.5824,0.288867,0.695275,0.381821,,5.78046,-0.000139139,-0.00066958,999,,,,"sa917951"
"Justin Lewis","CLE",0.0433,0.0744,0.0431,5.64732,0.3131,0.1461,0,0,1,4.547,1.0808,0.6657,0.62748,0.183667,0.486,,0.0549,0.7419,6.6771,4.374,1.52654,1.653,0.163163,0.106884,0.05627886950969696,0.269789,1.5668,0.291227,0.688038,0.384082,,5.78161,-0.000139139,-0.00066958,999,,,,"sa3008577"
"Henry Baez","SDP",0.045,0.0759,0.0534,5.54742,0.2035,0.1695,0,0,1,4.596,1.1081,0.6603,0.61638,0.154778,0.5363,,0.0583,0.6342,5.7078,4.8267,1.18255,1.393,0.13799,0.116688,0.02130112797021866,0.276928,1.6444,0.296761,0.689285,0.458566,,5.78255,-0.000139139,-0.00066958,999,,,,"sa3016584"
"Ryan Garcia","TEX",0.0479,0.0736,0.054,5.62914,0.1754,0.1754,0,0,1,4.539,1.0662,0.6621,0.62546,0.193,0.492,,0.045,0.7956,7.1604,4.428,1.61707,1.737,0.175281,0.108394,0.06688697636127472,0.266417,1.5582,0.289772,0.69573,0.359295,,5.78384,-0.000139139,-0.00066958,999,,,,"sa3011190"
"Thomas Harrington","PIT",0.0444,0.0773,0.0534,5.66046,0.1754,0.1754,0,0,1,4.531,1.0963,0.6658,0.62894,0.184222,0.4548,,0.0469,0.6849,6.1641,4.0932,1.50594,1.658,0.151159,0.100375,0.05078348517417908,0.272082,1.5511,0.288616,0.684587,0.354175,,5.78523,-0.000139139,-0.00066958,999,,,,"sa3020752"
"Adrian Quintana","SEA",0.0448,0.0745,0.0496,5.53788,0.2579,0.1579,0,0,1,4.561,1.1175,0.6568,0.61532,0.171333,0.4807,,0.0433,0.6343,5.7087,4.3263,1.31953,1.542,0.13907,0.105394,0.03367682546377182,0.276814,1.5982,0.292807,0.693055,0.422174,,5.78577,-0.000139139,-0.00066958,999,,,,"sa3016465"
"Garrett Schilling",,0.0392,0.076,0.03,6.08526,0.4113,0.1253,0,0,1,4.549,1.1948,0.7152,0.67614,0.194333,0.4101,,0.0508,0.6886,6.1974,3.6909,1.6791,1.749,0.151374,0.0901517,0.061222247779369354,0.292263,1.6049,0.312142,0.667525,0.408947,,5.78687,-0.000139139,-0.00066958,999,,,,"sa3004770"
"Teddy Stankiewicz",,0.0443,0.076,0.0485,5.71734,0.2257,0.1647,0,0,1,4.535,1.1449,0.6747,0.63526,0.182444,0.4246,,0.0488,0.6297,5.6673,3.8214,1.48304,1.642,0.138853,0.0936273,0.045226022601127625,0.281884,1.5695,0.29619,0.680934,0.397993,,5.78762,-0.000139139,-0.00066958,999,,,,"sa657954"
"Michael Cuevas","WSN",0.0402,0.0817,0.0533,5.66406,0.1754,0.1754,0,0,1,4.558,1.157,0.6732,0.62934,0.159667,0.4663,,0.0541,0.5521,4.9689,4.1967,1.184,1.437,0.121128,0.102304,0.018824048340320587,0.286556,1.6233,0.299875,0.678756,0.460725,,5.78771,-0.000139139,-0.00066958,999,,,,"sa3011437"
"Leonardo Pestana","NYY",0.0497,0.0715,0.0548,5.55201,0.1837,0.1737,0,0,1,4.571,1.0914,0.6575,0.61689,0.176667,0.5008,,0.0518,0.7107,6.3963,4.5072,1.41913,1.59,0.15548,0.10956,0.04591991752386093,0.271601,1.5922,0.292151,0.695013,0.41467,,5.78811,-0.000139139,-0.00066958,999,,,,"sa3005456"
"Alfonso Hernández","WSN",0.0414,0.0775,0.0483,5.53788,0.2727,0.1547,0,0,1,4.546,1.0976,0.6547,0.61532,0.170222,0.5029,,0.0452,0.6616,5.9544,4.5261,1.31557,1.532,0.145535,0.110625,0.03490980714559555,0.274544,1.6005,0.292911,0.694324,0.395357,,5.78903,-0.000139139,-0.00066958,999,,,,"sa917812"
"Jamison Hill","ARI",0.0455,0.076,0.0516,5.72247,0.182,0.174,0,0,1,4.584,1.1043,0.6762,0.63583,0.164,0.521,,0.0556,0.6629,5.9661,4.689,1.27236,1.476,0.144612,0.113656,0.030955485999584198,0.275565,1.6253,0.295645,0.680017,0.402777,,5.79104,-0.000139139,-0.00066958,999,,,,"sa3017935"
"Cullen Kafka",,0.0434,0.0701,0.0332,5.63409,0.4624,0.1144,0,0,1,4.597,1.1501,0.6703,0.62601,0.154111,0.5096,,0.0488,0.5713,5.1417,4.5864,1.12108,1.387,0.124277,0.110855,0.013421803712844849,0.284777,1.6597,0.300613,0.685206,0.463996,,5.79108,-0.000139139,-0.00066958,999,,,,"sa3017818"
"Sean Hermann","NYY",0.0496,0.0719,0.0559,5.52879,0.1754,0.1754,0,0,1,4.589,1.1557,0.66,0.61431,0.157556,0.4722,,0.0591,0.5525,4.9725,4.2498,1.17006,1.418,0.120397,0.102898,0.01749836653470993,0.284817,1.6279,0.298163,0.68776,0.483738,,5.79216,-0.000139139,-0.00066958,999,,,,"sa3019429"
"Chad Donato",,0.0453,0.0755,0.0515,5.63868,0.2043,0.1693,0,0,1,4.507,1.1277,0.6651,0.62652,0.187222,0.4149,,0.0427,0.6345,5.7105,3.7341,1.52928,1.685,0.140781,0.0920568,0.0487242117524147,0.278486,1.5426,0.291379,0.685285,0.384994,,5.79273,-0.000139139,-0.00066958,999,,,,"sa919112"
"Michael Baird","COL",0.0409,0.0791,0.0426,5.98536,0.2389,0.1619,0,0,1,4.481,1.1532,0.6999,0.66504,0.216778,0.3687,,0.042,0.7556,6.8004,3.3183,2.04936,1.951,0.168623,0.0822807,0.08634233474731445,0.283321,1.5219,0.302274,0.674649,0.348681,,5.79405,-0.000139139,-0.00066958,999,,,,"sa3006810"
"Alex Williams","MIA",0.0423,0.0794,0.052,5.73057,0.1754,0.1754,0,0,1,4.545,1.1137,0.675,0.63673,0.180667,0.4571,,0.053,0.6695,6.0255,4.1139,1.46467,1.626,0.147305,0.100572,0.046732671558856964,0.276017,1.5708,0.292971,0.679735,0.375268,,5.79501,-0.000139139,-0.00066958,999,,,,"sa3020314"
"Justin Meis","PIT",0.043,0.0722,0.0363,5.64039,0.4022,0.1272,0,0,1,4.548,1.0767,0.6631,0.62671,0.180778,0.4937,,0.0455,0.7124,6.4116,4.4433,1.44298,1.627,0.15664,0.108553,0.04808707535266876,0.268584,1.5704,0.287558,0.688751,0.348142,,5.79795,-0.000139139,-0.00066958,999,,,,"sa3017207"
"Garrett Hawkins","SDP",0.0457,0.0759,0.0555,5.54967,0.1754,0.1754,0,0,1,4.509,1.0854,0.6545,0.61663,0.188111,0.4541,,0.0413,0.6943,6.2487,4.0869,1.52896,1.693,0.153981,0.10071,0.053271226584911346,0.270431,1.5395,0.286565,0.693495,0.372833,,5.79808,-0.000139139,-0.00066958,999,,,,"sa3017383"
"Juan Pablo Lopez",,0.049,0.0673,0.0419,5.5656,0.356,0.137,0,0,1,4.629,1.1103,0.6625,0.6184,0.149,0.5887,,0.0493,0.6523,5.8707,5.2983,1.10803,1.341,0.140916,0.127176,0.013739466667175293,0.278201,1.699,0.301376,0.695451,0.458564,,5.80144,-0.000139139,-0.00066958,999,,,,"sa3004647"
"Luinder Avila","KCR",0.0426,0.0788,0.0495,5.79987,0.1919,0.1719,0,0,1,4.618,1.1758,0.6891,0.64443,0.147778,0.5012,,0.0646,0.5359,4.8231,4.5108,1.06923,1.33,0.116046,0.108532,0.007514074444770813,0.290163,1.677,0.305185,0.67199,0.464272,,5.80175,-0.000139139,-0.00066958,999,,,,"sa3006507"
"Ryan Ramsey","KCR",0.0438,0.0757,0.0472,5.69043,0.2529,0.1589,0,0,1,4.609,1.107,0.6718,0.63227,0.161,0.55,,0.0505,0.6729,6.0561,4.95,1.22345,1.449,0.145997,0.119332,0.02666521817445755,0.276163,1.657,0.29799,0.688181,0.386626,,5.80374,-0.000139139,-0.00066958,999,,,,"sa3020605"
"Williander Moreno",,0.044,0.0723,0.0391,5.66127,0.3651,0.1351,0,0,1,4.497,1.1639,0.6683,0.62903,0.188333,0.3647,,0.0479,0.5683,5.1147,3.2823,1.55827,1.695,0.126373,0.0810985,0.04527462273836136,0.284962,1.5286,0.29316,0.680115,0.394989,,5.80457,-0.000139139,-0.00066958,999,,,,"sa3005698"
"Ian Mejia","ATL",0.0517,0.0696,0.0507,5.79852,0.1754,0.1754,0,0,1,4.525,1.1679,0.6831,0.64428,0.194556,0.3818,,0.0463,0.6311,5.6799,3.4362,1.65296,1.751,0.13947,0.0843757,0.0550939217209816,0.285069,1.5497,0.297546,0.678451,0.389263,,5.80636,-0.000139139,-0.00066958,999,,,,"sa3019911"
"Luis De León","BAL",0.0468,0.0732,0.053,5.46417,0.2315,0.1635,0,0,1,4.671,1.0983,0.6528,0.60713,0.136778,0.6363,,0.0519,0.6454,5.8086,5.7267,1.0143,1.231,0.138172,0.136224,0.0019481778144836426,0.275761,1.7346,0.300417,0.701051,0.475955,,5.80695,-0.000139139,-0.00066958,999,,,,"sa3019283"
"Luis Moncada",,0.0446,0.0698,0.0374,5.51664,0.4286,0.1216,0,0,1,4.627,1.136,0.6578,0.61296,0.144556,0.558,,0.0483,0.5726,5.1534,5.022,1.02616,1.301,0.123752,0.120597,0.0031553879380226135,0.282538,1.694,0.300115,0.69468,0.465006,,5.80796,-0.000139139,-0.00066958,999,,,,"sa873694"
"Sam McWilliams","CHC",0.0433,0.0753,0.0446,5.68647,0.2843,0.1523,0,0,1,4.625,1.0671,0.6728,0.63183,0.160556,0.587,,0.0735,0.7573,6.8157,5.283,1.29012,1.445,0.163741,0.126919,0.03682161867618561,0.269164,1.6541,0.297555,0.686549,0.41728,,5.80916,-0.000139139,-0.00066958,999,,,,"sa829124"
"Josh Hendrickson",,0.0463,0.073,0.0496,5.50305,0.2587,0.1577,0,0,1,4.513,1.1031,0.6488,0.61145,0.184556,0.4228,,0.0587,0.6445,5.8005,3.8052,1.52436,1.661,0.14281,0.0936849,0.04912474751472473,0.27362,1.5259,0.286826,0.69198,0.363006,,5.80976,-0.000139139,-0.00066958,999,,,,"sa3011196"
"Rafael Kelly",,0.0441,0.0776,0.0517,5.74461,0.1754,0.1754,0,0,1,4.566,1.1569,0.6802,0.63829,0.171778,0.4596,,0.046,0.5958,5.3622,4.1364,1.29634,1.546,0.130486,0.100657,0.029829174280166626,0.284923,1.6165,0.299173,0.680445,0.429016,,5.81335,-0.000139139,-0.00066958,999,,,,"sa3002917"
"Cameron Wagoner","MIL",0.0441,0.0772,0.0533,5.60727,0.1903,0.1723,0,0,1,4.555,1.1345,0.6658,0.62303,0.171111,0.4541,,0.0579,0.5999,5.3991,4.0869,1.32107,1.54,0.131701,0.0996927,0.03200878947973251,0.280608,1.5886,0.294435,0.68404,0.445558,,5.81568,-0.000139139,-0.00066958,999,,,,"sa3019952"
"Conner Nurse",,0.0414,0.0797,0.0493,5.78376,0.1994,0.1704,0,0,1,4.61,1.1292,0.6839,0.64264,0.166111,0.5176,,0.0439,0.6414,5.7726,4.6584,1.23918,1.495,0.139132,0.112278,0.02685464918613434,0.278918,1.6468,0.297159,0.680858,0.410192,,5.81618,-0.000139139,-0.00066958,999,,,,"sa3007214"
"Dahian Santos","TOR",0.0467,0.0748,0.056,5.52384,0.1754,0.1754,0,0,1,4.585,1.0259,0.6522,0.61376,0.173778,0.569,,0.0605,0.7925,7.1325,5.121,1.39279,1.564,0.172846,0.1241,0.04874591529369354,0.25936,1.5949,0.285065,0.697464,0.377635,,5.81765,-0.000139139,-0.00066958,999,,,,"sa3015282"
"Connor Gillispie","CLE",0.0437,0.0744,0.0438,5.62239,0.3049,0.1479,0,0,1,4.49,1.1029,0.6618,0.62471,0.197556,0.3987,,0.054,0.6807,6.1263,3.5883,1.7073,1.778,0.151604,0.0887973,0.06280624866485596,0.273178,1.5016,0.286588,0.685539,0.367375,,5.81996,-0.000139139,-0.00066958,999,,,,"sa1169801"
"Adrian Chaidez","HOU",0.048,0.0668,0.0354,5.6448,0.4113,0.1253,0,0,1,4.55,1.0402,0.6637,0.6272,0.185444,0.5308,,0.0578,0.8057,7.2513,4.7772,1.5179,1.669,0.177077,0.116659,0.06041758507490158,0.262584,1.571,0.287772,0.691868,0.356479,,5.82022,-0.000139139,-0.00066958,999,,,,"sa3017417"
"Justin Wrobleski","LAD",0.0515,0.0695,0.0546,5.54031,0.1895,0.1725,0,0,1,4.546,1.1091,0.655,0.61559,0.186444,0.4735,,0.0418,0.7016,6.3144,4.2615,1.48173,1.678,0.154333,0.104158,0.0501759797334671,0.275163,1.5826,0.293591,0.701888,0.400402,,5.82152,-0.000139139,-0.00066958,999,,,,"sa3019501"
"Liam Simon","SFG",0.0409,0.0741,0.0358,5.78052,0.4113,0.1253,0,0,1,4.662,1.1065,0.6845,0.64228,0.154333,0.6001,,0.0452,0.6859,6.1731,5.4009,1.14298,1.389,0.147126,0.128722,0.018404126167297363,0.275475,1.7066,0.299757,0.685728,0.423318,,5.82547,-0.000139139,-0.00066958,999,,,,"sa3020256"
"Nick Krauth","TEX",0.0461,0.075,0.0503,5.73894,0.1952,0.1712,0,0,1,4.543,1.1946,0.6801,0.63766,0.181444,0.3722,,0.0632,0.5455,4.9095,3.3498,1.46561,1.633,0.120075,0.0819282,0.03814659267663956,0.290827,1.5668,0.299692,0.675438,0.44158,,5.82902,-0.000139139,-0.00066958,999,,,,"sa3015006"
"Mitch Neunborn","PHI",0.0457,0.0733,0.0469,5.65893,0.2637,0.1567,0,0,1,4.529,1.0848,0.6667,0.62877,0.187222,0.4841,,0.0478,0.7267,6.5403,4.3569,1.50114,1.685,0.160455,0.106889,0.05356591194868088,0.271397,1.5689,0.291121,0.690395,0.38069,,5.83123,-0.000139139,-0.00066958,999,,,,"sa3021722"
"Garrett Schoenle","CHW",0.0427,0.0755,0.0484,5.36355,0.2999,0.1489,0,0,1,4.518,1.0298,0.6321,0.59595,0.189556,0.5086,,0.0521,0.783,7.047,4.5774,1.53952,1.706,0.173307,0.112572,0.0607348307967186,0.260228,1.5384,0.281513,0.711928,0.355124,,5.83536,-0.000139139,-0.00066958,999,,,,"sa3016937"
"Jedixson Paez","BOS",0.0428,0.0783,0.0456,5.99832,0.1952,0.1712,0,0,1,4.589,1.2158,0.7101,0.66648,0.168333,0.4354,,0.0494,0.5291,4.7619,3.9186,1.2152,1.515,0.115297,0.0948791,0.02041839063167572,0.296233,1.6512,0.307467,0.664838,0.453628,,5.83957,-0.000139139,-0.00066958,999,,,,"sa3016264"
"Cooper Hjerpe","STL",0.0481,0.0722,0.0535,5.49801,0.215,0.167,0,0,1,4.611,1.0619,0.6516,0.61089,0.157111,0.6024,,0.0504,0.7081,6.3729,5.4216,1.17546,1.414,0.153568,0.130644,0.022923439741134644,0.268279,1.6643,0.292529,0.701149,0.40525,,5.83968,-0.000139139,-0.00066958,999,,,,"sa3020736"
"Cody Mincey",,0.0444,0.0768,0.0504,5.75316,0.1911,0.1721,0,0,1,4.491,1.1533,0.6759,0.63924,0.201333,0.3471,,0.0582,0.6235,5.6115,3.1239,1.79631,1.812,0.138833,0.0772879,0.06154530495405197,0.282277,1.5004,0.291937,0.676633,0.359987,,5.84127,-0.000139139,-0.00066958,999,,,,"sa3016707"
"Jacob Watters","OAK",0.0397,0.082,0.0548,5.55408,0.1829,0.1739,0,0,1,4.633,1.0775,0.6619,0.61712,0.139222,0.6318,,0.0511,0.6347,5.7123,5.6862,1.00459,1.253,0.136995,0.13637,0.0006259381771087646,0.272778,1.7093,0.295411,0.691632,0.462457,,5.84423,-0.000139139,-0.00066958,999,,,,"sa3020628"
"Justin Nicolino",,0.046,0.0752,0.0521,5.6529,0.1936,0.1716,0,0,1,4.471,1.1561,0.6661,0.6281,0.205444,0.3633,,0.0403,0.6456,5.8104,3.2697,1.77704,1.849,0.144397,0.081257,0.06314024329185486,0.284236,1.5194,0.295569,0.692739,0.391083,,5.84542,-0.000139139,-0.00066958,999,,,,"11754"
"Mike Ruff",,0.0439,0.0733,0.041,5.67882,0.3313,0.1423,0,0,1,4.547,1.1107,0.6696,0.63098,0.181889,0.4456,,0.0709,0.6616,5.9544,4.0104,1.48474,1.637,0.145503,0.0979987,0.04750383645296097,0.275574,1.5563,0.291436,0.681209,0.387012,,5.8459,-0.000139139,-0.00066958,999,,,,"sa3011125"
"Victor Vargas",,0.0446,0.0771,0.0522,5.7186,0.1754,0.1754,0,0,1,4.515,1.1584,0.6749,0.6354,0.188111,0.386,,0.051,0.5821,5.2389,3.474,1.50803,1.693,0.128926,0.0854928,0.043432995676994324,0.284061,1.5444,0.293335,0.678743,0.39701,,5.84728,-0.000139139,-0.00066958,999,,,,"sa3007724"
"Brycen Mautz","STL",0.0481,0.0734,0.0565,5.49693,0.1754,0.1754,0,0,1,4.615,1.1166,0.655,0.61077,0.146444,0.5661,,0.0525,0.5835,5.2515,5.0949,1.03074,1.318,0.126436,0.122665,0.0037703216075897217,0.279401,1.6827,0.297006,0.695483,0.454414,,5.84762,-0.000139139,-0.00066958,999,,,,"sa3020710"
"Winston Santos","TEX",0.0465,0.0748,0.0512,5.7159,0.1895,0.1725,0,0,1,4.55,1.1642,0.6768,0.6351,0.181444,0.4012,,0.07,0.5895,5.3055,3.6108,1.46934,1.633,0.12956,0.0881758,0.04138462245464325,0.285427,1.5654,0.297097,0.677608,0.431622,,5.84842,-0.000139139,-0.00066958,999,,,,"sa3015952"
"Zach Haake","PHI",0.0464,0.0744,0.0518,5.63058,0.2026,0.1696,0,0,1,4.496,1.1041,0.6636,0.62562,0.193,0.4295,,0.0467,0.6708,6.0372,3.8655,1.56182,1.737,0.149199,0.0955294,0.053669922053813934,0.274665,1.5336,0.288688,0.688618,0.382699,,5.85104,-0.000139139,-0.00066958,999,,,,"sa3008523"
"Spencer Giesting","ARI",0.0452,0.0764,0.0522,5.72202,0.1754,0.1754,0,0,1,4.673,1.1115,0.6792,0.63578,0.142889,0.6293,,0.0491,0.6477,5.8293,5.6637,1.02924,1.286,0.138605,0.134667,0.003937512636184692,0.278251,1.7408,0.302312,0.689013,0.43747,,5.8524,-0.000139139,-0.00066958,999,,,,"sa3020402"
"Tommy Mace","CLE",0.043,0.0769,0.0472,5.72103,0.2389,0.1619,0,0,1,4.534,1.1166,0.6748,0.63567,0.189333,0.4495,,0.0439,0.6717,6.0453,4.0455,1.49433,1.704,0.148147,0.0991398,0.04900749772787094,0.276345,1.5661,0.291633,0.685071,0.391088,,5.85317,-0.000139139,-0.00066958,999,,,,"sa3018140"
"Jake Miller","CLE",0.0425,0.0762,0.0443,5.75046,0.2818,0.1528,0,0,1,4.583,1.1213,0.6805,0.63894,0.174667,0.5079,,0.0446,0.6629,5.9661,4.5711,1.30518,1.572,0.144643,0.110823,0.03382062911987305,0.278204,1.6292,0.296478,0.685147,0.42435,,5.85741,-0.000139139,-0.00066958,999,,,,"sa3018171"
"Matt Walker",,0.0448,0.0745,0.0481,5.60817,0.2604,0.1574,0,0,1,4.621,1.1494,0.6676,0.62313,0.151444,0.5406,,0.0425,0.5574,5.0166,4.8654,1.03108,1.363,0.120623,0.116988,0.0036355778574943542,0.284653,1.69,0.299771,0.691756,0.456011,,5.85832,-0.000139139,-0.00066958,999,,,,"sa1169914"
"Wyatt Wendell","ARI",0.0438,0.0777,0.0494,5.83848,0.1829,0.1739,0,0,1,4.656,1.1542,0.6941,0.64872,0.143778,0.566,,0.0597,0.5711,5.1399,5.094,1.00901,1.294,0.122659,0.121564,0.0010953620076179504,0.286381,1.7202,0.304764,0.67555,0.470643,,5.85905,-0.000139139,-0.00066958,999,,,,"sa3019882"
"Ronan Kopp","LAD",0.0515,0.0679,0.0516,5.4684,0.2406,0.1616,0,0,1,4.65,0.9975,0.6474,0.6076,0.166778,0.6857,,0.0541,0.8911,8.0199,6.1713,1.29955,1.501,0.191634,0.147462,0.04417203366756439,0.255102,1.6832,0.291244,0.714487,0.399384,,5.86035,-0.000139139,-0.00066958,999,,,,"sa3017751"
"Tyler Schweitzer","CHW",0.0423,0.0792,0.0569,5.44707,0.182,0.174,0,0,1,4.566,1.0828,0.6463,0.60523,0.171,0.5373,,0.0439,0.6803,6.1227,4.8357,1.26615,1.539,0.148993,0.117674,0.03131844103336334,0.271733,1.6201,0.290985,0.705294,0.42068,,5.86104,-0.000139139,-0.00066958,999,,,,"sa3020712"
"Oscar Rayo","KCR",0.0426,0.0706,0.032,5.70816,0.4739,0.1119,0,0,1,4.604,1.1555,0.6756,0.63424,0.157556,0.5062,,0.0494,0.5537,4.9833,4.5558,1.09384,1.418,0.120265,0.109948,0.010317102074623108,0.285421,1.6617,0.299041,0.684258,0.411644,,5.86266,-0.000139139,-0.00066958,999,,,,"sa3016749"
"Cade Winquest","STL",0.0463,0.0719,0.0461,5.59305,0.295,0.15,0,0,1,4.618,1.1248,0.6667,0.62145,0.146111,0.5682,,0.0502,0.5723,5.1507,5.1138,1.00722,1.315,0.123928,0.12304,0.0008878335356712341,0.281228,1.693,0.298273,0.689512,0.472486,,5.86508,-0.000139139,-0.00066958,999,,,,"sa3020805"
"Nolan DeVos","HOU",0.0483,0.0705,0.0446,5.7429,0.2727,0.1547,0,0,1,4.59,1.0829,0.6788,0.6381,0.172556,0.5653,,0.0421,0.7265,6.5385,5.0877,1.28516,1.553,0.158279,0.123159,0.03511981666088104,0.271908,1.6482,0.295227,0.689169,0.410902,,5.86746,-0.000139139,-0.00066958,999,,,,"sa3020453"
"Edgar Sanchez","MIA",0.0402,0.0748,0.034,5.80644,0.4162,0.1242,0,0,1,4.673,1.1443,0.6905,0.64516,0.143222,0.5855,,0.0629,0.5954,5.3586,5.2695,1.01691,1.289,0.127413,0.125294,0.002118542790412903,0.284326,1.7298,0.304651,0.679597,0.472714,,5.87133,-0.000139139,-0.00066958,999,,,,"sa3011131"
"Ryley Widell",,0.0448,0.075,0.0485,5.66352,0.2431,0.1611,0,0,1,4.597,1.1089,0.6691,0.62928,0.170778,0.5259,,0.0506,0.6652,5.9868,4.7331,1.26488,1.537,0.144703,0.114401,0.030302368104457855,0.275811,1.6348,0.294588,0.691905,0.392986,,5.87425,-0.000139139,-0.00066958,999,,,,"sa3005099"
"Carlos Tavera","BAL",0.0457,0.0744,0.0495,5.63301,0.2299,0.1639,0,0,1,4.568,1.0501,0.6634,0.62589,0.186333,0.5438,,0.0422,0.7803,7.0227,4.8942,1.4349,1.677,0.170819,0.119046,0.051773205399513245,0.263712,1.5939,0.286455,0.698032,0.361977,,5.87477,-0.000139139,-0.00066958,999,,,,"sa3017536"
"Nick Hull","CHC",0.0425,0.0767,0.045,5.76747,0.2645,0.1565,0,0,1,4.608,1.1399,0.6843,0.64083,0.161222,0.5265,,0.0534,0.6077,5.4693,4.7385,1.15423,1.451,0.131879,0.114258,0.017621532082557678,0.282987,1.6664,0.300284,0.681688,0.448325,,5.87523,-0.000139139,-0.00066958,999,,,,"sa3020624"
