Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Erik Swanson","TOR",3.32641,2.54488,0.548617,3.55799,52.4961,0.750245,4.52063,12.7815,54.0852,221.163,46.3935,23.2409,21.3816,7.17861,16.5103,0.737248,1.61449,60.1272,10.0054,2.74739,3.6418,1.19455,0.271868,0.0746523,0.1972159966826439,0.228496,1.16305,0.288913,0.750428,,,3.76242,0.525525,0.644846,528.469970703125,1.06722,0.551596,0.879903,"16587"
"David Robertson","TEX",3.36374,3.61914,0,3.85683,57.6143,0,7.84836,13.2925,59.715,252.881,51.0894,27.8153,25.59,7.43166,25.7989,1.10771,2.81926,67.9346,10.2388,3.8883,2.63324,1.12007,0.268643,0.10202,0.16662272810935974,0.22781,1.28759,0.293208,0.738118,,,4.03536,0.520494,0.516709,339.2900085449219,1.86648,0.770466,0.715422,"8241"
"Cody Bradford","TEX",4.10763,4.05817,1.69237,4.68909,33.1082,7.49118,0,0.51669,61.8184,259.119,63.1014,35.0087,32.208,10.376,14.6808,0.535083,2.06298,54.0905,7.87491,2.13734,3.68444,1.51062,0.208748,0.0566567,0.1520913578569889,0.260346,1.25824,0.296363,0.676199,,,4.49963,0.520333,0.293478,612.3699951171875,2.12689,-0.315228,0.45306,"27597"
"Griffin Jax","MIN",4.2949,3.58836,0.455482,3.9072,57.0321,0.622881,7.95326,14.3546,61.152,253.436,54.9838,28.8567,26.5481,7.40038,18.3068,1.36097,3.04944,62.6732,9.22388,2.69428,3.4235,1.08914,0.247294,0.0722344,0.17506003379821777,0.236918,1.1985,0.293714,0.706084,,,3.82619,0.519719,0.416578,421.4200134277344,2.82024,1.70202,0.723331,"20253"
"Chad Green","TOR",4.14942,2.51684,0,3.8876,52.9415,0,2.17576,11.7278,55.0308,226.191,49.0155,25.8379,23.7709,7.70286,16.1531,1.94918,1.4327,62.6647,10.2485,2.64175,3.87943,1.25976,0.277044,0.0714136,0.20563017576932907,0.234968,1.18422,0.298853,0.723195,,,3.75594,0.517985,0.342874,657.1599731445312,3.68395,-0.991283,0.645152,"15552"
"Ryne Nelson","ARI",5.20974,5.18205,4.39229,4.67415,33.129,14.3945,0,0.74511,93.9407,399.603,94.8797,53.0305,48.7881,14.8194,29.6058,1.09242,2.68918,71.41,6.84145,2.83638,2.41203,1.41977,0.178703,0.074088,0.10461458563804626,0.258311,1.32515,0.284833,0.6888,,,4.81684,0.515988,0.644661,481.0899963378906,4.33552,1.10755,0.53817,"26253"
"Mason Black","SFG",2.20698,3.22258,2.25093,4.31045,22.3139,6.45456,0,0.678736,50.6685,218.121,48.6806,26.3773,24.2672,6.38216,19.637,0,2.86504,49.1426,8.72895,3.48802,2.50255,1.13363,0.225299,0.0900279,0.13527122884988785,0.248854,1.34832,0.301927,0.706272,,,4.28505,0.515821,0.5236,999,2.90161,-0.904414,0.49853,"sa3018146"
"Hoby Milner","MIL",2.55195,2.18936,0,3.72182,61.2009,0,0.333575,13.6657,60.5358,252.267,58.2631,27.2105,25.0337,7.5385,15.1543,0.628437,3.29584,56.9324,8.46427,2.25302,3.75685,1.12077,0.225683,0.0600724,0.1656106375157833,0.249182,1.21279,0.299532,0.735035,,,3.90732,0.515705,0.671505,742.030029296875,0.984284,0.779693,0.815664,"13346"
"Robbie Ray","SFG",2.56568,2.54722,2.83782,4.09166,9.54328,6.62118,0,0.213914,40.0225,166.942,35.9047,19.7776,18.1954,6.21946,13.854,0.125497,1.11808,44.3335,9.96943,3.1154,3.20005,1.39859,0.265562,0.0829869,0.18257534503936768,0.236262,1.24327,0.292705,0.73033,,,4.18207,0.513447,0.557752,544.0399780273438,1.45941,-0.706416,0.735746,"11486"
"Dylan Floro","WSN",3.08345,3.9383,0,4.24407,52.0793,0,2.07699,9.17191,53.6516,230.42,55.4516,27.5002,25.3002,5.02652,17.3362,2.05272,2.04281,48.4174,8.12197,2.90812,2.79286,0.843193,0.210127,0.0752372,0.1348894238471985,0.262752,1.35667,0.319961,0.688778,,,3.75171,0.51247,0.190653,744.47998046875,2.66221,-1.41927,0.495837,"13394"
"Brandon Williamson","CIN",3.00874,4.03713,3.53237,4.96296,20.3459,11.0658,0,0.497917,64.1546,280.013,64.8605,38.4537,35.3774,10.9197,26.559,0.316204,2.54516,56.2469,7.89065,3.72586,2.11781,1.53188,0.200872,0.0948491,0.10602324455976486,0.258502,1.42499,0.293568,0.69571,,,5.07525,0.507231,0.474352,686.6500244140625,1.55453,0.714134,0.402115,"25463"
"Colin Holderman","PIT",2.29873,2.41832,0,4.03382,54.7544,0,1.57595,15.1607,56.1389,241.778,52.6867,27.3495,25.1616,5.06333,23.0043,1.65793,3.28371,55.5083,8.8989,3.68797,2.41295,0.811736,0.229584,0.0951466,0.13443754613399506,0.244498,1.34828,0.30741,0.704662,,,3.85482,0.505118,0.426971,744.6300048828125,3.58004,-0.957123,0.586035,"22361"
"Yimi García","TOR",3.22727,3.19514,0,3.8227,60.7885,0,6.3081,15.651,59.9419,247.091,52.8926,27.6739,25.46,8.13938,16.7869,1.6575,3.57964,64.1724,9.63519,2.52047,3.82277,1.22209,0.259712,0.0679382,0.19177380204200745,0.233291,1.16245,0.289829,0.720701,,,3.89844,0.500593,0.411289,571.8499755859375,3.08028,0.127217,0.832196,"12095"
"Cole Irvin","BAL",4.25051,5.56586,3.74024,4.38893,37.0673,11.0839,0,0.681763,87.6726,371.335,91.5663,46.4721,42.7543,13.2987,20.8116,0.645051,4.70616,67.1572,6.894,2.13641,3.22692,1.36518,0.180854,0.0560454,0.12480837106704712,0.264783,1.28179,0.294948,0.702922,,,4.56813,0.489032,0.654793,494.82000732421875,3.31495,-0.491149,0.211112,"19244"
"Adbert Alzolay","CHC",3.18096,3.07799,0,3.55557,56.5067,0,26.5326,3.10709,64.4288,265.308,56.7348,27.6668,25.4535,9.11809,17.9867,0.803886,3.74261,69.7376,9.74157,2.51254,3.87718,1.2737,0.262856,0.0677955,0.19506000727415085,0.232922,1.15975,0.289072,0.759483,,,3.94181,0.487632,0.704707,119.30000305175781,2.60608,0.253856,1.77798,"17859"
"Sam Hentges","CLE",2.66049,2.18617,0,3.66864,50.4251,0.232467,0.474071,12.5724,54.3883,230.663,50.2173,24.098,22.1701,5.13854,21.0795,0.733985,1.63971,58.3253,9.65148,3.48817,2.76692,0.850309,0.25286,0.0913867,0.16147321462631226,0.241495,1.31088,0.312008,0.736298,,,3.59166,0.485294,0.475931,999,3.31812,-0.356264,0.721099,"18548"
"Angel Zerpa","KCR",2.8213,3.16136,1.32041,4.31732,38.5096,3.98084,0,2.93289,58.7169,250.815,60.0318,30.6159,28.1666,7.32872,17.727,0.559091,2.77723,49.4079,7.57314,2.71715,2.78716,1.12333,0.19699,0.0706775,0.12631206214427948,0.260656,1.3243,0.303634,0.698428,,,4.24232,0.478689,0.343497,750.3699951171875,2.55669,0.111345,0.417962,"22717"
"Kevin Ginkel","ARI",4.2713,2.90176,0,3.57583,60.0723,0,9.46112,12.1929,62.9579,262.654,53.2366,27.1892,25.0141,7.2095,24.2413,0.939178,2.5978,69.0275,9.86766,3.46535,2.84752,1.03062,0.262808,0.0922937,0.17051425576210022,0.225756,1.23063,0.288431,0.746293,,,3.8298,0.467213,0.782499,461.07000732421875,3.11436,1.65615,0.801795,"19876"
"Peter Lambert","COL",3.98268,6.47985,2.99074,5.39488,30.8689,13.7586,0,1.61341,94.4605,416.539,103.775,61.5462,56.6225,16.822,34.1569,0.867994,4.67204,74.5106,7.09921,3.25439,2.18142,1.60277,0.17888,0.0820016,0.09687868505716324,0.274747,1.4602,0.303629,0.667816,,,5.22573,0.46624,0.571737,999,3.95225,0.367575,1.37397,"17969"
"Tyler Alexander","TBR",3.58436,4.12118,1.34403,4.54015,36.6924,7.58645,0,3.50448,70.9212,297.673,72.9919,38.888,35.777,11.23,16.2232,0.869721,2.78685,59.4287,7.54158,2.05874,3.6632,1.4251,0.199644,0.0544999,0.1451440081000328,0.261936,1.25795,0.296925,0.684786,,,4.44175,0.465312,0.398575,680.760009765625,2.87285,-0.175788,0.404135,"17735"
"José Soriano","LAA",2.93833,4.19366,0.318607,4.08328,46.8457,2.68927,0.754761,12.3043,62.685,275.072,54.8508,30.9131,28.4401,6.74623,33.1693,1.80465,5.265,72.4849,10.407,4.76229,2.1853,0.96859,0.263513,0.120584,0.14292840659618378,0.231793,1.40417,0.305608,0.72678,,,4.18085,0.462736,0.529915,681.9500122070312,2.40846,-0.172718,0.491237,"22100"
"Joey Lucchesi","NYM",2.76472,3.08397,1.83377,4.32647,18.6009,7.32555,0,0.703725,49.6302,213.569,49.2423,25.9328,23.8582,6.55991,18.4967,0.442157,1.90292,39.8643,7.22904,3.35422,2.15521,1.18958,0.186657,0.0866076,0.10004980862140656,0.254917,1.36487,0.290859,0.713963,,,4.59997,0.458758,0.50865,735.6099853515625,3.05299,1.15398,0.500989,"19320"
"Jason Foley","DET",2.33644,2.32446,0,3.73282,60.8458,0,6.94322,13.4249,61.2855,260.849,62.8744,27.629,25.4186,5.37076,17.4035,1.28607,2.84323,50.1232,7.36078,2.55577,2.88006,0.788716,0.192154,0.0667187,0.1254352554678917,0.261321,1.3099,0.310649,0.723609,,,3.74967,0.457276,0.513646,491.17999267578125,2.34748,-0.62489,0.906943,"19531"
"Brandon Walter","BOS",1.66815,2.03033,1.42983,4.6976,9.88446,6.62548,0.0126105,0,41.1253,178.954,44.523,23.3321,21.4656,5.42021,13.1773,0.26607,1.99025,30.9781,6.77937,2.88376,2.35088,1.18618,0.173107,0.073635,0.0994720533490181,0.271836,1.40304,0.306958,0.685826,,,4.56832,0.454499,0.429076,999,3.5353,-1.28825,0.575968,"26056"
"Yariel Rodriguez","TOR",3.71714,3.09235,1.64621,4.14935,36.7845,4.46794,0,0.644594,58.573,252.588,51.978,29.3527,27.0044,6.64068,27.1459,0.979445,3.60195,58.9984,9.06535,4.17109,2.17338,1.02037,0.233576,0.107471,0.12610439956188202,0.234304,1.35086,0.29025,0.71278,,,4.28923,0.453092,0.477018,576.6199951171875,2.14315,-0.513479,0.358268,"sa3023349"
"Tyler Rogers","SFG",3.48528,3.6483,0,3.93109,64.1558,0,2.25757,17.9196,68.1329,288.017,68.5042,32.3474,29.7596,6.44152,18.3061,1.05051,3.62166,50.3439,6.65017,2.41814,2.75012,0.850892,0.174795,0.0635589,0.11123587936162949,0.257448,1.27413,0.296519,0.700108,,,3.9718,0.452408,0.521782,695.4600219726562,2.61558,-0.104361,0.595077,"15541"
"Andrew Chafin","DET",2.61534,3.25632,0,3.94072,56.1928,0,2.63327,14.4065,54.67,231.982,48.2609,26.0192,23.9377,5.6476,23.0912,0.480488,2.08642,59.9938,9.87642,3.80138,2.59812,0.929731,0.258614,0.0995391,0.15907514095306396,0.233366,1.30514,0.301874,0.714518,,,3.78484,0.450029,0.386945,745.7000122070312,2.82856,-1.96504,0.615693,"12988"
"Will Vest","DET",2.85502,2.61919,0,3.80981,55.6564,0.549797,1.75229,10.8685,59.6251,252.169,56.0643,27.4348,25.24,7.19659,20.8012,0.898722,2.39045,62.6419,9.45536,3.13979,3.01146,1.08628,0.248413,0.0824891,0.16592352092266083,0.244847,1.28915,0.307076,0.740088,,,3.88979,0.449668,0.610101,729.3099975585938,3.15672,-0.725142,0.627739,"19769"
"Trevor Richards","TOR",2.45592,2.28761,0.463794,4.24714,48.8747,0.88354,0,8.41657,53.6313,227.024,45.6082,27.5096,25.3088,7.61707,24.1596,1.39654,1.72571,67.5315,11.3326,4.05429,2.79522,1.27824,0.297464,0.106419,0.19104503840208054,0.22675,1.30088,0.30154,0.714981,,,4.03099,0.444704,0.135076,745.9299926757812,3.49308,-0.289257,0.450492,"19309"
"AJ Smith-Shawver","ATL",3.39625,2.47166,1.51461,4.62509,21.7056,8.01802,0,0.813173,56.6065,245.496,53.268,31.6196,29.09,8.74623,25.6271,0.419086,2.44186,58.8188,9.35174,4.07451,2.29519,1.39058,0.239592,0.104389,0.135203056037426,0.244993,1.39375,0.297086,0.709306,,,4.67308,0.443838,0.415414,419.0899963378906,2.94938,-1.64744,0.222395,"29960"
"Brock Burke","TEX",3.87017,3.37378,0,3.87966,55.4095,0,0.377123,12.2604,63.819,265.083,59.8643,29.9029,27.5106,8.98029,17.6498,2.24604,2.49354,62.8745,8.8668,2.48905,3.56233,1.26644,0.237188,0.0665823,0.1706058382987976,0.244405,1.21459,0.293984,0.733139,,,4.06083,0.442774,0.53815,749.280029296875,1.81742,-2.07738,0.604121,"17968"
"Gregory Santos","SEA",2.24553,2.41063,0,3.76874,53.7742,0,3.32646,10.5248,55.4654,234.286,52.3065,25.2458,23.2261,5.22931,18.7799,0.839505,2.79785,56.0193,9.08988,3.0473,2.98293,0.848526,0.239106,0.080158,0.15894796699285507,0.245907,1.28163,0.310822,0.718896,,,3.62781,0.442367,0.369431,634.6799926757812,2.60037,-0.62455,0.7724,"21894"
"Ryan Yarbrough","LAD",3.99791,3.49282,1.51293,4.54735,32.5987,4.85569,0.124649,0.958605,63.6628,268.785,65.8606,34.9634,32.1663,9.7578,13.6388,0.403402,4.66315,50.3954,7.12439,1.92812,3.695,1.37946,0.187493,0.0507425,0.1367509439587593,0.262935,1.24876,0.294767,0.676443,,,4.52685,0.441191,0.305486,630.1799926757812,2.35266,0.292755,0.477513,"16502"
"Jake Bird","COL",2.73756,3.28092,0,4.59271,59.7191,0.318992,0.761007,10.9392,65.9974,289.836,68.8189,36.6071,33.6785,6.94792,24.9678,1.52729,4.65681,57.3177,7.81636,3.40483,2.29567,0.947481,0.197759,0.0861445,0.11161469668149948,0.264473,1.42106,0.315755,0.680227,,,4.23328,0.440127,0.430077,750.4199829101562,3.89695,-1.9959,0.391854,"21267"
"Colin Poche","TBR",4.90585,2.93921,0,3.79149,59.7594,0,2.62509,17.2678,57.8072,240.927,48.7,26.4705,24.3528,7.63941,22.6612,1.01784,1.92493,61.3382,9.54975,3.52812,2.70675,1.18938,0.254593,0.0940583,0.1605343595147133,0.225108,1.23447,0.278635,0.739965,,,4.1268,0.439362,0.575139,616.75,3.19469,-0.0986551,0.561176,"19403"
"Will Warren","NYY",2.76451,2.89768,2.72073,4.36577,19.3371,6.69575,0,1.06558,48.9206,211.187,47.8217,25.7942,23.7307,6.17771,19.2814,0,2.214,42.2066,7.76481,3.54723,2.18898,1.13652,0.199854,0.0913001,0.10855405777692795,0.252103,1.37167,0.294705,0.706687,,,4.48935,0.430321,0.446718,999,1.40235,-0.529204,0.470435,"sa3018149"
"Huascar Ynoa","ATL",2.63602,3.01697,1.69331,4.42543,27.3745,4.16545,0,0.596048,43.8291,186.497,41.0308,23.4255,21.5514,5.9078,16.5287,0.514275,1.83339,46.7853,9.60704,3.39406,2.83054,1.21313,0.250863,0.0886273,0.16223595291376114,0.244035,1.31327,0.304248,0.692535,,,4.12928,0.429637,0.365147,737.8400268554688,3.0876,-0.731695,0.523139,"20468"
"Lance McCullers Jr.","HOU",2.90448,2.0818,2.96298,3.80555,14.9689,6.71273,0,0.26547,41.4725,176.084,35.8017,19.0611,17.5362,5.12105,17.8961,0.198085,2.11614,41.8902,9.09063,3.88365,2.34074,1.11132,0.237898,0.101634,0.13626479357481003,0.229392,1.29478,0.281317,0.744421,,,4.28777,0.427103,0.64018,688.9099731445312,3.05154,0.223876,0.749557,"14120"
"Tyler Mahle","TEX",2.18303,1.87639,2.27618,4.21408,12.4846,5.79446,0,0.175333,36.7296,153.497,32.8208,18.6934,17.1979,6.17072,12.8833,0.117185,1.27701,38.1488,9.34774,3.15684,2.9611,1.51204,0.248531,0.0839319,0.16459909081459045,0.235551,1.24434,0.280477,0.728737,,,4.5184,0.426109,0.455915,670.4199829101562,2.31869,-1.1193,0.7867,"16358"
"Kevin Kelly","TBR",2.32799,2.00095,0,3.8316,39.809,0,0.272264,4.89954,42.8069,179.761,40.4796,19.8091,18.2243,4.02115,11.6033,0.719261,3.53833,38.3216,8.05698,2.43954,3.30266,0.845432,0.213181,0.0645482,0.14863236248493195,0.245898,1.21669,0.298163,0.694759,,,3.74694,0.416552,0.353623,749.6799926757812,2.36469,0.786067,0.890528,"25679"
"Brooks Raley","NYM",2.05578,2.43152,0,3.81362,63.0528,0,2.7218,17.4428,59.0048,251.091,52.177,27.1766,25.0025,7.23337,23.4448,1.4274,4.35546,64.6695,9.86403,3.57603,2.75838,1.10331,0.257554,0.0933716,0.16418226063251495,0.233673,1.28162,0.296877,0.739677,,,4.07015,0.415258,0.529444,732.6500244140625,2.511,-0.139275,0.722015,"10061"
"Gregory Soto","PHI",3.20892,4.22309,0,3.9692,63.6655,0,3.4029,15.7113,62.163,266.84,54.2413,29.7992,27.4153,6.99734,29.0763,0.850794,3.24995,68.9602,9.9841,4.20969,2.37169,1.01308,0.258432,0.108965,0.1494671329855919,0.231292,1.34031,0.297963,0.727931,,,4.05976,0.414819,0.436166,602.6799926757812,3.63968,-0.976872,0.521797,"19677"
"Scott Barlow","CLE",3.48658,4.07713,0,3.72636,62.1947,0,3.46637,13.2516,67.4494,283.958,58.3048,30.3551,27.9267,7.94275,26.5553,1.77332,3.49518,75.413,10.0626,3.54337,2.83984,1.05983,0.265577,0.0935184,0.1720590814948082,0.22963,1.25813,0.295288,0.739148,,,3.88635,0.412716,0.567475,493.7799987792969,1.48562,-0.283688,0.593726,"14993"
"Emilio Pagán","CIN",3.84697,3.59956,0,4.42184,62.1841,0.141356,3.20588,12.0334,64.0099,268.954,57.8847,34.1838,31.4491,10.8569,23.3839,1.26452,2.05618,68.3061,9.60405,3.28785,2.92107,1.52651,0.25397,0.086944,0.1670256182551384,0.237706,1.26963,0.286144,0.712661,,,4.51809,0.411856,0.299297,657.9199829101562,1.59051,1.31808,0.386205,"14771"
"Carlos Carrasco","CLE",3.92003,4.69518,3.50079,4.87104,28.3567,11.7346,0,1.0985,71.9413,312.888,76.1253,42.3223,38.9365,10.9366,24.6942,0.466679,3.43904,60.4044,7.55672,3.08929,2.4461,1.36819,0.193054,0.0789233,0.11413105577230453,0.267336,1.40141,0.305457,0.684111,,,4.72521,0.410334,0.183337,706.27001953125,4.03063,0.0163559,0.448182,"6632"
"José Suarez","LAA",3.14324,3.89093,1.55505,4.5938,36.9712,4.85773,0,1.84347,60.4675,260.28,59.0742,33.5478,30.864,8.81345,23.1898,1.02216,2.66014,55.6471,8.28252,3.45157,2.39964,1.3118,0.213797,0.0890955,0.12470154464244843,0.251991,1.36046,0.295704,0.69669,,,4.5918,0.407768,0.149053,749.6900024414062,2.63651,-1.29944,0.246172,"19911"
"Danny Coulombe","BAL",4.01289,3.17386,0,3.73328,56.6521,0,1.39502,14.9793,55.4445,233.18,51.5646,24.9987,22.9988,6.93822,18.7677,0.646182,2.0587,58.4669,9.49062,3.04647,3.11529,1.12624,0.250737,0.0804861,0.17025132477283478,0.242824,1.26852,0.303688,0.747847,,,3.89969,0.406,0.422073,739.0599975585938,1.31632,-0.785765,0.614814,"13293"
"Robert Garcia","WSN",2.63915,2.62116,0,4.26579,48.9862,0,0.0385276,9.82108,55.8192,241.97,51.9608,28.7576,26.457,6.74084,25.9901,2.16212,2.14392,58.7283,9.46904,4.19051,2.25964,1.08686,0.242708,0.10741,0.13529816269874573,0.242993,1.39649,0.304784,0.718006,,,4.23278,0.405115,0.201381,999,2.83411,-0.856921,0.405824,"23363"
"Tyler Holton","DET",2.70864,2.34194,0,3.58519,49.6345,0.162844,0.26322,9.63214,54.958,226.446,49.7999,23.7965,21.8928,6.13671,15.0948,0.76386,2.17335,49.445,8.09718,2.47195,3.27563,1.00496,0.218352,0.0666596,0.15169235318899155,0.238074,1.18081,0.284272,0.729943,,,3.84989,0.404762,0.589572,744.510009765625,2.25571,0.426889,0.946332,"26231"
"Jackson Rutledge","WSN",3.70265,4.65013,2.97643,5.2404,17.3651,12.7999,0,0.53285,71.7012,316.379,74.6867,45.3795,41.7492,11.4168,28.9523,0.466976,4.80671,51.9123,6.51608,3.63412,1.79303,1.43304,0.164083,0.0915113,0.07257133722305298,0.264265,1.44543,0.28852,0.664641,,,5.28946,0.402514,0.195791,750.22998046875,2.37384,0.127571,0.719138,"26215"
"Connor Phillips","CIN",1.74286,2.03513,2.02482,4.68764,16.2947,4.58987,0,0.27283,34.0715,149.401,30.4774,19.2892,17.7461,4.75646,18.3189,0.159434,1.79709,38.7394,10.2331,4.83896,2.11472,1.25642,0.259299,0.122616,0.13668277859687805,0.235739,1.43218,0.299817,0.700262,,,4.56708,0.400882,0.306657,687.6599731445312,1.86796,-0.653159,0.562926,"27649"
"Kenley Jansen","BOS",3.27811,3.45085,0,3.99354,54.7387,0,28.182,0.640547,55.6704,233.721,47.7302,26.8505,24.7024,8.35009,21.9955,1.41667,2.5515,66.2723,10.714,3.55593,3.01299,1.34993,0.283553,0.09411,0.18944264948368073,0.228184,1.25247,0.292676,0.738775,,,4.14686,0.399518,0.489824,128.25,1.94357,-1.8429,1.89615,"3096"
"Landen Roupp","SFG",2.14418,1.93114,1.24793,3.92709,29.3615,1.70657,0,2.28797,36.8675,155.052,33.0934,17.4857,16.0869,4.06728,13.5401,0,1.50271,37.4104,9.13252,3.30538,2.76292,0.992893,0.241276,0.0873264,0.15394989401102066,0.236366,1.26489,0.294587,0.711975,,,3.88384,0.398216,0.425558,999,2.51788,-0.913605,0.835509,"30076"
"Brusdar Graterol","LAD",3.26342,2.2201,0,3.25175,53.5347,0.151546,5.00537,14.4804,56.1248,231.569,51.7737,22.0415,20.2782,6.08313,13.8791,1.78241,3.15414,46.3317,7.42961,2.2256,3.33825,0.975471,0.200078,0.0599349,0.14014258235692978,0.241329,1.16976,0.281831,0.763283,,,3.92349,0.39451,0.869787,486.6199951171875,1.88455,0.387704,1.09304,"20367"
"Phil Maton","TBR",3.36744,2.53569,0,3.84418,61.1602,0,0.487007,10.5822,62.8372,266.397,55.0722,29.1736,26.8397,7.48327,23.2933,1.33123,5.80399,69.9129,10.0134,3.33623,3.00142,1.07181,0.262439,0.087438,0.17500054836273193,0.232078,1.24712,0.29761,0.724594,,,3.96717,0.393645,0.548456,733.6099853515625,1.47592,-0.456053,0.56315,"18064"
"Luis Garcia","HOU",1.85353,1.43829,1.07163,4.12106,4.98518,4.46752,0,0.271612,25.9076,107.548,23.1869,12.8945,11.863,3.77641,8.53037,0.102592,0.698374,26.1092,9.07002,2.96335,3.06073,1.31188,0.242768,0.0793171,0.16345114260911942,0.235833,1.22424,0.28364,0.712165,,,4.20307,0.391126,0.344422,726.02001953125,1.63629,1.11327,0.95703,"23735"
"Jeff Hoffman","PHI",4.0563,3.20768,0,3.92408,56.2267,0.00143741,4.01537,11.3342,62.343,263.059,51.4542,29.5458,27.1821,9.15374,27.4632,1.44308,3.34625,74.2589,10.7202,3.96466,2.70394,1.32146,0.282291,0.1044,0.17789090424776077,0.221548,1.26586,0.284208,0.746899,,,4.26412,0.391031,0.436289,437.6000061035156,2.56857,-1.8417,0.453372,"17432"
"Ryan Borucki","PIT",3.48754,1.44542,0.637458,4.05779,54.0413,0.871738,0.168854,11.339,53.6271,224.587,48.6774,26.2811,24.1786,6.40371,17.1243,0.524602,3.26719,47.4233,7.95884,2.87389,2.76936,1.07471,0.211157,0.0762477,0.13490958511829376,0.238386,1.22702,0.281133,0.695338,,,4.1795,0.390177,0.461774,749.4299926757812,1.28392,0.234203,0.654852,"16350"
"Ryan Brasier","LAD",2.60202,1.8479,0,4.12008,57.1231,0,1.00473,11.8767,57.5951,241.562,54.3035,28.659,26.3663,7.69366,17.9029,0.847308,2.33003,56.7949,8.87495,2.79757,3.17238,1.20224,0.235115,0.074113,0.16100171953439713,0.245352,1.25369,0.297179,0.708834,,,4.07328,0.390137,0.273977,736.0700073242188,3.00863,-0.306098,0.591824,"5615"
"Hayden Wesneski","CHC",2.63525,2.82494,1.2115,4.33416,24.8037,5.73528,0,1.92521,52.766,223.534,50.2008,27.6203,25.4107,7.97784,17.8623,0.393758,2.44972,49.3343,8.41468,3.04667,2.76192,1.36073,0.220701,0.0799086,0.1407928392291069,0.247024,1.2899,0.289376,0.710842,,,4.50545,0.386978,0.425152,618.52001953125,1.78059,0.126488,0.513449,"27581"
"Alex Faedo","DET",2.08602,3.01404,1.23914,4.37703,36.4857,3.55801,0,1.65988,55.3744,232.146,51.9739,29.2724,26.9306,8.62793,17.6448,0.681456,1.91292,53.2689,8.65779,2.8678,3.01896,1.4023,0.229462,0.076007,0.15345527231693268,0.244481,1.25724,0.287646,0.701192,,,4.4162,0.379858,0.297079,712.8900146484375,4.26453,-0.113543,0.589264,"19874"
"Cooper Criswell","BOS",3.0146,3.38355,1.41525,5.00867,20.5258,7.25038,0,0.450563,59.2355,259.528,66.8541,35.8322,32.9657,8.30355,16.8758,0.932814,4.01565,44.2923,6.72959,2.56404,2.62461,1.26161,0.170664,0.0650247,0.10563968867063522,0.28015,1.41351,0.314718,0.664277,,,4.63995,0.378158,0.224598,742.2899780273438,2.76339,0.118476,0.378551,"24975"
"Isaiah Campbell","BOS",5.45622,2.47389,0,4.19618,49.0182,0,0.257895,7.34515,51.2529,219.13,49.2079,25.9742,23.8962,5.60773,19.2344,1.77895,2.05427,50.8405,8.92759,3.37756,2.64321,0.984716,0.232011,0.0877762,0.1442345678806305,0.248724,1.33538,0.308362,0.700893,,,3.9396,0.37526,0.311448,748.1400146484375,2.62915,0.888972,0.430293,"25551"
"Abner Uribe","MIL",2.46622,2.09096,0,3.48999,56.9586,0,8.19279,12.923,58.6768,252.661,44.1065,24.732,22.7535,6.31671,35.8477,0,2.45256,76.3356,11.7085,5.49841,2.12944,0.968874,0.302126,0.141881,0.16024592518806458,0.205758,1.36262,0.28692,0.776565,,,4.01082,0.375027,0.761486,401.5,2.73756,-2.42603,0.968815,"25327"
"Chris Stratton","KCR",3.12353,3.02427,0,4.34425,61.7434,0.00110301,0.954314,10.5594,67.2513,288.518,66.3842,35.2846,32.4619,8.19562,24.6692,0.937728,2.43613,63.8493,8.54472,3.30139,2.58822,1.09679,0.221301,0.0855032,0.135797418653965,0.253944,1.35393,0.307278,0.700793,,,4.1496,0.373677,0.166701,750.8900146484375,2.98153,-1.72865,0.296567,"13761"
"Alexis Díaz","CIN",4.55951,3.90546,0,3.86327,62.214,0,30.4144,2.40817,65.1753,278.228,51.3865,30.4094,27.9766,9.62752,32.488,1.3852,5.34505,80.3061,11.0894,4.48625,2.47187,1.32946,0.288634,0.116768,0.17186634242534637,0.213759,1.28691,0.27754,0.759492,,,4.4525,0.373235,0.734671,77.36000061035156,4.42842,-0.0727732,1.9382,"21132"
"Cade Cavalli","WSN",2.21661,2.77599,2.29836,4.50149,15.2319,6.62548,0,0.400261,42.1345,184.912,39.2743,22.9068,21.0742,5.41296,18.596,0.241481,4.85177,40.7881,8.71241,3.97213,2.19339,1.15622,0.220581,0.100566,0.12001465260982513,0.243238,1.37347,0.293774,0.695209,,,4.65853,0.371489,0.369746,674.6799926757812,1.65576,-1.69636,0.525186,"27473"
"James McArthur","KCR",2.76232,3.18085,0,4.1575,56.7197,0.12437,10.4178,11.2683,63.2526,269.223,60.9856,31.76,29.2192,7.07862,21.0242,0.736317,3.78024,60.3445,8.58621,2.99146,2.87024,1.00719,0.224143,0.0780921,0.1460513174533844,0.249513,1.29654,0.304568,0.696948,,,3.97827,0.371017,0.247618,352.0199890136719,2.94438,-0.835412,0.879321,"21527"
