Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Randy Arozarena","TBR",151,651,565,149,92,31,3,23,91,86,65,2,158,17,4,0,,22,10,0.26422,0.100318,0.242038,0.414474,0.355096,0.451376,0.349395,0.806472,0.187156,5.61685,0.325333,0,-1.34744,96.0921,16.7716,127.797,-1.34744,-0.669745,20.335291743278503,-8.144744873046875,3.42045,43.810001373291016,,,,"19290"
"Byron Buxton","MIN",125,539,484,117,53,30,3,31,83,78,43,1,160,7,4,0,,12,1,0.24159,0.0796703,0.296703,0.268519,0.31044,0.507645,0.344313,0.818085,0.266055,6.1749,0.288557,0,0.956974,77.2851,11.6111,120.991,0.956974,4.8956,14.513523519039154,1.4206047058105469,3.41443,227.41000366210938,,,,"14161"
"Cal Raleigh","SEA",138,555,500,116,58,29,1,27,68,83,47,1,147,3,4,0,,1,1,0.231441,0.0846457,0.265748,0.318519,0.299213,0.458515,0.322353,0.757728,0.227074,2.48838,0.268212,0,-1.0672,69.4324,1.83328,108.759,-1.0672,5.22298,4.755370736122131,10.447977542877197,3.39507,143.2100067138672,,,,"21534"
"Brandon Nimmo","NYM",146,630,544,144,95,27,5,17,83,67,71,0,125,11,2,2,,3,3,0.265537,0.112195,0.198374,0.565574,0.360522,0.429379,0.34638,0.789901,0.163842,3.94036,0.314721,0,-2.04798,91.4148,14.6529,121.899,-2.04798,1.64777,15.043433427810669,-2.5022287368774414,3.39094,198.5,,,,"12927"
"Ozzie Albies","ATL",151,651,593,162,97,34,4,27,95,99,46,2,109,5,7,0,,12,4,0.272884,0.0707547,0.166667,0.424528,0.327044,0.478411,0.341989,0.805455,0.205527,5.439,0.290749,0,-0.399346,92.0877,12.7672,112.985,-0.399346,-0.616717,10.073170781135559,1.508282721042633,3.36659,23.290000915527344,,,,"16556"
"Yandy Díaz","TBR",146,630,548,157,109,31,0,17,82,74,74,1,92,6,2,0,,1,1,0.286611,0.118182,0.145455,0.8125,0.376364,0.437238,0.356378,0.813602,0.150628,1.9071,0.316883,0,-1.70182,96.6461,19.8843,132.637,-1.70182,0.79145,22.935174465179443,-10.958549618721008,3.328,139,,,,"16578"
"Zach Neto","LAA",141,609,527,130,80,28,0,22,85,78,47,2,143,28,5,2,,10,2,0.246835,0.0767123,0.235616,0.325581,0.337912,0.424051,0.33248,0.761963,0.177215,4.48785,0.295455,0,0.11521,81.3375,7.13439,109.577,0.11521,-0.950157,7.103711016476154,5.574842751026154,3.32687,268.489990234375,,,,"31347"
"Cedric Mullins","BAL",139,602,543,140,90,28,4,18,74,72,47,2,119,5,4,2,,24,6,0.258252,0.0788091,0.197898,0.39823,0.321617,0.425243,0.321863,0.74686,0.16699,5.99432,0.298201,0,1.09936,75.094,1.74384,106.437,1.09936,4.81105,5.742260575294495,6.961050510406494,3.30563,156.24000549316406,,,,"17929"
"J.P. Crawford","SEA",149,644,556,142,98,31,1,12,82,63,75,1,111,6,4,2,,3,2,0.254579,0.117089,0.172468,0.678899,0.347619,0.379121,0.322435,0.72674,0.124542,3.09115,0.296037,0,-1.62279,80.639,2.17138,108.815,-1.62279,-0.811102,5.17928683757782,6.088898062705994,3.30477,276.1199951171875,,,,"15491"
"Vladimir Guerrero Jr.","TOR",154,665,588,163,101,30,1,31,90,101,67,5,98,7,3,0,,5,2,0.277873,0.100152,0.147193,0.680412,0.356601,0.492281,0.362071,0.848882,0.214408,3.02216,0.286026,0,-1.14898,105.159,24.1329,133.402,-1.14898,-2.70817,25.4662584066391,-15.483170747756958,3.24775,30.18000030517578,,,,"19611"
"J.T. Realmuto","PHI",130,513,462,117,71,24,3,19,65,68,37,2,124,10,4,0,,13,3,0.2537,0.072381,0.241905,0.299213,0.32,0.439746,0.326226,0.759746,0.186047,5.67029,0.305136,0,0.407487,65.8768,3.34634,103.302,0.407487,2.12208,2.5071157813072205,11.522075891494751,3.14251,73.55999755859375,,,,"11739"
"William Contreras","MIL",143,576,512,137,88,28,1,20,74,73,57,2,130,4,2,1,,3,1,0.267081,0.0992647,0.226103,0.439024,0.344383,0.443064,0.340713,0.787447,0.175983,3.19303,0.3207,0,-0.946282,80.9246,10.6936,113.315,-0.946282,-1.1088,8.561548948287964,3.2912001609802246,3.14019,79.70999908447266,,,,"20503"
"Tyler O'Neill","BOS",128,553,490,131,77,28,1,25,79,83,52,0,146,7,4,0,,12,3,0.267606,0.0947631,0.264339,0.358491,0.34414,0.48169,0.35415,0.82583,0.214085,4.97591,0.32906,0,0.266208,83.8104,16.4306,120.332,0.266208,4.06665,13.738263219594955,-1.458345890045166,3.09745,217.6199951171875,,,,"15711"
"James Outman","LAD",122,525,456,112,67,20,4,21,77,74,55,1,166,10,4,0,,11,3,0.24502,0.105536,0.316609,0.333333,0.33737,0.442231,0.337574,0.779601,0.197211,6.14635,0.333333,0,0.0150079,72.3395,8.3713,113.816,0.0150079,2.43,9.001115733757615,4.105000138282776,3.09055,187.35000610351562,,,,"24770"
"Jazz Chisholm Jr.","MIA",138,595,538,134,81,23,4,26,84,83,47,0,165,4,4,1,,28,8,0.24937,0.0797267,0.277904,0.286885,0.312785,0.450882,0.327432,0.763667,0.201511,6.72643,0.30888,0,1.23666,76.9729,4.47563,104.188,1.23666,4.58902,4.324063539505005,6.1140183210372925,3.06232,68.25,,,,"20454"
"Paul Goldschmidt","STL",156,672,586,157,99,33,0,25,90,92,78,3,155,3,4,0,,9,1,0.26729,0.115824,0.230016,0.503546,0.353997,0.452336,0.34809,0.806333,0.185047,3.57538,0.32,0,-0.0686283,98.4632,16.584,120.824,-0.0686283,2.49161,17.26741597056389,-9.758394241333008,3.03184,85.66999816894531,,,,"9218"
"George Springer","TOR",144,623,557,142,91,25,2,23,85,79,56,1,118,7,3,0,,13,3,0.254438,0.0899471,0.188713,0.476635,0.328042,0.431953,0.329032,0.759995,0.177515,4.95281,0.282723,0,0.0689516,81.4229,5.51401,110.502,0.0689516,8.64,7.908552139997482,1.0650005340576172,3.00483,122.88999938964844,,,,"12856"
"Pete Alonso","NYM",156,672,583,143,77,26,1,38,88,115,68,8,143,17,5,0,,4,1,0.244643,0.100619,0.212074,0.474453,0.337461,0.491071,0.350164,0.828533,0.246429,3.25408,0.255754,0,-0.785107,99.6209,17.7417,124.435,-0.785107,-0.400737,19.557586014270782,-12.500737220048904,2.98675,27.440000534057617,,,,"19251"
"Brandon Lowe","TBR",118,511,448,107,58,23,1,25,70,77,52,1,135,7,3,0,,6,1,0.238876,0.102669,0.264887,0.387597,0.326489,0.4637,0.338993,0.790189,0.224824,4.22241,0.281588,0,-0.0811585,71.0126,8.75026,120.587,-0.0811585,-1.323,12.52410139888525,-0.0979999303817749,2.96978,267.92999267578125,,,,"18882"
"Adolis García","TEX",144,623,564,139,77,28,2,32,91,101,46,0,178,7,5,0,,12,3,0.247253,0.0746269,0.28524,0.261628,0.310116,0.474359,0.334053,0.784475,0.227106,5.43571,0.298851,0,0.160363,84.0211,8.11222,110.17,0.160363,7.89155,7.751862615346909,0.5165524482727051,2.93452,45.880001068115234,,,,"19287"
"Ian Happ","CHC",152,658,571,143,84,34,3,22,81,84,77,3,155,5,4,0,,11,3,0.250929,0.117742,0.235484,0.5,0.343548,0.438662,0.338179,0.78221,0.187732,4.74493,0.304,0,-0.480577,90.9961,10.8226,112.808,-0.480577,3.90718,9.959654480218887,-3.0428154468536377,2.92522,174.6999969482422,,,,"17919"
"Logan O'Hoppe","LAA",123,489,427,110,69,14,1,26,60,69,49,1,103,10,2,0,,2,2,0.256484,0.100756,0.211587,0.47619,0.345088,0.475504,0.352794,0.820592,0.21902,2.78275,0.278689,0,-1.524,73.5301,13.9727,123.657,-1.524,-7.98063,12.331582307815552,0.319368839263916,2.91702,155.22000122070312,,,,"24729"
"Ke'Bryan Hayes","PIT",141,609,559,143,93,32,5,13,72,66,45,1,122,2,2,0,,13,5,0.255814,0.0737864,0.2,0.368932,0.312621,0.399577,0.308994,0.712198,0.143763,5.49612,0.304709,0,-0.470073,69.4585,-4.74457,90.8835,-0.470073,13.6394,-7.348132699728012,15.814354658126831,2.91325,146.6999969482422,,,,"18577"
"Steven Kwan","CLE",151,651,579,159,119,28,7,5,84,58,62,2,64,5,5,1,,17,4,0.274086,0.0945347,0.098966,0.955224,0.346154,0.370432,0.316442,0.716586,0.0963455,6.21096,0.299065,0,0.423111,78.2758,-1.04473,102.488,0.423111,11.1013,2.363582104444504,4.226263046264648,2.86197,211.92999267578125,,,,"24610"
"Chas McCormick","HOU",123,532,468,121,79,18,1,22,72,79,46,0,139,10,7,0,,15,5,0.258486,0.0873563,0.262069,0.333333,0.333333,0.443864,0.33544,0.777198,0.185379,5.04896,0.315175,0,-0.175598,72.3609,7.53978,114.401,-0.175598,5.472,9.004149779677391,1.57200026512146,2.85643,163.25999450683594,,,,"19599"
"Evan Carter","TEX",131,567,489,127,85,24,5,14,73,73,67,2,147,9,2,0,,17,6,0.259399,0.118314,0.259319,0.45625,0.358185,0.411654,0.338384,0.769839,0.152256,5.90975,0.342618,0,-0.448024,78.5079,9.42225,113.171,-0.448024,4.75435,8.500315099954605,0.27934789657592773,2.79583,120.23999786376953,,,,"27790"
"Anthony Volpe","NYY",143,616,548,123,67,32,4,20,73,76,54,0,157,9,4,1,,24,5,0.223684,0.0869565,0.254181,0.342105,0.301508,0.404135,0.306526,0.705643,0.180451,6.47563,0.273973,0,1.56448,68.9941,-6.06189,95.5685,1.56448,1.96634,-1.7064348459243774,8.566344738006592,2.77036,122.11000061035156,,,,"27647"
"Bryan Reynolds","PIT",149,644,569,150,95,29,5,22,82,86,62,4,136,9,4,0,,8,2,0.264014,0.0958466,0.210863,0.454545,0.34345,0.446655,0.339958,0.790105,0.18264,5.00044,0.309406,0,-0.466911,90.0112,11.5435,111.641,-0.466911,3.32698,8.8205047249794,-3.3730199337005615,2.73114,90.41999816894531,,,,"19326"
"Daulton Varsho","TOR",138,595,539,130,73,26,3,27,79,85,46,1,136,4,3,2,,14,5,0.240816,0.077634,0.229205,0.33871,0.304267,0.455102,0.324057,0.759369,0.214286,5.48889,0.270349,0,-0.402157,75.3053,2.80797,107.054,-0.402157,6.41342,4.626889765262604,2.5384249687194824,2.72969,206.39999389648438,,,,"19918"
