Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ronald Acuña Jr.","ATL",150,695.049,594.553,189,113.865,34.2834,2.7581,38.0934,134.74,99.4493,79.0966,3.4752,107.971,10.4257,4.3338,6.6399,,56.0624,14.6342,0.317886,0.1138,0.155343,0.732574,0.404589,0.577039,0.414631,0.981627,0.259152,6.94047,0.333258,2.078,3.49536,140.251,55.5632,161.683,5.57336,-0.391,58.68659543991089,-8.096999853849411,7.40603,1.0499999523162842,,,,"18401"
"Juan Soto","NYY",150,673.76,530.94,150.615,84.2952,26.5915,1.401,38.3269,116.33,103.237,130.507,9.4326,108.79,4.0426,4.9008,3.3691,,11.4243,4.5538,0.283675,0.1937,0.161466,1.19963,0.425371,0.555597,0.414046,0.980968,0.271922,3.95977,0.288862,-1.091,-1.25075,135.628,53.5339,170.093,-2.34175,-0.721,54.244818925857544,-10.28300029039383,6.66569,9.819999694824219,,,,"20123"
"Aaron Judge","NYY",150,669.665,554.575,149.599,80.024,23.014,0.6204,45.9409,110.29,113.613,102.994,12.054,178.906,4.6877,4.9567,2.451,,8.2083,3.036,0.269755,0.1538,0.267157,0.57569,0.385606,0.56201,0.395293,0.947616,0.292255,3.48851,0.309719,0.067,-0.99319,124.374,42.7791,157.095,-0.92619,-1.995,44.88700032234192,-5.346000075340271,6.21099,13.170000076293945,,,,"15640"
"Mookie Betts","LAD",150,694.852,593.683,166.635,95.0675,36.1355,1.5748,33.8567,116.025,90.3667,81.1587,2.0846,109.178,9.0331,4.3343,6.6423,,14.178,3.8373,0.280679,0.1168,0.157125,0.743359,0.37318,0.517936,0.380038,0.891116,0.237256,4.79622,0.291831,1.188,-0.195424,120.248,35.5843,142.283,0.992576,-2.063,37.390556037425995,1.003999948501587,6.1893,4.610000133514404,,,,"13611"
"Yordan Alvarez","HOU",140.94,628.948,530.526,158.566,84.4342,32.7176,2.1894,39.2251,107.318,108.146,81.0714,6.2895,124.514,10.0632,4.584,2.704,,1.3825,0.6124,0.298885,0.1289,0.197972,0.651101,0.398728,0.590618,0.413904,0.989346,0.291733,3.31612,0.321354,-0.371,-1.2863,126.533,49.8993,168.786,-1.6573,-0.053,50.18080198764801,-13.580000426620245,5.7799,15.819999694824219,,,,"19556"
"Adley Rutschman","BAL",137.41,618.907,523.887,142.443,90.627,31.0588,1.291,19.4661,87.3337,70.8091,81.6338,3.7134,96.9191,4.9513,4.3815,4.0533,,3.1871,1.3855,0.271896,0.1319,0.156597,0.842288,0.372492,0.447581,0.35584,0.820073,0.175685,3.1932,0.298572,0.78,-1.2842,94.6678,19.2576,129.987,-0.504198,0.219,21.733873426914215,6.486000195145607,5.72704,53.130001068115234,,,,"26288"
"Fernando Tatis Jr.","SDP",150,679.744,601.171,167.333,94.6563,34.5118,1.4601,36.7053,106.543,99.0449,63.828,0.6797,145.544,5.438,4.787,4.5202,,26.5311,8.0146,0.278346,0.0939,0.214115,0.438549,0.350401,0.52378,0.370927,0.874182,0.245434,5.31021,0.308297,1.448,0.665629,112.49,29.6675,139.015,2.11363,5.998,34.96825075149536,-1.501999855041504,5.64654,8.40999984741211,,,,"19709"
"Julio Rodríguez","SEA",150,676.78,606.554,171.386,100.918,34.5629,2.5895,33.3158,102.947,95.3199,51.5707,5.4142,153.579,9.4749,4.7596,4.4213,,31.4911,10.8926,0.282557,0.0762001,0.226927,0.335792,0.345695,0.512856,0.362671,0.858552,0.2303,6.02082,0.325316,1.53,0.494464,107.359,24.8974,136.704,2.02446,-1.118,31.788239002227783,1.1740000247955322,5.57907,3.450000047683716,,,,"23697"
"José Ramírez","CLE",150,664.311,580.049,163.69,95.6035,36.4433,4.0333,27.6099,93.6605,97.4712,72.742,17.9364,82.3089,5.3145,5.058,1.1474,,23.2369,6.7849,0.2822,0.1095,0.123901,0.883768,0.364535,0.501733,0.361669,0.866268,0.219533,5.6257,0.286371,1.382,0.583753,104.829,23.8862,133.835,1.96575,0.72,28.89815866947174,1.5180000066757202,5.28295,15.25,,,,"13510"
"Gunnar Henderson","BAL",150,655.987,576.87,150.636,87.0599,29.6472,5.8814,28.0474,87.9207,91.7173,66.9763,0.656,156.043,5.2479,4.9092,1.9837,,10.9775,4.3972,0.261126,0.1021,0.237876,0.429216,0.340763,0.47877,0.350666,0.819533,0.217644,5.32305,0.308253,1.279,-0.882711,97.5207,17.5925,126.401,0.396289,1.909,21.14779230952263,8.251000046730042,5.15331,32.779998779296875,,,,"26289"
"Kyle Tucker","HOU",150,651.846,570.783,162.936,92.8136,33.8845,3.3873,32.8503,99.0568,106.227,71.6379,6.5185,97.8323,3.2592,4.9839,1.182,,25.3141,6.6481,0.28546,0.1099,0.150085,0.732252,0.365523,0.529353,0.37707,0.894876,0.243893,5.61152,0.292271,1.03,1.0148,111.199,31.7753,143.256,2.0448,-0.602,35.82951474189758,-8.205000162124634,4.96236,6.739999771118164,,,,"18345"
"Corey Seager","TEX",132.84,600.589,528.362,154.969,90.5566,33.7176,0.883,29.8119,93.9586,87.983,58.1971,7.2071,97.2714,6.0059,4.3042,3.7204,,2.9589,1.2085,0.293301,0.0969,0.16196,0.598296,0.367203,0.529729,0.377898,0.896932,0.236428,3.07701,0.308586,-0.432,-1.05521,102.868,29.6896,140.559,-1.48721,-3.567,27.700353264808655,0.9149999618530273,4.88756,30.170000076293945,,,,"13624"
"Bobby Witt Jr.","KCR",150,676.842,618.873,172.16,101.754,32.3075,7.6355,30.4634,101.734,93.8796,42.8441,1.3537,116.843,6.0916,4.7945,4.2388,,42.3187,14.4849,0.278183,0.0633,0.17263,0.36668,0.328716,0.502734,0.352046,0.831451,0.224551,7.55915,0.297456,1.719,1.19933,101.396,18.9272,120.875,2.91833,-2.258,19.847716331481934,5.242000102996826,4.79425,2.5799999237060547,,,,"25764"
"Rafael Devers","BOS",150,672.137,592.172,169.01,94.3603,38.082,1.0366,35.5307,103.607,102.816,63.517,9.4099,128.264,8.0656,4.7736,3.6086,,4.813,2.2442,0.285406,0.0945001,0.190831,0.495203,0.359883,0.533218,0.374718,0.893101,0.247812,3.53298,0.308158,0.329,-1.19073,113.348,31.4515,134.588,-0.861734,-2.845,26.993889689445496,-1.819000005722046,4.78681,23.440000534057617,,,,"17350"
"Corbin Carroll","ARI",150,679.239,593.794,161.828,95.9644,31.7473,8.3757,25.7409,103.964,83.3133,64.3239,1.3585,138.532,11.5471,4.5155,5.0586,,41.6062,11.4629,0.272533,0.0947,0.203952,0.464325,0.352575,0.484259,0.358352,0.836834,0.211726,7.80857,0.313539,1.949,2.16946,105.313,22.5514,125.14,4.11846,5.156,25.2732834815979,-1.4159998893737793,4.68664,6.539999961853027,,,,"25878"
"Matt Olson","ATL",150,652.667,553.363,148.554,79.1999,27.1604,1.6127,40.5806,102.807,112.102,87.3268,6.5267,147.914,5.874,4.5327,1.5698,,1.2346,0.5495,0.268456,0.1338,0.22663,0.590389,0.371303,0.54337,0.384797,0.914674,0.274914,2.87892,0.292292,0.17,-1.26309,115.528,36.004,141.684,-1.09309,1.862,32.61035776138306,-10.638000011444092,4.4084,16.56999969482422,,,,"14344"
"Freddie Freeman","LAD",150,669.536,577.86,174.13,108.445,37.8405,1.5603,26.2842,101.444,96.6923,75.055,10.043,113.838,9.3735,4.9868,2.2614,,12.8547,4.2621,0.301335,0.1121,0.170026,0.659312,0.387483,0.508676,0.380295,0.896159,0.20734,4.32303,0.333945,0.402,-0.636727,116.01,34.431,142.456,-0.234727,-1.272,34.98030403256416,-13.771999955177307,4.38953,9.130000114440918,,,,"5361"
"Alex Bregman","HOU",150,654.926,557.821,148.832,92.0481,30.8204,2.3398,23.6239,90.1435,89.8618,82.4551,1.3099,83.1154,8.514,4.5545,1.5805,,2.7511,1.2188,0.26681,0.1259,0.126908,0.992056,0.367036,0.457501,0.357703,0.824537,0.190691,3.26061,0.274799,-1.094,-1.36429,101.19,21.3913,129.832,-2.45829,-1.598,20.95193910598755,0.6959998607635498,4.37682,95.16000366210938,,,,"17678"
"Yandy Díaz","TBR",145.8,672.46,572.284,168.802,112.298,34.4346,0.7027,21.3664,99.599,72.4368,82.3764,0.6725,99.4058,7.3971,4.2555,6.1471,,3.5887,1.4095,0.294962,0.1225,0.147824,0.828688,0.388069,0.469594,0.372704,0.857663,0.174632,3.03091,0.323489,-1.614,-1.42899,112.277,30.3418,143.953,-3.04299,1.355,32.37188196182251,-11.334999561309814,4.37527,139,,,,"16578"
"Francisco Lindor","NYM",150,672.839,591.479,149.807,92.4586,28.0903,2.378,26.8803,91.8346,85.4164,63.8524,1.3457,131.545,9.4197,4.8957,3.1924,,21.2135,6.8096,0.253276,0.0949,0.195507,0.485404,0.33313,0.445146,0.335888,0.778276,0.19187,5.23635,0.280688,0.316,0.101911,91.7681,9.7866,114.865,0.417911,0.325,12.808797776699066,7.824999988079071,4.34346,23.149999618530273,,,,"12916"
"Marcus Semien","TEX",150,694.762,617.166,163.525,99.62,32.9927,3.2822,27.6303,102.329,80.0936,61.8338,0.6948,113.62,4.8633,4.3592,6.5396,,15.979,4.746,0.264961,0.089,0.163538,0.544215,0.334517,0.463365,0.34261,0.797882,0.198404,5.38937,0.282952,1.209,-0.0835226,98.6368,13.9841,116.101,1.12548,2.113,14.528859734535217,4.61299991607666,4.26184,30.790000915527344,,,,"12533"
"Michael Harris II","ATL",145.8,584.358,536.785,155.68,96.0787,33.7662,2.8526,22.9829,80.3672,82.9187,33.8343,1.1687,112.779,6.4279,4.1948,3.1158,,21.8481,6.637,0.290024,0.0578999,0.192996,0.300006,0.33711,0.492004,0.352928,0.829114,0.20198,5.70922,0.327471,0.97,0.52677,87.9697,16.7691,120.319,1.49677,3.796,16.20610022544861,6.226000070571899,4.22218,27.989999771118164,,,,"25931"
"William Contreras","MIL",135.08,600.659,527.162,143.697,90.2092,29.2541,1.2899,22.9444,81.6861,75.8407,60.2461,1.802,132.687,5.4059,4.3441,3.5012,,4.3358,1.7969,0.272587,0.1003,0.220902,0.454048,0.350576,0.463548,0.35038,0.814124,0.190961,3.417,0.321259,-0.829,-1.07832,89.1525,15.9657,119.795,-1.90732,-3.437,12.822629928588867,0.6909997463226318,4.18773,79.70999908447266,,,,"20503"
"Shohei Ohtani","LAD",150,675.948,570.071,155.135,82.6528,27.8809,5.4256,39.1755,113.23,105.499,91.8613,18.2506,167.031,5.4076,4.8711,3.7369,,19.5111,7.107,0.272132,0.1359,0.247106,0.549966,0.375483,0.546236,0.381975,0.921719,0.274104,6.06403,0.314478,0.257,-0.343184,118.064,35.7039,143.582,-0.0861842,0,36.409318283200264,-17.5,4.18206,11.079999923706055,,,,"19755"
"Xander Bogaerts","SDP",147.42,661.85,586.501,162.314,109.462,31.7579,1.5498,19.5447,86.5758,74.22,59.4341,0.6619,121.112,7.2804,4.4778,4.1571,,11.9599,3.7149,0.27675,0.0897999,0.182991,0.490735,0.348231,0.436156,0.340759,0.784387,0.159406,4.29805,0.317039,0.662,-0.528359,92.9468,12.3042,118.791,0.133641,2.929,15.541094899177551,3.441999912261963,4.14152,100.7699966430664,,,,"12161"
"Bo Bichette","TOR",149.04,663,613.879,178.721,115.967,35.8366,2.3085,24.6087,87.1254,92.2212,37.9899,0,128.853,3.978,4.9238,2.229,,11.5005,4.0828,0.291134,0.0573,0.194349,0.294831,0.333987,0.477294,0.346842,0.811281,0.18616,4.47201,0.331182,0.398,-0.64007,96.4573,15.6746,122.847,-0.24207,-6.833,17.907482847571373,0.6189999580383301,4.0929,37.7400016784668,,,,"19612"
"Mike Trout","LAA",145.8,648.358,557.101,143.91,78.2449,27.4108,2.0809,36.1736,93.6586,99.2244,75.4688,5.1869,181.893,9.077,4.8687,1.8421,,3.0334,1.1855,0.25832,0.1164,0.280545,0.414907,0.353365,0.509788,0.3655,0.863153,0.251468,3.59056,0.313277,0.395,-1.10805,104.374,25.3755,132.464,-0.71305,-4.803,24.507103502750397,-5.612999975681305,4.07997,69.0199966430664,,,,"10155"
"Gleyber Torres","NYY",149.04,671.434,594.651,160.339,103.116,29.5082,1.8085,25.9064,94.8631,83.235,63.652,0.6714,116.433,4.0286,4.5248,4.5784,,15.4369,5.623,0.269636,0.0948,0.173409,0.546685,0.341932,0.456038,0.34407,0.797971,0.186403,4.82221,0.294269,-0.295,-0.596801,96.1389,14.3285,121.591,-0.891801,-0.961,16.478841185569763,1.5229999423027039,4.06915,79.66000366210938,,,,"16997"
"Vladimir Guerrero Jr.","TOR",150,671.051,585.042,166.663,99.1249,31.93,0.6081,34.9999,100.714,101.632,70.7959,5.3684,99.8667,7.3816,4.889,2.9428,,6.8167,2.9075,0.284874,0.1055,0.148821,0.708904,0.366468,0.521003,0.375988,0.887471,0.23613,3.40546,0.289328,-1.698,-1.18862,113.872,32.1084,143.048,-2.88662,-0.358,31.72672152519226,-13.804999560117722,4.05986,30.18000030517578,,,,"19611"
"Will Smith","LAD",120.98,523.545,452.042,116.717,69.8451,22.9502,1.8327,22.089,70.4804,76.6616,56.0194,2.0942,91.8097,10.9945,3.696,0.7939,,1.8977,0.7941,0.2582,0.107,0.175361,0.610169,0.351469,0.463673,0.351168,0.815142,0.205474,3.22057,0.27682,-1.01,-0.994012,78.0495,14.2586,122.929,-2.00401,-0.252,12.867641925811768,8.534000247716904,4.03145,85.47000122070312,,,,"19197"
"Jose Altuve","HOU",147.42,682.076,595.619,162.847,102.677,32.5969,1.7503,25.8223,104.157,78.2788,68.2076,0.6821,110.606,7.5028,4.2738,6.4728,,16.3209,5.4693,0.273408,0.0999999,0.162161,0.616669,0.353102,0.464074,0.352773,0.817176,0.190666,4.85229,0.295653,-0.484,-0.413535,102.592,19.4854,126.415,-0.897535,-5.192,20.690435767173767,-3.8149999380111694,3.99287,42.650001525878906,,,,"5417"
"Bryce Harper","PHI",145.8,642.297,539.974,153.024,87.0073,35.1475,1.4492,29.4202,93.7776,96.6719,90.8208,9.6345,139.637,5.7807,4.8567,0.8646,,12.5154,4.3517,0.283392,0.1414,0.217403,0.650405,0.389169,0.517304,0.383717,0.906473,0.233912,4.32873,0.328932,-1.619,-0.67417,113.116,34.8554,141.843,-2.29317,-0.439,31.001945972442627,-12.912999987602234,3.98593,17.639999389648438,,,,"11579"
"Austin Riley","ATL",150,661.324,588.043,161.671,93.1864,30.8946,2.1577,35.4325,95.5427,108.521,56.8077,2.6453,160.183,10.5812,5.0188,0.8727,,2.5079,1.1586,0.274931,0.0859,0.242216,0.354643,0.346824,0.515572,0.365511,0.862396,0.240642,3.29008,0.317624,-0.139,-1.20431,106.467,25.8886,128.754,-1.34331,-7.328,22.214244484901428,-5.0340001583099365,3.95996,19.030000686645508,,,,"18360"
"Manny Machado","SDP",150,652.689,584.402,157.302,95.5612,28.6641,0.9076,32.1692,86.5435,99.7899,59.2642,3.9161,125.413,3.2634,4.5779,1.1811,,5.8499,2.3547,0.269167,0.0908001,0.192148,0.472553,0.337417,0.486461,0.350171,0.823878,0.217294,3.17057,0.290063,-0.392,-1.01181,96.7618,17.2355,125.1,-1.40381,-0.181,18.891948461532593,-1.430999994277954,3.95861,62.099998474121094,,,,"11493"
"Ozzie Albies","ATL",150,667.315,605.269,167.368,100.71,33.9177,4.0929,28.6476,98.8326,93.3878,47.3127,1.3346,112.398,6.0058,4.7733,3.9544,,12.9563,4.3418,0.276518,0.0709001,0.168434,0.420937,0.332679,0.488071,0.349315,0.82075,0.211553,5.45157,0.295781,1.668,-0.417842,98.4559,17.1475,117.897,1.25016,-1.626,16.045448422431946,0.659000039100647,3.93287,23.290000915527344,,,,"16556"
"Brandon Nimmo","NYM",145.8,675.367,575.957,154.74,100.355,29.3727,4.9232,20.0887,96.656,67.5811,77.262,0,137.078,11.4812,4.214,6.4527,,5.9226,2.2805,0.268665,0.1144,0.202968,0.563636,0.363997,0.441395,0.351593,0.805393,0.17273,4.79192,0.31832,-0.284,-1.23506,100.921,18.6319,125.393,-1.51906,0.993,19.72690463066101,-3.488999903202057,3.9137,198.5,,,,"12927"
"Trea Turner","PHI",150,675.931,615.457,171.362,110.666,34.8584,3.8302,22.0073,93.9832,82.7305,46.0985,1.3519,133.923,5.4074,4.8125,4.1551,,24.9621,5.5166,0.27843,0.0682,0.198132,0.344215,0.331759,0.454788,0.337401,0.786548,0.176358,6.19508,0.32165,1.534,1.42485,93.0387,10.6804,110.794,2.95885,-4.45,11.997262239456177,3.0500001907348633,3.79689,11.8100004196167,,,,"16252"
"Ketel Marte","ARI",150,676.109,593.607,163.214,100.204,35.55,6.213,21.2469,94.9408,81.7005,67.408,2.7044,116.585,6.085,4.8129,4.1954,,7.2534,2.6421,0.274953,0.0996999,0.172435,0.57819,0.352288,0.463152,0.350298,0.81544,0.1882,5.18244,0.308229,-0.25,-0.982012,100.305,17.9255,119.741,-1.23201,-2.425,15.303341150283813,-0.5699999332427979,3.76619,114.05999755859375,,,,"13613"
"Royce Lewis","MIN",137.7,591.197,529.048,141.256,83.9485,27.9566,1.676,27.675,77.8727,89.5609,50.4882,0,135.595,6.5032,4.0901,1.0669,,11.681,5.0062,0.267,0.0854,0.229357,0.372345,0.335939,0.483112,0.350445,0.819051,0.216112,4.39858,0.307085,0.059,-0.862766,87.7801,15.7462,125.241,-0.803766,-2.048,17.076293766498566,-0.18500006198883057,3.68666,52.88999938964844,,,,"20437"
"Cal Raleigh","SEA",130.1,541.355,482.766,111.7,58.7475,23.8229,1.1118,28.0174,67.4089,77.799,48.6678,0.5414,143.719,3.7895,4.2526,1.8794,,1.2095,0.5333,0.231374,0.0898999,0.265481,0.338631,0.30429,0.459432,0.325853,0.763722,0.228058,2.61998,0.265421,-0.693,-0.835869,69.323,3.36201,111.184,-1.52887,0.571,5.72576642036438,5.581000208854675,3.68611,143.2100067138672,,,,"21534"
"Andrés Giménez","CLE",150,651.344,585.58,155.281,101.818,30.5216,3.8086,19.1329,82.507,76.2454,39.276,3.2567,121.684,18.2376,4.74,3.5097,,26.9174,8.1313,0.265175,0.0603,0.186819,0.322772,0.328471,0.428325,0.326486,0.756796,0.16315,6.20051,0.302885,0.274,0.748861,83.7502,4.3878,109.449,1.02286,3.27,8.397439360618591,5.878000020980835,3.62952,100.11000061035156,,,,"19950"
"Francisco Alvarez","NYM",116.92,466.448,408.478,94.5513,52.2832,16.6086,0.6086,25.0509,58.7419,65.7879,45.7119,0.9329,117.601,6.0638,3.4681,2.7262,,2.6045,1.0794,0.231472,0.098,0.25212,0.388704,0.315549,0.459094,0.331733,0.774643,0.227622,2.84994,0.258083,-0.345,-0.72929,62.0089,5.17486,112.08,-1.07429,-6.886,5.9060046672821045,0.2649998664855957,3.56671,146.61000061035156,,,,"26121"
"J.P. Crawford","SEA",149.04,672.417,573.835,148.355,101.087,32.5255,0.9769,13.7653,85.7795,60.0154,81.0262,0.6724,116.259,7.3966,4.3871,5.7713,,4.1977,1.6732,0.258532,0.1205,0.172897,0.696945,0.355178,0.390582,0.330456,0.74576,0.13205,3.10958,0.30029,0.43,-1.3217,88.677,6.74693,114.375,-0.891696,-5.577,10.690261363983154,1.875,3.53035,276.1199951171875,,,,"15491"
"Isaac Paredes","TBR",132.84,565.523,486.474,120.36,68.7634,23.9495,0.946,26.7015,73.9134,81.4501,63.5082,0,97.5381,10.1794,4.0301,1.3308,,1.3033,0.6162,0.247414,0.1123,0.172474,0.651112,0.34394,0.465197,0.349271,0.809136,0.217783,2.60771,0.255713,-0.526,-1.09703,83.4168,14.5111,127.711,-1.62303,-1.034,17.154406309127808,-1.4660000503063202,3.47975,190.6300048828125,,,,"20036"
"Carlos Correa","MIN",137.7,612.041,536.109,140.19,87.1185,30.2096,1.8798,20.982,77.5804,76.9938,64.6315,2.4482,128.72,4.8963,4.5486,1.8551,,1.0136,0.4469,0.261495,0.1056,0.210313,0.50211,0.343695,0.44227,0.339433,0.785965,0.180775,2.76777,0.304914,-0.771,-1.17402,85.2776,10.704,117.608,-1.94502,-2.083,10.968101978302002,2.9119999408721924,3.45698,239,,,,"14162"
"Luis Robert Jr.","CHW",150,662.372,608.058,161.935,94.5428,33.3354,1.1262,32.9309,85.5351,97.9038,38.0864,3.9742,168.371,9.9356,5.0299,1.2622,,19.057,6.6609,0.266316,0.0575,0.254194,0.226205,0.317583,0.487315,0.340287,0.804899,0.221,4.7594,0.313281,0.583,-0.0678775,92.76,12.0538,115.906,0.515123,-3.318,13.139344334602356,-1.0329999923706055,3.45057,33.22999954223633,,,,"20043"
"Jung Hoo Lee","SFG",134.46,625.09,558.239,162.323,112.252,34.1212,4.0936,11.8568,84.1089,57.4452,51.3199,6.2509,57.1078,5.6258,3.8774,6.0277,,9.0551,3.3662,0.290778,0.0821001,0.0913594,0.89865,0.354196,0.430286,0.338012,0.784481,0.139508,4.93637,0.305112,-0.106,-0.865303,86.358,10.1945,115.482,-0.971303,0,11.017779648303986,2.240999937057495,3.44582,999,,,,"33824"
"Nolan Arenado","STL",150,648.06,588.207,154.581,93.7351,30.6242,1.859,28.3627,82.5485,98.4034,49.3173,4.5364,99.7599,5.1845,4.4571,0.894,,4.2801,2.0421,0.262801,0.0760999,0.153936,0.49436,0.323075,0.465842,0.33534,0.788916,0.203041,3.51362,0.271705,0.045,-1.11314,88.0931,9.13079,112.276,-1.06814,1.495,8.787947297096252,3.5779999494552612,3.43482,103.77999877929688,,,,"9777"
"Pete Alonso","NYM",150,655.84,570.234,142.714,75.1839,24.0435,1.5786,41.9084,93.8308,109.81,66.8301,7.8701,143.414,13.1168,4.7707,0.8882,,4.1136,1.6884,0.250273,0.1019,0.218672,0.465995,0.339966,0.518454,0.360504,0.858421,0.268181,3.53026,0.258688,-1.725,-1.02458,102.857,22.9468,131.367,-2.74958,0.089,22.73570442199707,-12.515000090003014,3.24734,27.440000534057617,,,,"19251"
"Oneil Cruz","PIT",136.08,622.899,548.281,137.677,81.2504,25.9187,4.246,26.2618,88.7377,72.3616,60.0475,0.6229,160.208,4.9832,3.9573,5.6308,,21.9408,7.5495,0.251107,0.0964,0.257197,0.374811,0.328394,0.457563,0.337645,0.785957,0.206456,6.19211,0.304605,0.187,0.0793674,85.8655,9.96886,110.091,0.266367,-3.135,8.053046196699142,3.128999948501587,3.23129,65.29000091552734,,,,"21711"
"Jonah Heim","TEX",122.83,495.87,446.708,109.926,68.098,23.704,0.7024,17.4213,56.1879,61.3277,40.1158,0.9917,96.5335,2.9752,3.6392,2.4316,,2.5441,1.0442,0.24608,0.0808999,0.194675,0.415563,0.310103,0.419286,0.314722,0.729389,0.173207,2.78192,0.27499,-0.288,-0.780998,58.9145,-1.50429,96.7706,-1.069,1.348,-2.9877517223358154,9.315999984741211,3.21375,176.6999969482422,,,,"16930"
"Luis Arraez","MIA",137.7,630.832,568.858,180.152,135.686,32.2223,3.204,9.0405,82.1325,58.7211,48.1956,6.9392,44.3709,4.4158,4.0825,5.2806,,5.3671,2.2028,0.316692,0.0764,0.0703371,1.0862,0.372094,0.432277,0.347367,0.804371,0.115586,4.03648,0.32936,0.524,-1.25372,92.0525,15.1893,117.553,-0.729719,-0.281,12.987715303897858,-2.5219999253749847,3.18681,161.4600067138672,,,,"18568"
"Alejandro Kirk","TOR",89.46,366.27,319.179,87.8006,59.6581,17.0033,0.4505,10.6887,43.1683,43.4811,39.0078,0.7325,41.0464,4.029,2.5928,1.4621,,0.7425,0.3182,0.275083,0.1065,0.112066,0.950334,0.358647,0.431642,0.344674,0.790289,0.156559,2.15623,0.285561,-1.714,-0.771438,52.6278,7.99993,121.344,-2.48544,-0.981,6.881742715835571,4.85400003194809,3.16645,246.55999755859375,,,,"22581"
"Sean Murphy","ATL",98.61,404.766,349.117,86.6797,49.6906,19.7274,0.752,16.5097,52.4494,54.9098,41.2051,0.4048,91.1545,9.7144,2.9955,1.7335,,0.7965,0.3512,0.248283,0.1018,0.225203,0.452036,0.34141,0.450967,0.343003,0.792377,0.202684,2.69547,0.287054,-0.295,-0.761028,57.5975,8.27915,113.665,-1.05603,-0.266,5.796387553215027,6.006999760866165,3.14371,144.39999389648438,,,,"19352"
"Willy Adames","MIL",149.04,641.792,564.417,134.323,76.4845,30.0966,1.5654,26.1768,79.431,83.3267,66.2971,1.9254,165.487,3.8507,5.0135,2.2128,,7.1052,3.2673,0.237986,0.1033,0.257852,0.400618,0.319696,0.435991,0.325321,0.755688,0.198006,3.8831,0.286278,0.995,-1.073,81.9011,3.70258,102.996,-0.0780001,-0.655,2.3042385652661324,6.797000169754028,3.08798,177.74000549316406,,,,"15986"
"Paul Goldschmidt","STL",150,675.833,580.404,155.904,96.7968,30.8451,0.6414,27.6207,97.1413,87.932,81.4379,4.055,154.446,5.4067,4.8935,3.6907,,8.2699,2.7419,0.268613,0.1205,0.228526,0.527292,0.361157,0.466733,0.356133,0.82789,0.198121,3.66687,0.318138,0.176,-0.887051,103.539,21.1929,126.216,-0.711051,-0.553,21.238249719142914,-13.313000202178955,3.08637,85.66999816894531,,,,"9218"
"Nico Hoerner","CHC",150,628.263,564.89,158.339,114.996,28.4395,3.9134,10.9904,73.6332,64.5119,44.9208,1.2565,76.8251,10.0522,4.5222,3.8771,,29.1947,9.1185,0.2803,0.0715,0.122282,0.584715,0.341635,0.402869,0.325309,0.744504,0.122568,5.95169,0.305958,1.099,0.690273,80.1682,3.61806,104.179,1.78927,1.775,5.042212963104248,4.38099992275238,3.07412,63.68000030517578,,,,"21479"
"Gabriel Moreno","ARI",121.1,490.1,439.866,125.091,87.3034,25.3394,1.5234,10.9244,55.2373,55.203,39.061,0,87.2695,5.3911,3.4763,2.305,,6.638,2.7643,0.284383,0.0797001,0.178065,0.447591,0.34757,0.423424,0.336094,0.770994,0.139041,3.91211,0.330774,-0.99,-0.854343,66.928,7.21218,110.219,-1.84434,4.425,4.360117316246033,12.895999908447266,3.02884,155.91000366210938,,,,"22664"
"Riley Greene","DET",142.56,644.987,572.896,156.166,103.163,29.2904,5.7577,17.9554,84.0484,71.2375,58.1778,0,162.645,5.1599,4.5619,4.1914,,8.1144,3.2662,0.272591,0.0902,0.252168,0.357698,0.342549,0.437842,0.338212,0.780391,0.165252,5.17588,0.348263,0.619,-1.03862,89.214,10.6261,115.178,-0.419617,2.528,11.310630828142166,-3.735999822616577,2.9398,161.60000610351562,,,,"25976"
"CJ Abrams","WSN",140.94,622.724,569.654,148.719,96.7696,29.9951,4.6685,17.2857,79.7931,63.5524,32.1325,1.2454,110.171,11.209,4.1585,5.5695,,35.4685,10.1795,0.261069,0.0515999,0.176918,0.29166,0.311203,0.421147,0.315482,0.73235,0.160078,7.03458,0.294458,0.859,1.72718,74.3792,-1.49604,96.2415,2.58618,1.358,-0.3133370876312256,8.40499997138977,2.92253,38.70000076293945,,,,"25768"
"Triston Casas","BOS",144.18,611.148,512.7,133.307,75.7558,26.5619,2.5285,28.4607,84.1641,89.3612,88.4943,3.6669,138.224,4.278,4.2359,1.4399,,1.675,0.7631,0.260009,0.1448,0.226171,0.640224,0.370799,0.488215,0.368021,0.859014,0.228205,3.08294,0.299345,-0.782,-1.25736,99.6636,25.1987,129.946,-2.03936,1.031,19.889776468276978,-11.36199963092804,2.92024,105.05999755859375,,,,"22514"
