Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ronald Acuña Jr.","ATL",147.525,659.752,568.302,178.859,103.015,36.1405,2.00335,37.7007,124.915,97.8189,77.0568,5.28849,104.101,10.2461,3.54918,0.598249,10.3655,51.3301,17.2916,0.314726,0.116797,0.157788,0.740212,0.403794,0.584388,0.415905,0.988182,0.269662,6.40664,0.328238,,1.54195,133.826,53.4394,162.537,1.54195,5.03,52.65587639808655,-1.9876232147216797,7.29396,1.0499999523162842,,,,"18401"
"Mookie Betts","LAD",149.154,661.068,566.735,160.479,90.4924,35.3111,2.9405,31.7345,102.91,97.0821,80.8452,2.60125,103.337,7.932,4.93077,0.625204,9.34522,12.7677,5.07749,0.283163,0.122295,0.156319,0.782342,0.377407,0.523833,0.383379,0.90124,0.240669,4.79454,0.294883,,-0.950802,116.236,35.6887,144.523,-0.950802,1.04,35.51203513145447,3.8638079166412354,6.17238,4.610000133514404,,,,"13611"
"Aaron Judge","NYY",138.278,600.98,496.32,136.513,67.3856,24.3276,0.552904,44.2465,99.4935,109.191,95.5962,9.03763,163.745,4.89992,3.38688,0.449556,8.8622,7.14394,3.18435,0.27505,0.159067,0.272464,0.58381,0.394881,0.593741,0.41116,0.988622,0.318691,3.28854,0.316288,,-1.13917,119.536,46.3106,168.093,-1.13917,-5.21,47.89430904388428,-8.070360660552979,6.00658,13.170000076293945,,,,"15640"
"Juan Soto","NYY",152.916,664.22,531.205,144.845,80.6344,27.0034,1.75183,35.4558,105.754,95.3896,124.142,7.1809,110.636,4.2581,3.91359,0.70089,15.0956,10.1775,4.07168,0.272673,0.186899,0.166566,1.12207,0.411813,0.530341,0.400767,0.942154,0.257668,4.01657,0.281188,,-1.23837,126.382,45.4508,160.889,-1.23837,-0.78,47.22190713882446,-9.805683374404907,5.98067,9.819999694824219,,,,"20123"
"Fernando Tatis Jr.","SDP",146.959,646.175,570.183,159.912,87.5585,33.0808,3.57203,35.7006,104.937,98.6391,64.7798,3.27153,147.28,6.19781,4.18502,0.829146,10.3106,31.3185,8.3896,0.280457,0.100251,0.227926,0.439841,0.357776,0.538842,0.378263,0.896618,0.258385,6.39431,0.317361,,1.5263,110.872,32.1392,143.933,1.5263,4.78,36.695255279541016,-2.0236573219299316,5.65269,8.40999984741211,,,,"19709"
"Adley Rutschman","BAL",142.983,602.375,518.225,138.667,90.9968,27.9861,2.18625,17.4973,75.3531,70.1628,74.2208,3.09681,94.1074,5.30881,4.04895,0.571641,12.4487,2.6022,0.979052,0.26758,0.123214,0.156227,0.788682,0.36257,0.431313,0.345682,0.793884,0.163733,3.14737,0.295053,,-1.18286,87.057,13.6611,122.946,-1.18286,12.46,15.37906551361084,18.785379886627197,5.44695,53.130001068115234,,,,"26288"
"Corey Seager","TEX",130.699,570.948,502.645,147.737,83.7561,31.1,1.45814,31.4229,82.0124,93.0722,56.2776,4.99727,93.1047,5.61805,4.5572,0.520363,11.3095,1.61203,0.734844,0.293919,0.0985686,0.16307,0.604455,0.36836,0.549139,0.385793,0.917499,0.25522,2.64868,0.303951,,-1.07151,101.535,31.9679,146.031,-1.07151,-0.05,30.419162154197693,4.033114146441221,5.36921,30.170000076293945,,,,"13624"
"Yordan Alvarez","HOU",137.422,593.97,503.532,147.858,77.6602,30.403,1.49348,38.3018,95.1441,104.197,76.5553,5.70428,116.094,8.34034,5.04377,0.498472,10.5757,0.222445,0.122836,0.293643,0.128887,0.195454,0.659425,0.392191,0.588153,0.409713,0.980343,0.29451,2.3969,0.309325,,-1.21592,117.429,45.0569,165.882,-1.21592,-0.41,45.67200231552124,-12.622363239526749,5.30732,15.819999694824219,,,,"19556"
"Bobby Witt Jr.","KCR",151.985,658.057,603.965,171.56,99.0998,36.1496,5.81181,30.4988,105.661,88.7936,42.0791,2.42314,121.29,5.60466,5.38189,1.02664,5.60109,46.4807,9.24342,0.284056,0.0639444,0.184315,0.346929,0.333689,0.514648,0.357965,0.848337,0.230592,7.60891,0.308291,,4.28238,101.817,21.6371,124.978,4.28238,-0.88,23.977064609527588,6.156342625617981,5.23357,2.5799999237060547,,,,"25764"
"Will Smith","LAD",123.627,510.568,438.723,118.06,70.2831,23.9478,1.86803,21.9612,70.1861,72.3737,54.866,2.3384,85.6423,10.8496,5.65796,0.471722,8.35361,1.77719,0.685378,0.2691,0.107461,0.167739,0.640641,0.360277,0.482372,0.360776,0.842649,0.213272,3.19403,0.285349,,-0.963714,80.1891,17.9793,129.37,-0.963714,8.98,17.613533437252045,17.374424934387207,5.22352,85.47000122070312,,,,"19197"
"Julio Rodríguez","SEA",150.631,661.583,595.063,165.889,99.9738,31.3032,4.24619,30.366,100.667,85.1091,52.7818,5.22975,156.166,9.905,3.15423,0.678957,9.86979,33.6386,8.64834,0.278776,0.0797811,0.236049,0.337985,0.345854,0.498742,0.358357,0.844596,0.219966,6.53167,0.329191,,1.86443,102.578,21.9679,133.713,1.86443,-3.07,28.589473009109497,-0.9391603469848633,4.99791,3.450000047683716,,,,"23697"
"Shohei Ohtani","LAD",139.36,608.207,516.717,148.998,77.6635,29.9138,3.1831,38.2374,106.425,102.114,81.5517,10.5069,139.593,4.76609,3.83695,0.559505,9.37101,24.1881,8.59382,0.288355,0.134085,0.229516,0.584208,0.387752,0.580569,0.402895,0.968321,0.292214,5.8757,0.323177,,0.0278255,116.799,42.6926,157.606,0.0278255,0,43.43270221911371,-15.0543212890625,4.89615,11.079999923706055,,,,"19755"
"José Ramírez","CLE",150.822,655.092,577.582,157.014,91.6289,34.9646,3.8252,26.5948,92.0048,91.1789,65.9288,10.3104,71.3451,4.85734,6.14269,0.581323,7.67072,28.7572,9.42805,0.271846,0.100641,0.108909,0.924083,0.348046,0.483763,0.350644,0.831809,0.211917,5.71017,0.26847,,0.600077,97.3753,17.5561,126.193,0.600077,4.9,21.160169541835785,5.642819166183472,4.89143,15.25,,,,"13510"
"Freddie Freeman","LAD",153.503,676.078,588.764,176.015,109.119,38.6488,2.95797,25.2896,100.449,93.7099,73.6941,7.72654,106.176,8.53441,4.34651,0.738997,11.7969,15.014,5.35368,0.298957,0.109002,0.157046,0.694077,0.382391,0.50351,0.377161,0.885901,0.204553,4.9153,0.326496,,-0.671698,115.384,33.0078,140.355,-0.671698,3.38,33.12785905599594,-8.464367866516113,4.75629,9.130000114440918,,,,"5361"
"Austin Riley","ATL",153.42,668.508,593.543,165.001,92.4651,32.523,2.69821,37.3148,97.8963,104.741,59.0565,4.37434,157.726,10.1406,5.30452,0.463024,11.5618,1.88997,0.673482,0.277993,0.0883408,0.235937,0.374425,0.350573,0.530484,0.371398,0.881056,0.25249,3.39178,0.316206,,-1.11819,110.892,29.4385,132.701,-1.11819,-3.8,25.963917016983032,-1.6276729106903076,4.69794,19.030000686645508,,,,"18360"
"Alex Bregman","HOU",149.124,650.934,555.231,145.461,90.2046,30.4721,1.33186,23.4528,86.3698,81.8089,81.4561,1.03406,76.5225,8.01889,5.56933,0.658844,11.846,1.65775,0.862959,0.261983,0.125137,0.117558,1.06447,0.361288,0.448382,0.351776,0.809669,0.186398,2.66876,0.264761,,-1.40917,97.3696,18.057,125.724,-1.40917,2.06,18.654473423957825,4.1714982986450195,4.48077,95.16000366210938,,,,"17678"
"Gunnar Henderson","BAL",145.493,618.97,549.029,141.787,83.117,29.9429,3.47648,25.2506,84.5301,80.1952,60.5268,1.63978,157.757,5.16102,3.71826,0.534932,11.1376,11.8489,2.96444,0.25825,0.0977863,0.25487,0.383671,0.335483,0.463427,0.342708,0.79891,0.205176,5.25532,0.315185,,-0.0153739,87.9268,12.509,120.885,-0.0153739,2.27,15.474362687207758,7.965875625610352,4.43376,32.779998779296875,,,,"26289"
"Corbin Carroll","ARI",147.694,631.086,553.793,152.338,92.4482,31.5774,7.87209,20.4399,98.8972,72.6898,60.8737,2.32911,132.032,9.55138,4.13748,2.73019,9.87834,42.7416,5.17198,0.27508,0.0964587,0.209214,0.461052,0.354517,0.471256,0.354383,0.825773,0.196176,8.31684,0.325305,,5.12834,95.7667,18.8725,122.479,5.12834,5.55,22.703237056732178,-0.4417858123779297,4.36391,6.539999961853027,,,,"25878"
"Mike Trout","LAA",126.357,547.594,463.915,122.607,60.7689,24.69,2.45679,34.691,84.1554,89.5516,70.4449,5.2547,152.371,9.46038,3.30685,0.466591,6.26988,3.24967,0.907026,0.264287,0.128644,0.278255,0.462325,0.370137,0.552435,0.387456,0.922572,0.288148,4.05188,0.313805,,-0.776325,98.138,31.4168,147.682,-0.776325,-4.82,30.509321928024292,-5.469984829425812,4.35148,69.0199966430664,,,,"10155"
"Rafael Devers","BOS",150.362,651.117,578.246,159.545,90.6445,31.9617,1.92325,35.0153,88.3958,102.23,59.9896,6.33211,118.54,7.87168,4.53606,0.473206,12.6269,4.36649,2.06603,0.275911,0.0921334,0.182056,0.506071,0.349509,0.5195,0.366277,0.869009,0.243589,3.38769,0.290125,,-1.17125,105.238,25.9034,128.737,-1.17125,-0.69,21.248724102973938,0.26258569955825806,4.35029,23.440000534057617,,,,"17350"
"Francisco Lindor","NYM",152.484,655.896,577.626,144.635,86.0619,28.7872,1.99167,27.7942,88.5949,81.5191,60.9657,1.7089,128.956,8.15459,5.20489,1.36139,10.2877,21.0604,6.57263,0.250396,0.0929503,0.196611,0.472762,0.32787,0.451483,0.334862,0.779353,0.201087,5.25951,0.274222,,0.255393,88.8981,8.98098,114.177,0.255393,1.6,11.775077760219574,8.659443974494934,4.26603,23.149999618530273,,,,"12916"
"Sean Murphy","ATL",115.447,463.051,402.716,103.275,58.6192,23.2857,0.00347615,21.3663,62.951,64.5751,46.0074,0.951783,104.625,10.5382,3.05406,0.420051,9.37701,0.115605,0.0531569,0.256446,0.099357,0.225948,0.439734,0.345695,0.473451,0.352274,0.819147,0.217006,1.73198,0.292762,,-0.87934,69.4564,13.0364,119.88,-0.87934,9.02,10.524847745895386,15.954494953155518,4.21363,144.39999389648438,,,,"19352"
"Vladimir Guerrero Jr.","TOR",153.134,662.515,582.441,167.195,100.532,32.1787,0.758657,33.7251,94.0892,100.58,67.0996,5.6473,96.044,7.37517,5.01459,0.584398,15.8604,6.29805,3.01356,0.287058,0.10128,0.144969,0.698634,0.365098,0.51862,0.374295,0.883718,0.231562,3.16762,0.291618,,-1.31729,111.492,30.7687,141.875,-1.31729,-0.09,31.924526572227478,-12.801415294408798,4.15075,30.18000030517578,,,,"19611"
"William Contreras","MIL",140.05,581.4,515.807,135.293,86.5788,26.4723,0.963071,21.2793,70.6328,75.0567,56.3234,0.826495,132.446,4.9246,3.2924,1.0529,13.8462,3.09077,1.36824,0.262295,0.0968755,0.227805,0.425256,0.338662,0.441115,0.33767,0.779777,0.17882,2.98432,0.312048,,-1.092,80.157,9.31682,111.275,-1.092,10.4,7.028719544410706,14.722530364990234,4.14423,79.70999908447266,,,,"20503"
"Kyle Tucker","HOU",151.161,644.728,564.888,156.994,91.2287,32.9234,4.29741,28.5449,98.7091,89.0735,68.6188,4.99391,93.2277,3.44363,6.44117,0.526802,8.68975,22.4749,8.54222,0.277921,0.106431,0.1446,0.736034,0.356015,0.503015,0.363703,0.85903,0.225094,5.75757,0.285725,,-0.330209,102.827,24.271,133.991,-0.330209,0.4,25.928273022174835,-6.694389432668686,4.10156,6.739999771118164,,,,"18345"
"Trea Turner","PHI",152.4,666.218,608.202,168.172,106.908,34.5165,4.79722,21.9512,93.1851,81.9269,45.4353,0.221671,134.974,5.03401,3.9819,0.621709,10.253,32.648,6.12576,0.276508,0.0681989,0.202597,0.336623,0.329949,0.45731,0.338024,0.787259,0.180803,6.86461,0.321183,,2.73316,92.0466,10.8718,111.212,2.73316,-1.82,11.986573219299316,5.235555291175842,3.98076,11.8100004196167,,,,"16252"
"Marcus Semien","TEX",152.908,679.752,604.33,157.626,91.8773,34.8056,3.45742,27.4852,92.9408,87.7995,61.4292,0.181215,113.384,3.95522,4.62958,0.712013,8.76178,17.3296,5.63094,0.260827,0.09037,0.166802,0.541779,0.330706,0.466304,0.341722,0.79701,0.205477,5.24773,0.278024,,-0.121095,96.0042,13.1804,115.485,-0.121095,0.93,12.491167679429054,3.289691388607025,3.87585,30.790000915527344,,,,"12533"
"Bryce Harper","PHI",145.252,626.987,527.798,146.163,86.1287,30.3858,3.15778,26.4906,90.8398,86.8542,87.7266,7.21041,133.41,5.93995,4.74936,0.77277,11.5279,13.1279,4.87853,0.276929,0.139918,0.21278,0.65757,0.382983,0.497038,0.375106,0.880022,0.220109,4.92485,0.321141,,-0.763324,105.936,29.541,136.071,-0.763324,1.37,27.254530906677246,-10.136587977409363,3.83709,17.639999389648438,,,,"11579"
"Dansby Swanson","CHC",150.969,642.787,571.558,148.941,90.7651,31.1371,1.95796,25.0812,83.8507,83.9614,57.5839,0.483723,157.471,5.0261,4.67368,1.34623,10.4599,14.5572,4.63887,0.260589,0.0895848,0.244982,0.36568,0.331149,0.453564,0.337668,0.784713,0.192976,4.76259,0.314622,,-0.224578,88.6193,10.2994,112.465,-0.224578,-0.13,9.701260313391685,6.859305024147034,3.83519,119.61000061035156,,,,"18314"
"Matt Olson","ATL",152.548,661.735,563.995,146.657,78.8392,27.1123,1.52016,39.1857,97.7908,104.013,85.3719,5.66613,149.536,7.27325,4.57568,0.518891,11.666,1.6854,0.688448,0.260033,0.129012,0.225976,0.57091,0.361913,0.521932,0.373678,0.883844,0.261899,2.92754,0.282933,,-1.23115,111.022,30.3931,134.229,-1.23115,0,26.829443335533142,-11.770679473876953,3.74981,16.56999969482422,,,,"14344"
"Jose Altuve","HOU",139.33,615.154,542.207,145.574,92.8104,27.3298,1.60647,23.8276,86.3977,78.1432,62.9754,2.64514,98.88,5.92303,3.12723,0.921016,12.7491,12.0111,5.0296,0.268484,0.102373,0.16074,0.636888,0.349172,0.456651,0.347387,0.805823,0.188167,4.2881,0.288071,,-0.946262,89.7749,14.822,122.682,-0.946262,-0.89,15.772039473056793,0.3150315284729004,3.6876,42.650001525878906,,,,"5417"
"Cal Raleigh","SEA",129.634,511.346,457.177,100.292,51.7517,21.7494,0.980683,25.81,59.1377,71.2097,46.2372,1.12418,142.431,3.85383,3.62579,0.45222,6.26305,0.984043,0.369311,0.219372,0.0904225,0.278542,0.324628,0.294352,0.440601,0.314221,0.734953,0.221229,2.43907,0.254585,,-0.735118,60.5405,-1.764,103.122,-0.735118,13.42,1.177724838256836,18.338937282562256,3.67801,143.2100067138672,,,,"21534"
"Manny Machado","SDP",142.388,611.1,542.757,143.81,87.9591,23.8611,1.78654,30.2035,79.7704,90.3386,59.5927,6.2236,111.828,2.89202,5.16068,0.508241,10.4261,7.45074,3.49672,0.264963,0.0975171,0.182995,0.532896,0.337966,0.482454,0.347377,0.820419,0.217491,3.79243,0.279898,,-1.09697,89.1781,14.7192,123.227,-1.09697,0.08,16.487443804740906,-1.0186728686094284,3.61866,62.099998474121094,,,,"11493"
"Matt Chapman","SFG",139.168,579.815,505.252,121.697,64.704,26.9615,1.99965,28.0317,77.3718,79.7834,62.8837,0.409987,157.418,6.94111,4.3074,0.430427,8.12052,3.93093,1.28358,0.240864,0.108455,0.271497,0.39947,0.330561,0.468584,0.342792,0.799144,0.22772,3.91767,0.288992,,-0.788986,82.4049,11.7578,118.686,-0.788986,1.6,12.63345867395401,3.7476543188095093,3.60335,260.55999755859375,,,,"16505"
"Ketel Marte","ARI",144.105,621.026,547.44,147.134,88.3493,33.966,2.68008,22.1388,82.2908,83.5862,62.9573,1.97612,107.281,6.03025,3.90637,0.570521,12.8353,6.84754,2.34042,0.268768,0.101376,0.172748,0.586844,0.348396,0.461926,0.348673,0.810322,0.193158,4.28353,0.296249,,-0.815404,91.2955,15.6271,118.652,-0.815404,-0.68,13.534741461277008,0.9699475169181824,3.55625,114.05999755859375,,,,"13613"
"Gleyber Torres","NYY",146.535,621.52,555.436,148.592,95.9314,26.704,1.14449,24.8118,83.0464,79.4958,55.0303,0.729062,107.838,3.95001,6.02122,1.0823,10.6193,13.6677,6.4985,0.267523,0.0885414,0.173507,0.510306,0.334557,0.453734,0.338955,0.788291,0.186211,4.27507,0.288661,,-1.19734,86.3516,10.623,118.046,-1.19734,-0.28,12.241608262062073,1.9813425242900848,3.52328,79.66000366210938,,,,"16997"
"Michael Harris II","ATL",145.922,596.983,549.29,152.815,96.7698,31.9423,3.74002,20.3626,87.7619,71.4698,37.1223,2.22031,123.709,6.36306,3.02916,1.17855,10.925,25.0503,5.59545,0.278204,0.0621832,0.207223,0.300078,0.329471,0.461186,0.338142,0.790657,0.182982,6.54481,0.324441,,1.58476,82.5395,9.80063,110.407,1.58476,2.92,9.281124114990234,5.171882629394531,3.46941,27.989999771118164,,,,"25931"
"Jonah Heim","TEX",123.499,481.96,435.43,102.224,61.7429,21.5693,0.740194,18.1714,54.063,60.521,39.5185,1.17402,94.9359,2.74421,3.61223,0.654947,8.29064,1.80715,0.832844,0.234765,0.0819954,0.196979,0.416265,0.300197,0.412896,0.307358,0.713094,0.178131,2.56875,0.257881,,-0.782425,54.3144,-4.40959,91.6666,-0.782425,16.03,-5.594848215579987,23.58280849456787,3.42604,176.6999969482422,,,,"16930"
"J.T. Realmuto","PHI",133.216,530.397,473.557,122.007,73.2677,25.4663,2.67457,20.5984,71.0311,68.8679,39.2972,1.52149,129.391,8.45386,3.76373,0.494549,8.02934,16.8961,4.90116,0.25764,0.0740901,0.243952,0.303708,0.323304,0.453204,0.332802,0.776508,0.195564,5.92933,0.309805,,0.389797,70.9809,6.35511,107.711,0.389797,1.14,5.4564206302165985,10.802271485328674,3.42325,73.55999755859375,,,,"11739"
"Willson Contreras","STL",120.047,485.075,414.071,107.337,65.4462,19.9686,1.51314,20.4091,65.7638,65.2746,51.2295,3.09888,108.649,14.3549,3.22972,0.7231,11.0788,5.78571,2.35177,0.259224,0.105612,0.223985,0.471512,0.358101,0.462624,0.353879,0.820725,0.2034,4.0957,0.30158,,-0.821217,73.4069,14.3034,124.705,-0.821217,-3.53,14.02503114938736,2.515251398086548,3.29735,139.5800018310547,,,,"11609"
"Willy Adames","MIL",145.296,617.601,547.646,133.983,77.1599,27.3642,2.00324,27.4555,76.5048,85.275,60.8037,1.87473,161.376,3.60867,4.37763,0.499217,8.90805,6.87366,2.58801,0.244652,0.0984514,0.261294,0.376783,0.321842,0.452336,0.331824,0.774178,0.207684,3.88077,0.293308,,-0.793999,82.1493,6.89819,107.355,-0.793999,0.42,4.833616316318512,7.146666914224625,3.29289,177.74000549316406,,,,"15986"
"Yandy Díaz","TBR",135.698,589.862,510.92,144.501,99.3645,25.0535,1.65403,18.4286,74.5018,71.3129,69.3163,1.91765,85.0897,5.6566,3.20217,0.767127,16.8648,2.514,1.19091,0.282825,0.117513,0.144254,0.814627,0.372561,0.446544,0.356606,0.819104,0.163719,3.02823,0.307041,,-1.32837,90.6,18.7287,132.795,-1.32837,1.86,21.85025727748871,-9.075880646705627,3.27161,139,,,,"16578"
"Brandon Nimmo","NYM",145.654,640.258,548.327,142.175,92.4163,27.1917,3.85421,18.7128,82.7314,68.1202,74.9618,1.20633,129.041,11.8032,3.03107,2.1352,13.8035,5.56074,1.62069,0.259289,0.117081,0.201545,0.580916,0.358771,0.425318,0.34357,0.784089,0.166029,4.37147,0.305899,,-0.943228,91.409,13.3973,120.015,-0.943228,0.16,14.932284116744995,-3.98584446310997,3.26677,198.5,,,,"12927"
"Francisco Alvarez","NYM",120.769,464.895,412.618,92.4395,53.7182,16.8316,0.507918,21.3819,53.5592,61.5669,42.0198,1.37035,125.12,6.69637,3.08656,0.474321,8.3916,1.88901,0.912943,0.224032,0.0903856,0.269136,0.335837,0.303939,0.422746,0.313444,0.726685,0.198714,2.57565,0.263956,,-0.786242,54.7412,-1.90358,99.8192,-0.786242,10.77,-0.8903983011841774,17.764997959136963,3.26213,146.61000061035156,,,,"26121"
"Bo Bichette","TOR",146.008,638.142,593.348,168.024,114.772,31.8053,2.07844,19.3685,81.9365,77.3868,36.6423,0.169829,123.625,3.66476,3.83895,0.648084,13.2971,13.9472,5.68264,0.283179,0.0574202,0.193726,0.296399,0.326797,0.441716,0.33102,0.768513,0.158537,4.68624,0.327295,,-0.802663,84.4559,6.70202,111.88,-0.802663,-4.08,8.281473278999329,2.679629325866699,3.25431,37.7400016784668,,,,"19612"
"Max Muncy","LAD",130.759,551.961,458.488,103.808,53.6419,21.1371,1.53863,27.49,76.9082,79.1351,81.6213,2.12782,140.946,7.04036,4.38,0.431251,8.02267,1.70624,0.569825,0.226413,0.147875,0.255355,0.579097,0.348974,0.4591,0.348685,0.808074,0.232687,3.10597,0.259203,,-0.979335,81.1475,13.8943,121.265,-0.979335,-1.15,13.561299622058868,0.13410913944244385,3.24091,181.47000122070312,,,,"13301"
"Patrick Bailey","SFG",105.327,406.622,368.308,83.5755,55.2926,18.3513,0.779086,9.15242,40.8371,40.9554,31.444,0.672772,105.972,3.33118,2.55336,0.985614,7.18339,1.85414,0.7835,0.226917,0.0773297,0.260616,0.296719,0.291765,0.355524,0.284024,0.647289,0.128606,3.00143,0.291014,,-0.648669,37.9441,-11.6004,79.2891,-0.648669,21.27,-11.081662833690643,29.39708423614502,3.20783,365.8299865722656,,,,"27478"
"Alejandro Kirk","TOR",102.334,390.23,343.712,88.591,62.9061,15.341,0.065361,10.2784,43.432,43.8726,38.4944,0.894325,46.4886,4.57129,2.98421,0.468014,10.5351,0.0813298,0.101311,0.257748,0.0986454,0.119131,0.82804,0.337787,0.392474,0.32089,0.730261,0.134726,1.44661,0.270109,,-0.83613,48.3625,0.815276,104.859,-0.83613,10.99,1.435834288597107,17.280146598815918,3.18796,246.55999755859375,,,,"22581"
"Xander Bogaerts","SDP",145.954,627.479,556.477,150.529,101.241,29.6663,2.16544,17.457,78.1129,74.1992,54.0864,0.207187,111.524,6.17022,5.61634,0.551332,14.3106,9.16042,3.50983,0.270504,0.0861963,0.177733,0.484976,0.338693,0.425709,0.332083,0.764402,0.155205,4.24644,0.307246,,-0.892096,83.5986,7.14389,112.975,-0.892096,0.64,9.193842768669128,1.110276311635971,3.1593,100.7699966430664,,,,"12161"
"Ozzie Albies","ATL",147.501,642.025,584.201,156.213,92.7162,35.4842,3.00109,25.0114,88.9617,83.3816,45.5276,1.24398,111.258,5.89903,5.79718,0.599885,8.33823,17.2458,5.58936,0.267396,0.0709125,0.173292,0.409209,0.323716,0.466848,0.337237,0.790564,0.199453,5.46084,0.289162,,-0.0110487,88.2844,10.0574,109.8,-0.0110487,-0.24,7.783326747827232,1.8404436260461807,3.14088,23.290000915527344,,,,"16556"
"Randy Arozarena","TBR",147.708,636.544,556.257,142.055,87.1485,27.3315,2.45203,25.1235,90.7784,74.6451,61.515,0.89218,150.273,14.0679,4.06189,0.642707,11.0203,30.8123,9.99381,0.255378,0.096639,0.236076,0.409356,0.342252,0.448824,0.34252,0.791076,0.193447,6.06973,0.303781,,0.697309,90.3236,12.7645,123.032,0.697309,-1.17,18.263879001140594,-8.498535990715027,3.12966,43.810001373291016,,,,"19290"
"Carlos Correa","MIN",135.571,582.495,512.744,131.15,82.5563,25.9815,0.950935,21.6612,69.6346,72.913,58.9563,1.88694,124.273,4.27716,4.31781,0.488794,12.2296,0.0929809,0.0397887,0.25578,0.101213,0.213346,0.474409,0.334973,0.436898,0.333496,0.771871,0.181118,1.9333,0.295016,,-1.10699,78.2886,7.31499,113.493,-1.10699,-1.62,8.310476899147034,2.933492064476013,3.09405,239,,,,"14162"
"Jung Hoo Lee","SFG",135.603,586.151,531.447,149.868,97.5204,38.3166,3.23332,10.7976,70.4071,65.2234,45.0639,2.46448,62.8946,4.81926,4.13774,0.682699,12.4659,6.53783,1.30423,0.282,0.0768811,0.107301,0.7165,0.341182,0.427218,0.332036,0.7684,0.145219,4.46076,0.301088,,-0.359694,78.0693,6.65017,111.476,-0.359694,0,7.9732822477817535,2.0926387310028076,2.99514,999,,,,"33824"
"Royce Lewis","MIN",132.296,560.423,509.616,131.535,79.2662,27.2024,1.79053,23.2757,73.6274,71.0364,41.2686,1.16387,126.564,5.03099,3.87756,0.630148,8.35408,15.4809,4.86214,0.258106,0.0736384,0.225837,0.326069,0.317679,0.45553,0.330821,0.773209,0.197424,5.09753,0.297698,,0.0854542,74.077,5.7927,111.639,0.0854542,0.71,7.900956407189369,2.3673028349876404,2.922,52.88999938964844,,,,"20437"
"Andrés Giménez","CLE",143.568,594.176,534.323,138.403,92.6402,25.7025,4.42835,15.6324,78.3411,62.5268,33.7659,2.31183,115.133,17.6889,4.14202,4.25568,10.3134,31.3126,5.95882,0.259025,0.0568282,0.193769,0.293278,0.321837,0.411473,0.317786,0.73331,0.152448,7.19598,0.301131,,2.65498,72.1063,-0.290609,103.419,2.65498,1.65,5.089004039764404,3.9608479738235474,2.91482,100.11000061035156,,,,"19950"
"Bo Naylor","CLE",116.314,440.886,387.607,86.7038,52.1984,18.2169,1.72863,14.5599,50.362,53.1473,45.7871,1.5531,110.452,3.77036,3.07153,0.650434,5.84515,6.75171,2.26547,0.22369,0.103852,0.250523,0.414542,0.309519,0.392299,0.30577,0.701818,0.168609,4.51812,0.271559,,-0.37794,49.104,-4.61544,95.0902,-0.37794,8.34,-2.9716685712337494,15.92519235610962,2.78491,170.02999877929688,,,,"21865"
"Pete Alonso","NYM",152.135,649.48,564.062,138.506,75.8533,23.5565,0.763241,38.3332,84.3154,100.744,64.7761,6.80694,139.71,14.7716,5.33739,0.53308,10.7604,3.90061,1.71654,0.245552,0.0997353,0.215111,0.463646,0.336012,0.493898,0.350902,0.82991,0.248346,2.78979,0.255964,,-1.08933,96.6803,17.545,124.93,-1.08933,-1.53,18.96952211856842,-13.366634607315063,2.76525,27.440000534057617,,,,"19251"
"Luis Robert Jr.","CHW",143.285,603.548,553.89,145.431,85.2635,29.9668,2.28255,27.9181,83.2082,78.8121,35.8623,2.79181,158.592,8.90187,3.87947,0.530027,7.86666,19.1804,6.00989,0.262563,0.0594191,0.262766,0.22613,0.315659,0.476118,0.336024,0.791777,0.213555,5.70028,0.316524,,0.319067,82.3856,8.84682,112.952,0.319067,-4.48,9.68561851978302,-2.45902156829834,2.76475,33.22999954223633,,,,"20043"
"Ha-Seong Kim","SDP",143.983,595.301,524.996,125.826,82.7262,25.9298,2.60808,14.562,74.3945,56.2905,57.3337,0.157969,114.184,5.66726,4.0604,3.24343,9.03237,23.1673,6.87412,0.239671,0.0963104,0.191809,0.502117,0.318934,0.382209,0.308225,0.701142,0.142538,5.78129,0.277944,,0.610428,67.5158,-5.0182,96.9803,0.610428,1.6,-1.6165974140167236,8.163720726966858,2.67534,87.79000091552734,,,,"27506"
"Kyle Schwarber","PHI",146.378,639.672,531.238,118.458,55.7182,21.8645,0.556653,40.3184,89.1705,106.68,97.7527,3.3005,187.876,7.00447,3.21629,0.460524,9.02839,2.58947,1.44658,0.222984,0.152817,0.293707,0.520305,0.349204,0.493923,0.359889,0.843127,0.270939,2.45673,0.255141,,-1.30373,99.9951,22.0548,125.87,-1.30373,-0.24,19.1970956325531,-14.340415224432945,2.65752,89.19000244140625,,,,"16478"
"Luis Arraez","MIA",144.078,619.82,561.126,173.794,134.032,28.9161,4.42732,6.41821,71.0371,66.4645,48.0084,5.55851,34.31,4.02716,5.66045,0.997752,14.9629,5.1533,2.36063,0.309724,0.0774555,0.0553547,1.39926,0.364935,0.41135,0.336766,0.776285,0.101627,4.02403,0.31817,,-1.35656,84.9888,9.46732,110.446,-1.35656,1.03,6.664622902870178,-1.1411101818084717,2.65657,161.4600067138672,,,,"18568"
