Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ronald Acuña Jr.","ATL",157,679,579,180,104,34,2,40,135,106,82,4,109,11,4,3,,53,12,0.3111,0.120854,0.16052,0.752887,0.403598,0.583372,0.415958,0.98697,0.272272,6.75462,0.32307,1.62908,3.9202,137.761,55.0284,162.573,5.54928,0.710667,58.18434429168701,-6.764332950115204,7.43432,1.0499999523162842,,,,"18401"
"Aaron Judge","NYY",152,658,547,148,78,23,0,46,107,116,101,11,177,4,5,1,,7,2,0.270455,0.152987,0.268542,0.569694,0.38483,0.568451,0.39726,0.953281,0.297996,3.13081,0.308845,0.0523595,-0.800203,123.282,43.1088,158.459,-0.747844,2.61598,45.34227079153061,-0.5340240001678467,6.69672,13.170000076293945,,,,"15640"
"Juan Soto","NYY",157,679,537,150,86,26,1,36,111,105,133,11,110,4,4,2,,11,4,0.279493,0.196092,0.162551,1.20634,0.423286,0.53587,0.406491,0.959156,0.256377,3.83945,0.288585,-0.855306,-1.1835,132.422,49.6899,164.857,-2.03881,-1.36665,50.727559089660645,-10.64164662361145,6.29694,9.819999694824219,,,,"20123"
"Mookie Betts","LAD",157,679,578,161,92,35,2,33,115,96,85,3,106,9,5,3,,13,3,0.279436,0.124656,0.156374,0.797162,0.376901,0.516247,0.380934,0.893148,0.236812,5.01706,0.290127,0.940845,-0.219851,118.01,35.2778,142.884,0.720994,-2.78386,36.79398459196091,0.19113492965698242,5.9949,4.610000133514404,,,,"13611"
"Fernando Tatis Jr.","SDP",156,672,596,163,89,34,2,38,108,103,64,1,148,5,5,3,,27,6,0.273393,0.0950269,0.220038,0.431865,0.346137,0.52586,0.369094,0.871997,0.252467,5.8119,0.302111,1.13625,1.63494,110.186,28.3065,137.786,2.77118,7.72299,34.228463649749756,0.5229945182800293,5.74839,8.40999984741211,,,,"19709"
"Yordan Alvarez","HOU",141,609,516,154,82,32,2,38,101,111,77,7,120,10,5,1,,1,1,0.298509,0.126178,0.197752,0.638065,0.396007,0.591379,0.412349,0.987386,0.29287,3.15006,0.319486,-0.28057,-1.35443,121.733,47.5303,167.709,-1.635,-0.00822414,47.77261579036713,-12.533223756588995,5.57658,15.819999694824219,,,,"19556"
"Julio Rodríguez","SEA",156,672,607,169,102,33,2,33,101,99,50,5,155,10,3,2,,33,10,0.278275,0.0737612,0.230105,0.320554,0.340736,0.500209,0.356396,0.840946,0.221934,5.89347,0.322268,1.1871,1.1438,103.099,21.2194,132.354,2.3309,1.70459,28.38236379623413,3.9045910835266113,5.49554,3.450000047683716,,,,"23697"
"Gunnar Henderson","BAL",154,665,584,152,89,29,7,28,98,95,69,1,161,6,5,1,,12,4,0.260689,0.104175,0.242375,0.429809,0.342259,0.475576,0.350254,0.817834,0.214887,5.953,0.311171,0.982018,-0.714161,98.633,17.6066,126.115,0.267857,3.40932,21.076918363571167,9.434317111968994,5.29476,32.779998779296875,,,,"26289"
"Adley Rutschman","BAL",146,586,500,134,83,32,1,18,80,68,75,3,90,5,4,2,,3,1,0.26872,0.128234,0.154423,0.830405,0.367024,0.447127,0.352951,0.814151,0.178407,3.03974,0.293524,0.622864,-1.21592,88.1682,16.8162,127.985,-0.593057,2.31553,19.043231070041656,8.765530347824097,5.29271,53.130001068115234,,,,"26288"
"José Ramírez","CLE",152,658,577,161,93,37,4,27,92,96,70,17,79,5,6,1,,23,6,0.279444,0.107138,0.120502,0.889098,0.359459,0.497787,0.357892,0.857246,0.218343,5.68717,0.282084,1.05225,0.87951,101.768,21.5949,131.217,1.93176,2.23841,26.54398000240326,2.9884079694747925,5.17345,15.25,,,,"13510"
"Kyle Tucker","HOU",157,679,596,167,94,37,4,32,99,111,74,7,102,3,6,1,,26,6,0.279993,0.109263,0.150921,0.723975,0.359273,0.517383,0.369698,0.876657,0.23739,5.86194,0.288141,0.807485,1.48918,111.674,28.942,138.146,2.29667,0.50645,33.331809759140015,-6.868550479412079,4.93852,6.739999771118164,,,,"18345"
"Corbin Carroll","ARI",157,679,594,161,99,30,9,24,104,88,64,2,142,13,4,5,,42,8,0.272058,0.0945198,0.20968,0.45078,0.353503,0.472345,0.35491,0.825848,0.200287,7.98506,0.319671,1.53475,3.43873,103.335,20.6025,122.833,4.97348,7.95641,24.1798996925354,1.5814085006713867,4.87569,6.539999961853027,,,,"25878"
"Corey Seager","TEX",133,574,506,149,88,32,1,28,87,85,56,7,92,5,5,2,,2,1,0.29401,0.0970111,0.160117,0.605878,0.367054,0.525013,0.375965,0.892067,0.231003,3.11777,0.309656,-0.326786,-1.06849,97.3925,27.454,139.22,-1.39527,-1.89493,25.57894253730774,2.255071520805359,4.71959,30.170000076293945,,,,"13624"
"Francisco Lindor","NYM",156,672,591,150,92,28,3,26,94,89,64,2,129,9,6,2,,21,5,0.253175,0.0946636,0.191407,0.494567,0.332455,0.444013,0.334762,0.776468,0.190837,5.64474,0.279022,0.245722,0.62406,91.0248,9.14548,114.11,0.869781,4.4712,12.616304218769073,11.671199798583984,4.70495,23.149999618530273,,,,"12916"
"Alex Bregman","HOU",157,679,577,154,95,33,2,24,94,93,87,2,85,9,5,1,,2,1,0.266557,0.128335,0.125762,1.02046,0.368135,0.454299,0.35702,0.822434,0.187741,3.19658,0.275065,-0.861479,-1.4512,104.525,21.7926,129.359,-2.31268,-0.145376,21.57299828529358,2.0796239227056503,4.65826,95.16000366210938,,,,"17678"
"Bobby Witt Jr.","KCR",156,672,616,170,101,34,7,28,99,95,42,1,122,6,6,3,,39,12,0.276487,0.062247,0.181091,0.343733,0.325786,0.491997,0.346629,0.817783,0.21551,7.24218,0.30117,1.33374,1.42112,97.6479,15.7686,117.12,2.75486,-0.8636,16.539870977401733,6.336400032043457,4.55713,2.5799999237060547,,,,"25764"
"Trea Turner","PHI",157,679,621,176,114,35,4,23,98,86,46,1,134,5,4,2,,27,4,0.283995,0.0684512,0.196776,0.347864,0.336888,0.467042,0.344377,0.80393,0.183046,6.42775,0.326404,1.20796,2.43406,97.3955,14.6633,115.471,3.64202,-1.53459,16.655823469161987,5.740407705307007,4.54014,11.8100004196167,,,,"16252"
"Freddie Freeman","LAD",157,679,589,177,110,39,2,26,107,97,75,11,112,9,5,1,,14,3,0.300317,0.11102,0.165585,0.67047,0.385757,0.506057,0.378399,0.891814,0.20574,4.94484,0.331386,0.316204,0.191709,116.58,33.8483,141.184,0.507913,-0.824468,35.15131491422653,-12.949468195438385,4.52075,9.130000114440918,,,,"5361"
"Austin Riley","ATL",157,679,604,168,98,32,2,36,99,109,58,3,163,11,6,0,,2,1,0.278358,0.0849347,0.240192,0.353612,0.348986,0.517236,0.366785,0.866221,0.238878,3.24756,0.321747,-0.108971,-1.2647,110.031,27.2991,129.608,-1.37367,-4.5662,23.532093167304993,-2.341203451156616,4.41994,19.030000686645508,,,,"18360"
"Marcus Semien","TEX",157,679,606,161,98,34,3,26,102,84,62,1,109,4,4,3,,13,3,0.265069,0.0917779,0.160566,0.571591,0.335602,0.460102,0.342133,0.795703,0.195033,5.3105,0.283469,0.947814,-0.0147053,96.1296,13.3974,115.77,0.933109,4.93191,13.762953519821167,7.356907606124878,4.40569,30.790000915527344,,,,"12533"
"Mike Trout","LAA",146,630,537,138,74,27,2,35,93,98,79,7,177,9,4,1,,3,1,0.257648,0.124954,0.280325,0.445747,0.359938,0.510308,0.368421,0.870246,0.252659,3.38538,0.313989,0.320034,-1.1665,102.947,26.1849,134.488,-0.846465,-2.4108,25.18751412630081,-3.1608004570007324,4.33017,69.0199966430664,,,,"10155"
"Andrés Giménez","CLE",151,651,584,157,104,30,4,18,81,78,38,3,121,21,4,4,,27,7,0.268334,0.0583551,0.186572,0.312775,0.333767,0.426405,0.328891,0.760172,0.158071,6.26065,0.309389,0.205949,1.34753,85.0062,5.68568,111.116,1.55348,8.63004,10.224360466003418,11.05504322052002,4.32677,100.11000061035156,,,,"19950"
"Rafael Devers","BOS",154,665,590,167,93,38,1,34,99,105,61,9,127,8,4,2,,4,2,0.282614,0.0915248,0.191599,0.47769,0.355502,0.525079,0.370061,0.880582,0.242466,3.42166,0.306388,0.252607,-1.19426,109.572,28.5453,131.36,-0.941649,-4.30631,24.04599916934967,-3.3313125371932983,4.31788,23.440000534057617,,,,"17350"
"Michael Harris II","ATL",146,630,583,166,103,36,3,23,87,88,35,1,126,7,4,2,,23,6,0.28438,0.0549015,0.199439,0.27528,0.32972,0.477318,0.344267,0.807038,0.192938,5.91006,0.325424,0.728,1.11109,90.3091,13.5472,114.512,1.83909,5.71897,13.165666222572327,7.968965530395508,4.24786,27.989999771118164,,,,"25931"
"Matt Olson","ATL",157,679,578,153,81,30,1,40,102,118,90,7,152,6,5,1,,1,1,0.2643,0.131953,0.223754,0.589724,0.365675,0.52915,0.377194,0.894825,0.26485,2.48157,0.288197,0.133274,-1.4122,115.901,33.1689,136.586,-1.27893,2.00913,29.496615290641785,-10.11586856842041,4.23944,16.56999969482422,,,,"14344"
"Will Smith","LAD",130,514,440,114,69,22,2,21,69,74,56,2,89,12,6,0,,2,1,0.258608,0.108455,0.172365,0.629215,0.353213,0.458001,0.349307,0.811214,0.199393,3.22028,0.276766,-0.797641,-1.02345,75.8913,13.2147,121.682,-1.82109,1.93908,11.995991945266724,10.739084839820862,4.10372,85.47000122070312,,,,"19197"
"Bryce Harper","PHI",146,630,529,149,83,35,1,30,94,94,90,11,136,5,5,0,,13,4,0.282184,0.143056,0.215381,0.664202,0.388462,0.521921,0.384063,0.910382,0.239736,4.21017,0.324272,-1.24342,-0.419847,111.131,34.3691,142.075,-1.66326,0.0111333,31.175360798835754,-11.538866855204105,4.09847,17.639999389648438,,,,"11579"
"Manny Machado","SDP",156,672,602,162,99,30,1,31,89,103,61,5,126,3,6,1,,6,2,0.268843,0.0910053,0.187284,0.48592,0.336203,0.477489,0.345802,0.813692,0.208646,3.5375,0.290155,-0.307962,-0.932254,97.1866,15.3074,122.172,-1.24022,1.98495,17.21792995929718,0.7849541902542114,4.07826,62.099998474121094,,,,"11493"
"Bo Bichette","TOR",149,644,599,175,115,34,2,24,86,90,37,0,125,3,4,1,,11,4,0.291333,0.0568083,0.193826,0.293089,0.33366,0.473974,0.345772,0.807634,0.18264,4.50242,0.331904,0.298194,-0.660519,93.1212,14.6535,122.105,-0.362325,-4.75786,16.695167928934097,2.1421399116516113,4.05954,37.7400016784668,,,,"19612"
"Luis Robert Jr.","CHW",151,651,600,160,92,34,1,33,88,101,37,4,164,10,4,1,,20,6,0.266625,0.0563743,0.252327,0.223417,0.318092,0.491681,0.342506,0.809773,0.225056,5.04024,0.31252,0.449072,0.475403,92.3674,13.0468,117.445,0.924475,1.53721,14.531914472579956,3.6622053384780884,4.01911,33.22999954223633,,,,"20043"
"Royce Lewis","MIN",138,595,537,144,86,30,2,26,83,92,48,0,138,6,3,1,,13,5,0.26759,0.0814244,0.231991,0.350981,0.333115,0.477099,0.347047,0.810214,0.209509,5.08958,0.312523,0.0463554,-0.333968,86.6659,14.1687,122.886,-0.287613,1.87206,16.02865970134735,3.5970553159713745,3.97221,52.88999938964844,,,,"20437"
"Jose Altuve","HOU",147,637,562,155,98,32,1,24,101,77,62,1,101,7,3,3,,14,4,0.275316,0.0975285,0.159027,0.613281,0.352403,0.465527,0.352891,0.817931,0.190211,4.92702,0.296897,-0.377135,-0.127739,95.8751,18.2603,126.497,-0.504874,-4.0609,19.719111263751984,-2.7859010696411133,3.84596,42.650001525878906,,,,"5417"
"Shohei Ohtani","LAD",151,651,554,147,75,28,5,39,103,115,87,18,159,5,4,2,,18,7,0.265745,0.132991,0.244691,0.543504,0.367394,0.545842,0.377814,0.913236,0.280097,5.8558,0.300967,0.19447,-0.475957,111.457,32.1366,140.793,-0.281487,0,32.61748480796814,-16.274999618530273,3.84134,11.079999923706055,,,,"19755"
"Gleyber Torres","NYY",149,644,572,155,100,28,1,25,86,80,61,1,111,3,5,3,,13,5,0.270535,0.0950948,0.172555,0.551099,0.342145,0.454802,0.343565,0.796947,0.184267,4.22792,0.294944,-0.220535,-0.875389,91.9405,13.4729,121.241,-1.09592,-1.36297,15.294778227806091,0.9370262622833252,3.79973,79.66000366210938,,,,"16997"
"Nico Hoerner","CHC",152,658,594,165,121,28,4,12,80,70,45,2,80,11,5,3,,31,7,0.278071,0.068699,0.121273,0.566483,0.338302,0.397416,0.321591,0.735717,0.119345,5.96168,0.302641,0.838651,1.68472,81.9311,1.75763,101.687,2.52338,8.56644,3.89859938621521,11.016435861587524,3.72278,63.68000030517578,,,,"21479"
"Dansby Swanson","CHC",154,665,594,150,96,29,2,23,84,80,59,1,162,5,5,1,,10,4,0.252131,0.0889636,0.243231,0.365758,0.322978,0.423367,0.323443,0.746345,0.171236,4.40125,0.30667,1.24028,-0.686362,83.8254,2.79901,102.928,0.553914,4.52388,2.9664573073387146,11.64887523651123,3.71668,119.61000061035156,,,,"18314"
"Nolan Arenado","STL",156,672,610,162,99,35,2,27,79,101,51,5,101,6,5,0,,4,2,0.265615,0.0757858,0.150725,0.50281,0.325347,0.459765,0.334289,0.785112,0.194149,2.94668,0.277602,0.035436,-1.30401,90.761,8.88171,111.572,-1.26858,3.93593,8.365212559700012,5.935926795005798,3.70913,103.77999877929688,,,,"9777"
"Xander Bogaerts","SDP",147,637,566,156,106,31,1,18,82,71,58,1,116,7,5,2,,12,2,0.275964,0.0905,0.181895,0.497539,0.346911,0.430297,0.337795,0.777208,0.154333,4.46636,0.315918,0.496973,0.0979581,87.8885,10.2737,116.803,0.594931,1.15523,13.855357468128204,1.6302275657653809,3.70833,100.7699966430664,,,,"12161"
"William Contreras","MIL",143,576,509,137,87,28,1,21,76,73,58,2,129,5,3,2,,4,1,0.269818,0.0997823,0.223502,0.446449,0.347473,0.453247,0.345538,0.80072,0.183429,3.30815,0.320978,-0.656309,-0.990524,83.2344,13.0034,116.55,-1.64683,-1.91465,10.170724630355835,2.48535418510437,3.69501,79.70999908447266,,,,"20503"
"Ketel Marte","ARI",151,651,575,159,96,37,5,21,89,80,64,2,111,6,5,2,,7,2,0.277023,0.0980427,0.170555,0.574847,0.352565,0.468038,0.352178,0.820603,0.191015,4.9119,0.30921,-0.191168,-0.662873,97.5965,18.276,121.001,-0.854041,-3.04096,16.08338439464569,-1.3159586191177368,3.68428,114.05999755859375,,,,"13613"
"Yandy Díaz","TBR",146,630,542,158,107,32,0,19,88,71,76,1,92,6,3,3,,2,1,0.290743,0.120341,0.146639,0.820659,0.382189,0.453246,0.364507,0.835436,0.162504,2.37811,0.320133,-1.23177,-1.52029,100.899,24.1373,138.271,-2.75206,0.997947,26.13793635368347,-10.75205260515213,3.66796,139,,,,"16578"
"Willy Adames","MIL",149,644,569,139,78,32,1,28,82,88,66,2,166,3,4,1,,6,3,0.243798,0.102293,0.258347,0.395952,0.323842,0.450443,0.332372,0.774285,0.206645,3.49571,0.293011,0.746317,-1.23461,85.9543,7.48665,107.723,-0.48829,2.22318,5.673477977514267,9.12318468093872,3.66342,177.74000549316406,,,,"15986"
"Cal Raleigh","SEA",138,555,497,115,59,27,1,28,68,81,48,1,147,4,4,1,,1,1,0.231408,0.0872728,0.265614,0.32857,0.301747,0.458971,0.324101,0.760718,0.227563,2.55207,0.266831,-0.54816,-0.961916,70.2375,2.63838,109.97,-1.51008,2.84968,5.117599606513977,8.074676036834717,3.64664,143.2100067138672,,,,"21534"
"Ozzie Albies","ATL",151,651,592,163,98,33,4,27,96,95,46,2,109,5,6,2,,12,4,0.274698,0.0708274,0.16755,0.422723,0.329853,0.483232,0.345643,0.813085,0.208534,5.44537,0.293246,1.2636,-0.403486,94.0635,14.7429,115.435,0.860117,-1.11616,13.308389067649841,1.0088444948196411,3.63939,23.290000915527344,,,,"16556"
"Vladimir Guerrero Jr.","TOR",154,665,584,164,100,31,1,33,95,101,68,5,98,7,4,1,,6,2,0.281348,0.102826,0.148007,0.694737,0.361524,0.506537,0.369012,0.868061,0.22519,3.21965,0.287657,-1.30373,-1.16344,108.993,27.9665,138.214,-2.46717,-1.50294,27.981724977493286,-14.277941584587097,3.61877,30.18000030517578,,,,"19611"
"Jonah Heim","TEX",131,523,475,117,72,25,2,18,59,68,42,1,99,2,3,1,,3,1,0.247136,0.0794255,0.189765,0.418546,0.308723,0.423791,0.315477,0.732514,0.176655,3.18457,0.274429,-0.230961,-0.859353,62.4179,-1.25786,97.2937,-1.09031,6.20963,-2.784977912902832,14.234632015228271,3.57348,176.6999969482422,,,,"16930"
"Carlos Correa","MIN",138,595,525,137,86,29,1,21,74,74,61,2,125,4,4,1,,0,1,0.261977,0.10212,0.209748,0.486868,0.341061,0.4424,0.338227,0.783461,0.180423,2.18624,0.304284,-0.577831,-1.35339,82.3072,9.80993,116.772,-1.93122,0.738227,10.026319026947021,5.363227128982544,3.54979,239,,,,"14162"
"Brandon Nimmo","NYM",146,630,541,144,94,27,5,18,87,65,71,0,126,11,3,4,,4,3,0.267091,0.113298,0.200671,0.564594,0.362254,0.43535,0.348978,0.797604,0.168259,4.38268,0.3165,-0.21439,-1.60004,92.7741,16.0123,123.64,-1.81443,1.31487,16.636353731155396,-2.835131049156189,3.51659,198.5,,,,"12927"
"Sean Murphy","ATL",105,420,362,91,51,21,1,18,55,60,43,1,95,11,3,1,,0,1,0.250937,0.10152,0.227271,0.44669,0.3453,0.46353,0.349055,0.80883,0.212592,2.36415,0.289343,-0.226537,-0.978212,61.8174,10.6916,117.723,-1.20475,2.37437,8.007861495018005,8.699372291564941,3.50389,144.39999389648438,,,,"19352"
"Isaac Paredes","TBR",133,574,495,121,68,25,1,27,72,86,63,0,100,11,4,1,,1,1,0.244068,0.109531,0.174315,0.628348,0.340115,0.462014,0.346306,0.802129,0.217946,2.43062,0.25251,-0.386452,-1.20528,83.2538,13.3152,125.656,-1.59173,-0.298431,16.05374586582184,-0.6984311938285828,3.47525,190.6300048828125,,,,"20036"
"Francisco Alvarez","NYM",125,498,435,99,57,18,0,24,62,72,51,1,129,7,3,1,,2,1,0.227115,0.101795,0.2596,0.392122,0.315123,0.435735,0.32407,0.750858,0.20862,2.77703,0.261743,-0.271865,-0.848869,62.9831,2.35348,106.942,-1.12073,-3.20431,3.158752918243408,4.020688056945801,3.37151,146.61000061035156,,,,"26121"
"J.P. Crawford","SEA",149,644,553,142,97,31,1,13,82,60,77,1,111,7,4,4,,4,2,0.256543,0.118794,0.172683,0.687933,0.351388,0.384816,0.326436,0.736204,0.128273,2.97825,0.298144,0.323255,-1.44432,82.779,4.31135,111.588,-1.12106,-3.19405,7.820978999137878,3.705948829650879,3.33057,276.1199951171875,,,,"15491"
"Matt Chapman","SFG",144,623,541,127,72,29,3,23,75,74,69,1,176,8,5,1,,4,2,0.234774,0.111181,0.283232,0.392545,0.327333,0.426029,0.326979,0.753362,0.191254,3.82366,0.300187,0.395297,-1.27685,80.3609,4.45198,108.086,-0.881555,4.51507,5.359016954898834,6.740074157714844,3.32308,260.55999755859375,,,,"16505"
"Gabriel Moreno","ARI",130,515,464,130,92,25,1,11,56,60,39,0,94,6,5,1,,6,2,0.280567,0.0762382,0.182024,0.418835,0.340885,0.414051,0.329175,0.754936,0.133483,3.86221,0.326971,-0.822676,-0.710664,67.369,4.61926,105.58,-1.53334,7.98486,2.0270057916641235,16.484859466552734,3.31753,155.91000366210938,,,,"22664"
"Ha-Seong Kim","SDP",141,609,534,131,89,26,2,15,70,64,62,1,117,6,5,4,,25,6,0.246256,0.101133,0.192557,0.525207,0.327974,0.385724,0.313739,0.713697,0.139467,5.33163,0.286714,0.254736,1.06636,71.8583,-2.34485,100.677,1.3211,4.12875,1.8316551446914673,10.553750038146973,3.30406,87.79000091552734,,,,"27506"
"Randy Arozarena","TBR",151,651,566,148,91,31,3,23,88,86,66,2,160,14,5,1,,23,10,0.261617,0.100759,0.246115,0.4094,0.350708,0.448682,0.346262,0.79939,0.187066,5.3451,0.322821,-0.144041,-0.971112,94.3982,15.0776,125.625,-1.11515,-1.68016,18.873605608940125,-9.155163645744324,3.17394,43.810001373291016,,,,"19290"
"Pete Alonso","NYM",156,672,583,144,77,25,1,41,92,114,68,8,145,15,5,0,,4,1,0.247462,0.10126,0.215373,0.470159,0.338713,0.504783,0.355331,0.843496,0.257321,3.26573,0.257207,-1.3384,-0.917466,102.505,20.6255,127.9,-2.25587,-0.155192,20.97069549560547,-12.255192399024963,3.15215,27.440000534057617,,,,"19251"
"Patrick Bailey","SFG",104,410,369,84,55,18,1,10,42,44,32,0,108,3,3,2,,2,1,0.22782,0.0790262,0.264851,0.29838,0.293942,0.362409,0.288187,0.656351,0.134588,3.29239,0.293263,-0.13604,-0.691441,39.6382,-10.2692,82.0799,-0.827481,5.64595,-9.920723855495453,13.645946979522705,3.10083,365.8299865722656,,,,"27478"
"Paul Goldschmidt","STL",156,672,582,156,97,32,0,26,93,90,79,4,154,4,5,2,,8,2,0.267946,0.118162,0.229271,0.51538,0.357567,0.459477,0.352098,0.817044,0.191531,3.4912,0.319081,0.138107,-0.475324,100.7,18.8209,123.511,-0.337217,0.974059,19.235802173614502,-11.27594131231308,3.0768,85.66999816894531,,,,"9218"
"Alejandro Kirk","TOR",96,381,333,90,62,17,0,11,41,44,40,1,42,4,3,1,,0,1,0.269159,0.104475,0.110599,0.944632,0.351916,0.417018,0.336441,0.768934,0.147859,1.41669,0.279223,-1.29839,-0.981377,52.0846,5.7107,115.638,-2.27977,1.72485,4.851675033569336,7.599852204322815,3.05461,246.55999755859375,,,,"22581"
"Zach Neto","LAA",141,609,535,133,83,29,1,21,80,75,44,1,140,22,5,3,,10,3,0.248544,0.0720062,0.229484,0.313774,0.328004,0.421111,0.325981,0.749114,0.172566,4.47269,0.295771,-0.0919286,-0.172702,78.0504,3.84728,105.072,-0.264631,-1.08658,3.436763733625412,5.438421368598938,2.94761,268.489990234375,,,,"31347"
"Ian Happ","CHC",152,658,567,142,85,32,3,22,84,79,79,3,155,6,4,2,,11,4,0.249804,0.119421,0.23631,0.505358,0.344779,0.43289,0.337381,0.777668,0.183085,4.59828,0.303909,0.251467,-0.615589,90.56,10.3865,112.273,-0.364122,4.07079,9.63997346162796,-2.8792080879211426,2.90966,174.6999969482422,,,,"17919"
"Jung Hoo Lee","SFG",134,581,523,151,105,32,4,10,70,61,45,5,48,5,2,5,,5,5,0.289284,0.0782638,0.0819392,0.955144,0.350171,0.423065,0.334076,0.773236,0.133781,3.9352,0.302147,-0.0812793,-2.39502,78.3678,7.57631,112.843,-2.4763,0.512771,6.768030643463135,2.587771236896515,2.90683,999,,,,"33824"
"Byron Buxton","MIN",125,539,481,114,54,28,3,29,79,76,45,2,160,7,4,2,,11,2,0.236387,0.0829851,0.297006,0.279405,0.308746,0.487538,0.336834,0.796284,0.251151,5.79318,0.285385,0.746946,0.368503,73.9373,8.26329,115.807,1.11545,2.95624,11.324220657348633,-0.5187561511993408,2.90301,227.41000366210938,,,,"14161"
"Brandon Lowe","TBR",118,511,446,107,59,22,1,24,70,71,53,1,134,7,3,1,,6,1,0.239396,0.104485,0.262515,0.398015,0.327944,0.455502,0.33714,0.783447,0.216107,4.30022,0.284612,0.693809,-0.370605,70.2259,7.96356,119.302,0.323204,-2.03465,12.14176431298256,-0.8096507787704468,2.86069,267.92999267578125,,,,"18882"
"George Springer","TOR",144,623,554,142,91,25,2,24,86,75,56,1,118,7,4,3,,14,4,0.2561,0.0901735,0.190177,0.474157,0.330059,0.439189,0.332575,0.769248,0.183089,4.99694,0.283899,0.0305626,-0.053751,83.2562,7.34728,112.958,-0.0231883,5.32539,9.649690870195627,-2.249606132507324,2.84793,122.88999938964844,,,,"12856"
"Cedric Mullins","BAL",139,602,540,137,88,28,4,18,77,67,49,2,121,6,4,4,,26,7,0.2542,0.0810546,0.200274,0.404718,0.32034,0.420081,0.319976,0.74042,0.16588,6.2233,0.293803,0.237182,1.19386,74.1508,0.800641,105.129,1.43104,0.755025,5.130733847618103,2.9050254225730896,2.84019,156.24000549316406,,,,"17929"
"Steven Kwan","CLE",151,651,575,159,117,29,6,7,85,56,63,2,67,5,4,4,,18,5,0.277153,0.0970674,0.10327,0.93994,0.351383,0.384586,0.324091,0.735969,0.107433,5.90653,0.301829,0.379577,0.183749,82.4109,3.0903,107.789,0.563325,6.47116,6.6388267278671265,-0.4038357734680176,2.82658,211.92999267578125,,,,"24610"
"Anthony Volpe","NYY",143,616,546,123,70,29,4,21,74,75,55,0,153,8,4,2,,24,7,0.226024,0.0888783,0.249015,0.35692,0.303992,0.406974,0.308745,0.710966,0.180951,6.04847,0.273,0.368518,0.91555,70.1295,-4.92648,97.1068,1.28407,1.67017,-0.8514328002929688,8.270172357559204,2.82608,122.11000061035156,,,,"27647"
"Daulton Varsho","TOR",138,595,536,128,73,26,3,26,77,82,48,1,137,5,4,2,,15,6,0.239405,0.081017,0.230961,0.350782,0.305931,0.446734,0.322376,0.752665,0.207329,5.21936,0.2709,0.879779,-0.353297,74.4743,1.97703,105.888,0.526482,7.10671,4.724588930606842,3.2317123413085938,2.80856,206.39999389648438,,,,"19918"
"Nolan Jones","COL",144,623,540,146,88,31,4,24,84,89,73,2,176,6,3,1,,16,4,0.270928,0.117177,0.283035,0.414,0.361518,0.476517,0.360197,0.838036,0.20559,5.53195,0.355792,-0.280881,0.163578,97.5479,21.6389,111.654,-0.117303,4.22746,8.877141945064068,-2.0475382804870605,2.79762,58.13999938964844,,,,"20529"
"J.T. Realmuto","PHI",130,513,462,117,71,24,3,18,64,68,38,2,124,9,4,1,,13,4,0.252713,0.0732904,0.241249,0.303796,0.319168,0.43729,0.324935,0.756458,0.184577,5.57186,0.303905,0.485005,0.191793,65.3266,2.7962,102.437,0.676798,2.91379,2.226287841796875,12.313794612884521,2.78538,73.55999755859375,,,,"11739"
"Riley Greene","DET",143,616,551,149,98,27,6,18,80,69,55,0,158,4,3,2,,8,2,0.270207,0.0893656,0.256869,0.347904,0.339272,0.43767,0.336649,0.776942,0.167463,5.36739,0.346265,0.481182,-0.491584,84.405,9.349,114.095,-0.0104021,2.07684,10.393115627579391,-3.723158121109009,2.75141,161.60000610351562,,,,"25976"
"Triston Casas","BOS",144,623,527,138,80,27,3,28,84,90,88,3,144,3,4,1,,1,1,0.26203,0.141125,0.231611,0.609319,0.368664,0.483556,0.365804,0.85222,0.221526,2.94125,0.306598,-0.598259,-1.42892,100.449,24.5401,128.409,-2.02717,-1.34122,19.179877996444702,-12.816217184066772,2.74458,105.05999755859375,,,,"22514"
"Oneil Cruz","PIT",136,588,524,130,77,23,5,24,85,76,55,1,159,4,3,3,,20,7,0.248183,0.0934632,0.269651,0.346608,0.322063,0.450664,0.331869,0.772728,0.202481,6.49568,0.307527,0.145012,0.0777918,78.234,6.5896,106.218,0.222804,-3.08596,4.752482205629349,2.7140378952026367,2.74222,65.29000091552734,,,,"21711"
"Ke'Bryan Hayes","PIT",141,609,556,145,94,32,5,15,73,70,46,1,123,3,3,1,,15,5,0.260184,0.0749432,0.202268,0.370514,0.317901,0.413413,0.31645,0.731314,0.153229,5.57561,0.308406,-0.0237437,-0.369035,73.2297,-0.973363,95.882,-0.392778,7.67268,-3.4996282160282135,9.84767746925354,2.70203,146.6999969482422,,,,"18577"
