Season,Name,Team,Age,IP,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Stf+ FO,NameASCII,PlayerId,MLBAMID
2022,"Corey Kluber","TBR",36,164,0.0147,,0.3419,,,0.2681,,0.2722,,,0.1031,,,,88.90833197699652,,86.29308514600716,,,88.88449848024317,,80.72005988023952,,,82.92529489871542,,,-4.1049999660915795,,0.9440285792936159,,,-9.916838579264818,,8.748248619947605,,,-8.257273074666502,,,7.937778049045139,,4.742193028810339,,,4.937537845507219,,0.6660329396139362,,,3.6275099200222334,,,-4.029780212375853,,0.5841429868138021,,,-1.0681034634767332,,-0.630387209333524,,,1.3275340125848183,,,0.3325,0.6629,0.5102,0.5862,0.8594,0.7772,0.5379,76.6778656126482,123.91646706586828,63.2638888888889,70.63768996960488,,,99.69999999999999,,95.61153219233901,,"Corey Kluber",2429,446372
2022,"Charlie Morton","ATL",38,172,0.3324,,0.0935,,,0.1074,,0.3804,,,0.0863,,,,94.92346508307372,,88.36863612776753,,,94.69614147909968,,81.26987154038113,,,87.1643984375,,,-6.690706025279076,,0.2783763927727168,,,-10.46607701341439,,8.061596989848004,,,-10.6825595703125,,,7.261827763986241,,2.9892620917175967,,,3.1847909025823955,,-5.3754625822368425,,,1.1069200439453124,,,-0.8227110288162965,,-0.9332889436685732,,,0.05141629618847102,,0.7759075128420944,,,-0.1618018850684166,,,0.2919,0.6181,0.455,0.4704,0.8547,0.7314,0.4998,92.54359999999998,133.90834845735031,86.7367601246106,85.00450160771705,,,91.71992619926198,,105.47044198895027,,"Charlie Morton",4676,450203
2022,"Martín Pérez","TEX",31,196.1,0.0799,,0.2434,,,0.3518,0.0138,0.0349,,,0.2763,,,,92.74789915966386,,89.84910560344828,,,92.62795950620229,84.4390243902439,78.76346059945914,,,84.40668666464155,,,6.696722463399422,,1.0009517275053879,,,9.678721187678912,-1.5119512604504097,-3.290576934814453,,,8.269842136239369,,,8.456806599592962,,7.096937634698276,,,6.0429389312977095,3.1812193335556405,-2.7890384380634012,,,5.380206751215066,,,0.20263268134924545,,1.3513356467773174,,,0.687855071537481,3.8849666714668274,-3.9433955716399045,,,0.46403927463734856,,,0.2698,0.621,0.4428,0.6789,0.8661,0.8082,0.4924,75.2989064398542,93.35480769230769,65.39537815126052,96.46202290076336,101.44878048780487,,78.55627586206897,,83.71118951612904,,"Martin Perez",6902,527048
2022,"Jordan Lyles","BAL",31,179,0.3176,,0.0268,,,0.1747,0.239,0.1339,,,0.1081,,,,91.7647029768177,,84.84000244140626,,,90.77758321360153,80.02198770133053,79.099248046875,,,86.34272203947368,,,-3.816153877025158,,2.197125053405762,,,-8.031379085847702,8.919999835871849,3.8350250244140627,,,-8.204117435419892,,,9.940664309470495,,1.9803749084472657,,,7.417605345276581,-0.5608403395537903,-8.1635498046875,,,4.639968919311145,,,-0.4138132205941529,,1.0811792965978384,,,-0.7856896511097065,0.02740410727863552,0.021556786261498928,,,-2.175060118730223,,,0.2748,0.6522,0.4615,0.5807,0.8932,0.7991,0.4946,67.69040247678019,83.84100000000002,76.7586933614331,77.69846743295018,118.2158263305322,,91.94375000000002,,87.2036813922356,,"Jordan Lyles",7593,543475
2022,"Justin Verlander","HOU",39,175,0.5044,,,,,,0.2835,0.188,,,0.0242,,,,95.0190114068441,,,,,,87.42381491035182,79.02591677295918,,,86.24603174603175,,,-5.956821456154943,,,,,,1.612259757696211,3.417244798309949,,,-9.280317034040179,,,11.549353909220532,,,,,,3.356955397919486,-6.104407983896683,,,6.556349012586805,,,2.10044112438938,,,,,,1.3393312359936989,1.77159849706353,,,0.5926284465997937,,,0.3435,0.7111,0.5359,0.644,0.8423,0.7817,0.5232,84.73650793650795,119.36510204081634,135.83536121673004,,147.5763193504736,,,,134.83403764886674,,"Justin Verlander",8700,434378
2022,"Miles Mikolas","STL",33,202.1,0.2725,,,,,0.2227,0.2535,0.2075,,,0.04,,,,93.50140061117578,,,,,92.95968884416455,87.68685855793863,76.15688312308869,,,82.7111080109127,,,-3.432596031251137,,,,,-8.270612423236553,1.3922653007268608,4.2606420954433055,,,-7.463650658017113,,,8.944191147756522,,,,,7.512193870001029,2.9065708117431335,-8.647217485153712,,,5.452301509796627,,,0.9690116748335198,,,,,1.454577692107767,0.320460792346502,0.005751133922043197,,,-2.288460852726111,,,0.2742,0.6488,0.4867,0.6471,0.8879,0.8292,0.5673,84.49920634920635,92.77782874617736,74.67997671711294,87.31467236467235,119.30763454317896,,,,93.05977516250545,,"Miles Mikolas",9803,571945
2022,"Kyle Gibson","PHI",34,167.2,0.1187,,0.2176,,,0.2811,0.2099,0.0654,,,0.1073,,,,92.04,,89.35033688129195,,,91.6494825487013,83.26974184782608,78.99217658868714,,,84.64047884778911,,,-4.248799954927884,,-0.3604026896841574,,,-8.851883370535715,1.9711652938179347,3.504301785090782,,,-9.047755234906463,,,9.515138221153846,,5.718204779912962,,,4.503467431006493,-0.09090434862219769,-4.728212154111382,,,2.489353724888393,,,0.8485519175346081,,0.7439793756344174,,,-0.12086896491902216,-0.42274368003658624,-4.740807755366384,,,-0.6294832039041585,,,0.2893,0.6787,0.4827,0.5338,0.8743,0.7716,0.4965,113.39523809523808,105.12346368715083,76.1596923076923,92.5638961038961,108.71982608695652,,83.72231543624162,,95.1580138736765,,"Kyle Gibson",10123,502043
2022,"Merrill Kelly","ARI",33,200.1,0.2937,,0.181,,,0.1706,0.002,0.1348,,,0.2178,,,,92.60000346452328,,90.91438567895683,,,92.60629621898855,85.03333536783855,82.1743942481884,,,88.64319997197309,,,-5.2204768483231705,,-1.5897841419247414,,,-9.770820908874045,0.29333333174387616,4.664178673195954,,,-9.959417186332212,,,9.009755881028271,,7.465072082958633,,,4.663645038167939,2.056666692097982,-5.695797242980072,,,1.8695814648729447,,,0.5796792138442232,,1.1443983857258617,,,0.6855055227705086,3.175606702764829,-0.21870857203640223,,,0.3155816830861729,,,0.2862,0.6559,0.4839,0.643,0.8552,0.7968,0.5347,116.55635276532136,120.6231884057971,81.36252771618624,90.58110687022901,126.63333333333334,,87.58363309352515,,97.17224396607963,,"Merrill Kelly",11156,518876
2022,"Jose Quintana","- - -",33,165.2,0.3601,,,,,0.1637,,0.2812,,,0.1949,,,,91.17686034658512,,,,,91.42354347673766,,78.39516869288512,,,86.35593588159134,,,2.0873801943966614,,,,,7.720963961340387,,-3.8453133286757506,,,7.188738404469751,,,8.686513731603593,,,,,7.709798085849916,,-3.711971272998939,,,3.7184557438794728,,,1.6725189505367104,,,,,0.7519722369086048,,1.3113104833129492,,,-1.8969085411275621,,,0.3303,0.6669,0.4769,0.6102,0.885,0.7775,0.4354,71.09246704331451,109.27088772845953,70.29388379204893,82.07286995515695,,,,,83.37531617828795,,"Jose Quintana",11423,500779
2022,"Robbie Ray","SEA",30,189,0.3942,,,,,0.2081,0.3718,,0.0187,,0.0072,,,,93.39300582847628,,,,,93.31940063091483,87.17369538834951,,79.66666666666667,,87.07272616299716,,,4.687535370914863,,,,,9.378595875640773,-0.030820828039669297,,-0.7133333306563528,,6.677272449840199,,,10.564279929485846,,,,,7.5827128413347795,4.755154319285084,,-0.35000001338490266,,8.289090936834162,,,0.5875809926176746,,,,,-0.7313030075622658,0.6340823696049988,,-9.583346205845213,,-5.412706665017388,,,0.3117,0.7245,0.5133,0.5288,0.8302,0.7366,0.4883,63.77142857142857,,97.9670274771024,87.28406940063093,86.02488967343335,84.7859649122807,,,90.82291735265069,,"Robbie Ray",11486,592662
2022,"Jameson Taillon","NYY",30,177.1,0.357,,0.1103,,,0.1114,0.1889,0.1478,,,0.0846,,,,94.058703125,,90.69773336367314,,,94.1775653545673,86.15463285680529,81.11014870169082,,,87.72531810390295,,,-3.707909912109375,,1.0313916252654733,,,-8.01003167568109,2.9972212274043004,4.752439637115036,,,-8.306076114187764,,,10.395,,7.422686431786003,,,8.823717948717949,2.701965908923086,-5.523140285326087,,,6.647341957575159,,,-0.16792662329971791,,0.0044472178016279895,,,-0.17641753507539248,0.2841978166639692,1.1969543552557051,,,-1.7893170599947499,,,0.3108,0.6681,0.4891,0.6078,0.8865,0.7978,0.4991,83.20295358649788,103.62367149758455,97.97220000000003,90.1467948717949,102.58128544423441,,96.41585760517802,,97.38808586762073,,"Jameson Taillon",11674,592791
2022,"Chris Bassitt","NYM",33,181.2,0.1313,,0.1715,,,0.3344,0.1632,0.1389,,,0.0606,,,,93.2335092348285,,89.06687184343434,,,92.77108970207254,78.95902169585987,71.56359102244389,,,85.40628348214285,,,-3.6222954500948217,,1.0151717369002524,,,-9.551378319300518,6.752632675656847,8.301421738622194,,,-9.635657087053572,,,7.802269283888522,,4.935939472853535,,,5.55991691628886,0.3838853451350186,-8.15675837262313,,,3.9880569893973212,,,-0.38104746539863243,,1.325347853278873,,,1.5284631841386538,-0.9588990755964489,1.3705843590441489,,,-3.1311845630407333,,,0.2479,0.6389,0.4629,0.6491,0.8254,0.7829,0.5499,75.35657142857143,119.56458852867827,70.02084432717676,93.24113989637306,126.52632696390657,,91.25333333333334,,97.87792433182922,,"Chris Bassitt",12304,605135
2022,"Tyler Anderson","LAD",32,178.2,0.38,,0.2201,,,0.071,,0.0124,,,0.3164,,,,90.72257570105018,,85.65626119516094,,,88.99562614732753,,73.203125,,,79.0311676212615,,,4.794044860902188,,-0.7349911644345238,,,10.592950956417564,,-0.7537500262260437,,,7.996453745087232,,,10.555291523607076,,5.696948742740369,,,3.7530601584846206,,-5.102187633514404,,,5.365705281825154,,,0.7917394296506817,,1.4310402332474945,,,-0.8885036706110168,,-0.17544982256367803,,,1.8731832083748894,,,0.3413,0.6875,0.5237,0.5865,0.8574,0.7739,0.5268,105.89104294478527,72.75937499999999,79.85291113381001,74.6639344262295,,,110.83121693121694,,94.44818657075214,,"Tyler Anderson",12880,542881
2022,"Joe Musgrove","SDP",29,181,0.24,,0.1945,,,0.0678,0.2436,0.191,,,0.0632,,,,92.93382352941177,,90.09655030626135,,,92.37448120117188,82.92014266304348,81.3404791474122,,,86.50167488652235,,,-2.8470293830422793,,0.3385662487327728,,,-7.445208231608073,6.692159193840579,4.985951760339649,,,-6.947206976693436,,,7.940235093060662,,5.5552630692774505,,,5.731041590372722,-0.6105362159618433,-7.52497229161853,,,2.7363127809663057,,,1.3303922122234806,,1.1710749949225496,,,0.15069384826347232,-0.2702975607868554,-0.15863264788651424,,,0.34176701648608265,,,0.3058,0.6051,0.4642,0.5196,0.871,0.762,0.5291,92.81340782122905,123.22754158964881,91.54838235294116,74.44739583333333,129.90942028985506,,96.07386569872959,,106.73843981644902,,"Joe Musgrove",12970,605397
2022,"Yu Darvish","SDP",35,194.2,0.2541,,0.3527,0.0751,,0.0885,0.1824,0.0421,0.005,,,,,,94.94662665562915,,86.5247122495229,89.20538466928251,,94.74106612404942,82.47509225092251,72.8823984375,77.7066650390625,,,,,-4.777496701676324,,2.3028529509333255,-4.006905731064322,,-8.749125549548479,7.903432022601476,5.92168017578125,5.594666544596354,,,,,9.866834385347682,,0.6477099120161915,3.1269955485390977,,6.830646239306084,-0.8660147691564807,-8.6007197265625,-6.587999979654948,,,,,0.8186019310690709,,0.5674249503249659,1.5420463721313817,,1.140368466368193,2.015474848311766,1.5600636780261994,2.7963301042715707,,,,,0.303,0.642,0.4955,0.5887,0.8319,0.7677,0.5678,,101.58196721311475,115.261059602649,85.55475285171102,133.65756457564572,,89.68024809160306,130.6780269058296,107.62268596432183,,"Yu Darvish",13074,506433
2022,"Gerrit Cole","NYY",31,200.2,0.5186,,0.0635,,,,0.2257,,0.1078,,0.0843,,,,97.77267373380448,,92.02499624399039,,,,88.69621109607577,,82.95042492917847,,89.74746659873189,,,-6.524911545752356,,-0.5012019230769231,,,,2.0986874881068167,,5.275495750708215,,-8.503514386605525,,,10.833569134643698,,4.693942436805139,,,,0.6033017541784718,,-7.206175720387748,,5.707029038581295,,,0.65311685783703,,-0.8670887712819072,,,,1.6419870075700407,,-0.34057877050243085,,-0.43096373640540714,,,0.3196,0.6558,0.4808,0.4881,0.8134,0.7008,0.4792,88.2550724637681,,156.67237926972902,,146.60338294993232,105.84362606232295,93.03028846153845,,139.13224327628353,,"Gerrit Cole",13125,543037
2022,"Max Fried","ATL",28,185.1,0.3254,,,,,0.1324,0.1859,0.2158,,,0.1405,,,,93.9021776172301,,,,,93.61581559986595,87.34293744036259,74.25526187294408,,,86.53459398674242,,,1.4281024496063932,,,,,6.514503785816019,-1.6206679016579197,-5.065641302811472,,,7.603434244791667,,,7.273565826915212,,,,,5.9201876151977215,0.7296564815608599,-9.521397640830592,,,2.5501514781605112,,,0.7380765414874972,,,,,1.5787830481420573,0.7756687402156472,1.4228964592085072,,,1.8233408925659729,,,0.3356,0.6716,0.4954,0.5847,0.8544,0.7586,0.4755,95.49621212121212,105.52236842105265,66.52410032715376,79.33109919571045,113.32423664122138,,,,89.41604543840963,,"Max Fried",13743,608331
2022,"Kevin Gausman","TOR",31,174.2,0.488,,,0.3482,,,0.1452,,,,0.0187,,,,94.95066273932254,,,85.24313886738906,,,84.41980584777228,,,,84.46153846153847,,,-6.688917381949558,,,-9.360887714460784,,,-0.2356188179242729,,,,-5.460384662334736,,,10.343299112895803,,,3.218317903847394,,,2.276336669921875,,,,4.375,,,0.10028669942548946,,,0.9598610570925308,,,-1.0331098949260051,,,,-2.034253168564576,,,0.3941,0.7197,0.5573,0.532,0.8237,0.7208,0.5013,104.53653846153846,,104.22643593519882,,97.10767326732673,,,118.53952528379773,108.17915168943203,,"Kevin Gausman",14107,592332
2022,"José Berríos","TOR",28,172,0.2786,,,,,0.2584,,0.3094,,,0.1536,,,,93.98773499340369,,,,,93.87808943812233,,82.9463145783848,,,84.63349469198565,,,-6.901345929873021,,,,,-10.30166404583037,,8.04963187537114,,,-8.983803781025717,,,8.39422140398252,,,,,6.191877861619844,,-2.30239904408217,,,2.7227990547435708,,,-2.3103156198297765,,,,,0.23879166613008357,,-0.012795554558058534,,,-1.1977770004831432,,,0.3066,0.6496,0.4844,0.6219,0.8908,0.8088,0.5182,85.36100478468899,114.87980997624703,82.77414248021108,91.81251778093885,,,,,95.42096358955499,,"Jose Berrios",14168,621244
2022,"Julio Urías","LAD",25,175,0.4744,,,,,0.0175,,0.333,,,0.1751,,,,93.07395498392283,,,,,93.57608695652173,,80.90034364261169,,,86.21437568082789,,,2.045016077170418,,,,,5.422826020613961,,-8.782073310423826,,,8.221612136608115,,,9.618087130727492,,,,,8.995869512143342,,-0.3473768725837629,,,4.13455339818219,,,1.5488763483558627,,,,,-5.268290258296158,,0.9561004904434853,,,-0.029068295732302865,,,0.3159,0.6773,0.5141,0.5695,0.8634,0.7819,0.5484,84.29150326797388,138.71660939289805,116.3031350482315,107.6125,,,,,118.05028615032434,,"Julio Urias",14765,628711
2022,"Germán Márquez","COL",27,181.2,0.3001,,,,,0.2402,0.2082,,0.2212,,0.0303,,,,95.55316534624413,,,,,95.13900407807918,87.65194717639594,,86.5340739450637,,87.75232785247093,,,-5.72521113006162,,,,,-8.745747943777493,-0.4392555094814139,,-0.061401276072119454,,-6.410464974336846,,,7.805316763864437,,,,,5.564442743653776,2.5832994593379865,,-0.5847611639909683,,4.67418617425963,,,-1.4095610842773332,,,,,-0.20846221759871653,-0.9453805822204616,,1.046112819817985,,-3.7362176535087963,,,0.2803,0.6782,0.4942,0.5082,0.8937,0.7926,0.5375,66.13023255813954,,80.5343896713615,74.09046920821118,92.23045685279189,127.95461783439491,,,91.52567805565339,,"German Marquez",15038,608566
2022,"Nick Pivetta","BOS",29,179.2,0.5101,,,,,,0.1966,,0.2706,,0.0227,,,,93.42366412213741,,,,,,85.75527923886139,,77.15503690797362,,87.07714146205358,,,-3.361946552461037,,,,,,2.6591089834081063,,3.96652287544964,,-5.150571550641741,,,12.1848598024014,,,,,,2.4069802060772485,,-10.522182254196643,,5.264000156947545,,,0.1638354361531237,,,,,,1.0896359302914969,,-1.6777609240451303,,-9.28319577127695,,,0.2748,0.6635,0.4753,0.6317,0.8521,0.7904,0.5159,14.128571428571425,,111.44306615776081,,120.13102310231022,81.80623501199042,,,102.90418831168834,,"Nick Pivetta",15454,601713
2022,"Marco Gonzales","SEA",30,183,0.365,,0.1957,,,,,0.1343,,,0.305,,,,88.44966032608696,,86.13134853603604,,,,,76.62650713582677,,,79.36324060693642,,,7.5730723505434785,,2.054324368313626,,,,,-2.883805723015092,,,10.572289333453757,,,8.3860969580314,,6.41798194679054,,,,,-7.694041815329724,,,3.956034648211705,,,-0.2973834777943754,,-1.7122399692868329,,,,,0.17520505201628828,,,-0.3238123241876591,,,0.3319,0.6847,0.5071,0.7447,0.8786,0.8345,0.4965,100.26947976878611,105.29658792650916,63.73314009661835,,,,79.84756756756757,,83.6375751148816,,"Marco Gonzales",15467,594835
2022,"Carlos Rodón","SFG",29,178,0.6117,,,,,,0.3099,0.0586,,,0.0198,,,,95.54381161007667,,,,,,85.39805743243244,79.85657366071429,,,84.6372897907839,,,3.9182037988602136,,,,,,-3.907902766047297,-3.11845703125,,,8.466610148801642,,,10.695674031352683,,,,,,-0.17876756822740708,-6.6453145926339285,,,6.736610024662341,,,1.3396529509376853,,,,,,1.0649518672678921,0.7980058044195175,,,-2.116986982903238,,,0.3171,0.6747,0.4972,0.5617,0.784,0.7136,0.5035,97.96101694915255,96.66228571428572,116.5550930996714,,126.08129729729728,,,,117.99506380120891,,"Carlos Rodon",16137,607074
2022,"Aaron Nola","PHI",29,205,0.334,,0.0652,,,0.1882,,,0.2652,,0.1474,,,,92.7551724137931,,86.77727470012626,,,92.17412860576923,,,78.56116722239454,,85.91562325613839,,,-8.14658155018473,,-0.2429292852228338,,,-10.44197562691215,,,7.589342140973946,,-9.238080705915179,,,8.805290755849754,,4.055151428839173,,,5.5268008358828675,,,-6.328101979295906,,2.041428565979004,,,1.4983766048853033,,1.0563240057290202,,,2.1787106977788717,,,0.9989705911973866,,-1.369943651869627,,,0.3526,0.6124,0.4929,0.5538,0.8358,0.743,0.54,77.0607142857143,,102.39536945812809,93.88776223776223,,131.05694789081886,89.58737373737375,,103.82642316551502,,"Aaron Nola",16149,605400
2022,"Kyle Freeland","COL",29,174.2,0.2325,,,,,0.2212,0.2254,0.182,,,0.139,,,,90.2875569044006,,,,,89.61626545055822,85.4773082942097,80.93410852713178,,,84.76091568845177,,,3.805842259223255,,,,,7.777575819876396,-0.27093897477748435,-1.943759652071221,,,6.514213445828045,,,7.668133239283004,,,,,3.7965230013955344,2.593724592564065,-3.831802249878876,,,4.260786802030457,,,0.15950028944268754,,,,,-0.7665327837782804,-0.2068418391480319,-0.8588160106609033,,,-2.840309018070625,,,0.2694,0.6772,0.4748,0.5884,0.8893,0.8046,0.5037,58.8738578680203,100.97209302325582,61.150986342943845,54.176076555023926,76.65273865414711,,,,70.01342967923864,,"Kyle Freeland",16256,607536
2022,"Jordan Montgomery","- - -",29,178.1,0.1676,,0.0431,,,0.3451,,0.2225,,,0.2217,,,,93.03560267857142,,88.54786199586005,,,93.0017071604856,,80.2190410285596,,,82.30647840531562,,,5.694307767427885,,1.0277777451735277,,,10.127822859691836,,-1.0747682179836249,,,6.653970205110569,,,8.79072507082761,,5.782734927968082,,,6.1605017467649414,,-2.4835596147751966,,,7.162441722578385,,,-0.8094300100436578,,-1.1517119745158741,,,1.4392447573398195,,0.18863009646633602,,,0.5569813160405206,,,0.3248,0.6869,0.5046,0.5901,0.8186,0.7445,0.4965,89.29119601328904,110.86225165562914,77.78065934065935,112.87886872998935,,,83.09196581196582,,99.92350186089742,,"Jordan Montgomery",16511,656756
2022,"Pablo López","MIA",26,180,0.3924,,0.0924,,,0.0814,,0.0808,,,0.3529,,,,93.52276707530648,,88.63903490938662,,,93.38818565400844,,80.94552859042552,,,87.53466559152872,,,-3.1851926359320273,,0.6178067005256738,,,-9.009916023866033,,5.638212682845745,,,-10.490846747200584,,,7.701479723073555,,3.4539404659909385,,,3.8568354739418513,,-5.249957405252659,,,2.2896299427184763,,,0.23848957393559805,,-1.3661845784537412,,,0.5636405938536809,,1.0154467155324651,,,0.41359509935397604,,,0.3133,0.6802,0.4935,0.5668,0.8272,0.743,0.4911,104.07984420642649,97.97489361702128,95.0217162872154,94.87932489451478,,,89.22527881040891,,97.86791867677462,,"Pablo Lopez",17085,641154
2022,"Framber Valdez","HOU",28,201.1,0.0364,,0.1027,,,0.4897,,0.2806,,,0.0905,,,,94.06818181818181,,83.02935357862903,,,93.92895805142084,,79.12715835301063,,,88.72637648809524,,,4.599636285955255,,-1.680129118888609,,,8.576116373477673,,-6.301192282504427,,,9.073406736492673,,,5.150545432350852,,-2.7461612824470767,,,4.44429629355548,,-9.101274834895218,,,1.5220512418083219,,,0.047024237838658424,,2.678400550878817,,,0.47676802987134503,,1.1644836409630994,,,1.7211584312902701,,,0.2786,0.6292,0.4665,0.4513,0.8743,0.7571,0.5361,102.1783882783883,124.16729634002361,58.01727272727273,89.54878213802438,,,122.49322580645159,,102.63635157545599,,"Framber Valdez",17295,664285
2022,"Logan Webb","SFG",25,192.1,0.0323,,,,,0.3293,0.3267,,,,0.3117,,,,92.3845340689433,,,,,91.82272727272728,82.47331657331975,,,,86.39263440501601,,,-5.658968895980992,,,,,-8.96260653409091,5.191609120417516,,,,-4.470234645977855,,,5.195670216353898,,,,,-1.330151490490846,0.2811812577568101,,,,-3.1627641512973588,,,-0.895376065649937,,,,,0.5057874205287057,0.337262325702034,,,,1.3581775701351329,,,0.336,0.6016,0.4704,0.5992,0.8699,0.7744,0.506,130.97705442902884,,54.35154639175257,92.63323232323233,109.538900203666,,,,108.91286764705876,,"Logan Webb",17995,657277
2022,"Triston McKenzie","CLE",24,191.1,0.5597,,,,,,0.2209,0.2195,,,,,,,92.49567151570457,,,,,,87.30484126921623,79.39496751265092,,,,,,-2.2906747547249213,,,,,,2.366403256693194,3.8520455019814626,,,,,,12.067370846345879,,,,,,6.019274287069997,-4.152305321259932,,,,,,1.2995929384330214,,,,,,-0.8646976791562573,2.1721098880440772,,,,,,0.335,0.7041,0.5248,0.5339,0.8504,0.7522,0.5141,,119.02824675324672,107.9897517504774,,118.95048387096774,,,,112.83061006059397,,"Triston McKenzie",18000,663474
2022,"José Urquidy","HOU",27,164.1,0.5273,,0.0485,,,,0.1352,0.1405,,,0.1485,,,,93.53987068965517,,87.44062805175781,,,,80.09943875010941,78.12102638100679,,,86.09438576990244,,,-4.8969395133270615,,1.6346875429153442,,,,7.45809551848083,3.6612937495393574,,,-9.473316126940201,,,11.694475853580167,,3.808046817779541,,,,0.682408965936228,-8.460566353605122,,,8.167729318141937,,,0.28654743606845534,,-0.7720572350081056,,,,-0.3076418514261727,-1.172906223614261,,,0.008015413483490748,,,0.3178,0.6914,0.5182,0.653,0.8662,0.8056,0.5364,116.24464285714286,92.62291105121294,107.6021551724138,,129.7719887955182,,103.98046875,,109.62682638888889,,"Jose Urquidy",18413,664353
2022,"Dylan Cease","CHW",26,184,0.3981,,,,,0.0096,0.4288,,0.1394,,0.024,,,,96.78341384863124,,,,,96.47666829427084,87.4035874439462,,81.13011853448276,,77.80133463541667,,,-2.1809500726524758,,,,,-4.998333231608073,1.654245054418909,,1.5505286907327587,,-5.051066487630209,,,11.157971171749194,,,,,11.227999877929687,0.7609641127878597,,-9.594575026939655,,8.69546630859375,,,-0.010342660229563138,,,,,5.21771630893151,2.6315876281359447,,-1.18125696120591,,-5.12914755443732,,,0.3176,0.6617,0.4724,0.4936,0.7933,0.6825,0.45,63.14,,123.69492753623189,100.56666666666666,151.48961136023914,110.14505747126438,,,132.03628205128211,,"Dylan Cease",18525,656302
2022,"Sandy Alcantara","MIA",26,228.2,0.2518,,,,,0.2482,0.2198,0.0034,,,0.2768,,,,97.95501604523227,,,,,97.8014888337469,89.986415660014,86.16363525390625,,,91.78854108731925,,,-7.577151422104218,,,,,-10.677816764888338,-0.5077171005120799,0.9745454788208008,,,-10.154582565697998,,,8.155635768452017,,,,,4.689156279078784,2.3260224499956235,-1.4363636537031694,,,2.6300109931173528,,,-0.04624861149085471,,,,,1.2032700476072562,0.480705402081921,1.0665788230570878,,,2.757858537195522,,,0.3407,0.6899,0.5289,0.5765,0.8485,0.7678,0.5391,141.26562847608454,98.0909090909091,113.47334963325181,110.56910669975184,134.9442577030812,,,,125.1065452300093,,"Sandy Alcantara",18684,645261
2022,"Cole Irvin","OAK",28,181,0.3766,,0.0203,,,0.2107,0.0034,0.2031,,,0.1858,,,,90.65168012461851,,86.98113207547169,,,90.37436079545455,80.97777642144098,77.46735701650944,,,83.03752416237113,,,6.076266749586725,,1.5269811378335052,,,8.70103604403409,-3.9788890414767795,-4.107660487912736,,,7.893422801224227,,,9.435869746630214,,4.830377542747642,,,7.088581764914773,2.3733334011501737,-2.2405282650353775,,,4.386185667686855,,,0.6355293925059533,,-0.8340422766950896,,,0.22708483920855954,1.8556945853763156,-1.321410614786283,,,1.340270354268477,,,0.3091,0.6928,0.5188,0.6749,0.8664,0.8146,0.5464,78.87463917525773,81.66018867924528,60.46826042726347,67.54818181818182,,,79.13207547169812,,70.19473886328726,,"Cole Irvin",19244,608344
2022,"Zac Gallen","ARI",26,184,0.4807,,0.1482,,,0.0003,0.0089,,0.2194,,0.1424,,,,94.1119773210489,,89.92574533045978,,,94.69999694824219,86.7423095703125,,81.59627329192547,,86.22440378289474,,,-2.8128986534372786,,2.0892413961476293,,,-8.529999732971191,3.22499994131235,,2.9740062263441382,,-7.572966507177034,,,10.368674837216513,,4.240666531968391,,,8.6899995803833,0.9546153728778546,,-6.641443856754658,,2.6516268059397428,,,1.3821230186142877,,0.4912568885704567,,,-41.87232851982117,1.2314175040676045,,1.4305101944746808,,1.322561641486638,,,0.3369,0.6118,0.4705,0.6299,0.874,0.7842,0.4862,109.56770334928233,,116.07278525868182,75.2,96.06538461538463,111.0804347826087,92.59011494252871,,110.38156367360874,,"Zac Gallen",19291,668678
